,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
55443|KLF4,0.0058069911620193815,Mus musculus,KLF4,tf,E14,Embryonic Stem Cell,Embryo,1.0
49968|SUZ12,0.005807122259130992,Mus musculus,SUZ12,cr,,Leukemia Cell,Blood,1.0
55168|CREB1,0.005807197974058043,Mus musculus,CREB1,tf,,Macrophage,Bone Marrow,0.0
37900|ETS2,0.005807325252754569,Mus musculus,ETS2,tf,,Dendritic Cell,Bone Marrow,0.0
39594|REL,0.0058094441318209955,Mus musculus,REL,tf,,Dendritic Cell,Bone Marrow,0.0
59041|DDX5,0.005809893277465283,Mus musculus,DDX5,predicted chromatin regulator,,Th17,,0.0
50586|IRF7,0.005810169441201218,Mus musculus,IRF7,tf,,Myeloid Cell,Bone Marrow,0.0
51016|RNF2,0.005810169441201218,Mus musculus,RNF2,predicted transcription factor,,Germline stem cell,,0.0
32783|BMI1,0.005811442630548835,Mus musculus,BMI1,cr,,Astrocyte,,0.0
54697|KDM1A,0.0058116757998692425,Mus musculus,KDM1A,cr,,Cortical Neuron,Neuric,0.0
8753|STAT3,0.0058126431631511655,Mus musculus,STAT3,tf,,Macrophage,Peritoneum,1.0
38626|H2AZ,0.0058131587049488065,Mus musculus,H2AZ,predicted chromatin regulator,R1,Embryonic Stem Cell,Embryo,0.0
44157|SPNS1,0.005816951211781385,Mus musculus,SPNS1,tf,NIH-3T3,Fibroblast,Embryo,1.0
51766|TRIM28,0.005818002525002197,Mus musculus,TRIM28,cr,C2C12,Myoblast,Muscle,1.0
41542|CLOCK,0.005818123421312327,Mus musculus,CLOCK,tf,,Epithelium,Liver,1.0
41785|RNF2,0.005819157748957027,Mus musculus,RNF2,predicted transcription factor,,Epithelium,Forebrain,1.0
59039|DDX5,0.005824369432511689,Mus musculus,DDX5,predicted chromatin regulator,,Th17,,1.0
35240|MBD1,0.005826539693920607,Mus musculus,MBD1,cr,,Embryonic Stem Cell,Embryo,0.0
35603|5HMC,0.005828158878358525,Mus musculus,5HMC,other,E14,Embryonic Stem Cell,Embryo,0.0
9166|KDM4A,0.005830056308715192,Mus musculus,KDM4A,cr,,Dendritic Cell,,0.0
33038|SRSF1,0.005830056308715192,Mus musculus,SRSF1,other,,Embryonic Fibroblast,Embryo,0.0
47771|SUZ12,0.005831175662938171,Mus musculus,SUZ12,cr,MS12,Embryonic Stem Cell,Embryo,1.0
5098|BRD3,0.005837882828856611,Mus musculus,BRD3,predicted chromatin regulator,,Macrophage,Bone Marrow,1.0
38901|MYC,0.005840733360680028,Mus musculus,MYC,tf,,B Lymphocyte,Spleen,0.0
43674|CRY1,0.0058419020735407945,Mus musculus,CRY1,not sure,,,Liver,1.0
56151|EZH2,0.005843819470097655,Mus musculus,EZH2,cr,,Fibroblast,,0.0
48527|MYC,0.005847355615748118,Mus musculus,MYC,tf,,T Lymphocyte,,0.0
5671|MBD3,0.005848958313301844,Mus musculus,MBD3,cr,,Embryonic Stem Cell,Embryo,0.0
33941|MBD3,0.0058512007321815385,Mus musculus,MBD3,cr,,Embryonic Stem Cell,Embryo,0.0
42590|STAT3,0.0058559475211675815,Mus musculus,STAT3,tf,,Neuron,,0.0
41786|RNF2,0.005856203490904877,Mus musculus,RNF2,predicted transcription factor,,,Midbrain,1.0
37881|EGR2,0.005864981160642546,Mus musculus,EGR2,tf,,Dendritic Cell,Bone Marrow,0.0
35252|MBD1,0.005867992231797348,Mus musculus,MBD1,cr,,Embryonic Stem Cell,Embryo,0.0
38619|H2AZ,0.00586954003989959,Mus musculus,H2AZ,predicted chromatin regulator,R1,Embryonic Stem Cell,Embryo,0.0
56087|SMARCA5,0.0058721784549758405,Mus musculus,SMARCA5,cr,,,Nucleus Accumben,1.0
53648|Input,0.00587277741049258,Mus musculus,Input,other,,T Lymphocyte,Spleen,0.0
58215|POU5F1,0.005879520198343757,Mus musculus,POU5F1,tf,,Intermediate,,0.0
8938|PAX5,0.0058808531659288454,Mus musculus,PAX5,tf,,B Lymphocyte,Lymph Node,0.0
44419|nan,0.005881743528628136,,,,,,,
52438|SIRT1,0.005882749990360758,Mus musculus,SIRT1,cr,,,Bone Marrow,1.0
43183|JARID2,0.005882820881501327,Mus musculus,JARID2,cr,,Embryonic Stem Cell,Embryo,1.0
8644|DMC1,0.005892247109967996,Mus musculus,DMC1,not sure,,,Testis,1.0
32938|5HMC,0.005894660642929206,Mus musculus,5HMC,other,E14,Embryonic Stem Cell,Embryo,0.0
50723|SPI1,0.005897898468923524,Mus musculus,SPI1,predicted transcription factor,NIH-3T3,Fibroblast,Embryo,0.0
48100|CREBBP,0.005900708588908343,Mus musculus,CREBBP,cr,,Fibroblast,Embryo,0.0
53746|CTCF,0.005902612485724712,Mus musculus,CTCF,tf,,Neural Stem Cell,,1.0
35684|KMT2C,0.005907133832564748,Mus musculus,KMT2C,cr,,Epithelium,Liver,1.0
52817|nan,0.005909364355797753,,,,,,,
35245|MBD1,0.005909941034522859,Mus musculus,MBD1,cr,,Embryonic Stem Cell,Embryo,0.0
2904|SUZ12,0.005916748884403855,Mus musculus,SUZ12,cr,V6.5,Embryonic Stem Cell,Embryo,0.0
5072|CDK9,0.005919719562289039,Mus musculus,CDK9,tf,,Macrophage,Bone Marrow,1.0
41610|HNF4A,0.005920983491929044,Mus musculus,HNF4A,tf,,,Caput Epididymis,1.0
52886|T,0.00592399604741034,Mus musculus,T,tf,,B Lymphocyte,Blood,1.0
32935|5HMC,0.005929706313314187,Mus musculus,5HMC,other,E14,Embryonic Stem Cell,Embryo,0.0
48387|H3S28ph,0.005929736949972009,Mus musculus,H3S28ph,other,Swiss-3T3,Fibroblast,,1.0
4580|STAT3,0.00593463922250731,Mus musculus,STAT3,tf,,T Lymphocyte,Blood,0.0
5846|STAT5B,0.00593615363229083,Mus musculus,STAT5B,tf,,Hepatocyte,Liver,1.0
5670|MBD3,0.005946602394753586,Mus musculus,MBD3,cr,,Embryonic Stem Cell,Embryo,1.0
56834|Input,0.005949605000819147,Mus musculus,Input,other,F9,Embryonic Stem Cell,Embryo,1.0
50946|SMARCA4,0.005952184884156275,Mus musculus,SMARCA4,cr,,Embryonic Stem Cell,,1.0
48654|ATRX,0.005953694835874768,Mus musculus,ATRX,cr,,Fibroblast,,1.0
33620|RPA,0.005954712098813653,Mus musculus,RPA,other,,B Lymphocyte,,1.0
3033|MLLT3,0.005955941770559747,Mus musculus,MLLT3,not sure,,Leukemic Blast Cell,Bone Marrow,1.0
9092|STAT5A,0.005956316369045533,Mus musculus,STAT5A,tf,,T Lymphocyte,Spleen,0.0
55487|ISL1,0.00596067449963722,Mus musculus,ISL1,tf,,,Sinoatrial node ,1.0
437|TET1,0.0059615411567600085,Mus musculus,TET1,cr,E14,Embryonic Stem Cell,Embryo,0.0
5472|CHD4,0.005962044216507201,Mus musculus,CHD4,cr,,Thymocyte,Thymus,1.0
51916|STAT1,0.005966475262572879,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
47483|SPI1,0.005969674550078408,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Bone Marrow,1.0
35682|KMT2C,0.0059785257663365066,Mus musculus,KMT2C,cr,,Embryonic Fibroblast,Embryo,1.0
49164|SUV39H1,0.005979092216350956,Mus musculus,SUV39H1,cr,,Neural Progenitor Cell,,1.0
35255|MBD4,0.00597964754767355,Mus musculus,MBD4,cr,,Embryonic Stem Cell,Embryo,0.0
36739|NR3C1,0.005982062323796333,Mus musculus,NR3C1,tf,7438,Epithelium,Mammary Gland,1.0
51862|DNMT3A,0.005983694136637019,Mus musculus,DNMT3A,cr,,Embryonic Stem Cell,,1.0
35257|MBD2,0.0059874428325144,Mus musculus,MBD2,cr,,Embryonic Stem Cell,Embryo,0.0
56417|NOTCH1,0.0059901548344380995,Mus musculus,NOTCH1,both predicted transcription factor and chromatin regulator,8946,T Lymphocyte,,1.0
49167|SUV39H2,0.005990785748949512,Mus musculus,SUV39H2,cr,,Neural Progenitor Cell,,1.0
51393|NR3C1,0.005994729959173994,Mus musculus,NR3C1,tf,3134,Epithelium,Mammary Gland,0.0
48664|nan,0.005994759898077018,,,,,,,
57703|TET3,0.0059961705540876875,Mus musculus,TET3,cr,J1,Embryonic Stem Cell,Embryo,1.0
5979|HOXC9,0.005999987691620523,Mus musculus,HOXC9,tf,Ainv15,Neural Progenitor Cell,Embryo,0.0
3279|GATA3,0.005999991973562491,Mus musculus,GATA3,tf,,T Lymphocyte,Blood,0.0
8643|DMC1,0.006007151304601721,Mus musculus,DMC1,not sure,,,Testis,1.0
33651|RPA,0.006011321924663526,Mus musculus,RPA,other,,B Lymphocyte,,1.0
48539|ZBTB17,0.006012760978043097,Mus musculus,ZBTB17,tf,,Fibroblast,Embryo,1.0
37875|ARNTL,0.006021062317088821,Mus musculus,ARNTL,predicted transcription factor,,Epithelium,Liver,1.0
41548|CLOCK,0.006030187786047803,Mus musculus,CLOCK,tf,,Epithelium,Liver,1.0
33118|KDM5A,0.006030454735334978,Mus musculus,KDM5A,cr,,Embryonic Stem Cell,Embryo,1.0
34005|LHX3,0.0060312943766359095,Mus musculus,LHX3,tf,Ainv15,Neural Progenitor Cell,Embryo,1.0
55161|MYOD1,0.006031894811649674,Mus musculus,MYOD1,tf,P19,Embryonic Stem Cell,Embryo,1.0
52905|MEF2C,0.006039487310137925,Mus musculus,MEF2C,predicted transcription factor,,Cortical Neuron,,1.0
5906|EZH2,0.0060486000741002965,Mus musculus,EZH2,cr,C2C12,Myoblast,Muscle,1.0
52818|nan,0.006052749561934412,,,,,,,
50088|TAL1,0.006053083175908858,Mus musculus,TAL1,tf,MEL,Erythroid Progenitor Cell,Blood,0.0
38373|STAT1,0.00605407903166022,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
51651|GATA1,0.006058854046879725,Mus musculus,GATA1,tf,G1ME,Megakaryocyte,Bone Marrow,0.0
35238|MBD4,0.006065601296437018,Mus musculus,MBD4,cr,,Neural Progenitor Cell,Embryo,0.0
43850|SOX2,0.006069452413801468,Mus musculus,SOX2,tf,2TS22C,Embryonic Stem Cell,Embryo,1.0
37780|CLOCK,0.0060848666682076225,Mus musculus,CLOCK,tf,,Epithelium,Liver,1.0
4414|PAXIP1,0.006085549467628293,Mus musculus,PAXIP1,predicted transcription factor,,B Lymphocyte,Spleen,1.0
44165|ELK4,0.006090240995107299,Mus musculus,ELK4,tf,NIH-3T3,Fibroblast,Embryo,1.0
5958|RARG,0.006090614877902134,Mus musculus,RARG,tf,F9,,Embryo,1.0
38091|EZH2,0.006102005670061028,Mus musculus,EZH2,cr,E14,Embryonic Stem Cell,Embryo,0.0
54400|AR,0.006102585968776275,Mus musculus,AR,tf,,,Caput Epididymis,1.0
51239|NLRC5,0.006104281265585154,Mus musculus,NLRC5,tf,,T Lymphocyte,,0.0
58984|SETDB1,0.006109844175817336,Mus musculus,SETDB1,cr,3T3-L1,Preadipocyte,Adipose,1.0
4120|HDAC3,0.006110301779816418,Mus musculus,HDAC3,cr,,Hepatocyte,Liver,1.0
39306|NCAPD3,0.006110911591891921,Mus musculus,NCAPD3,predicted chromatin regulator,V6.5,Embryonic Stem Cell,Embryo,1.0
54251|Input,0.006116553999989727,Mus musculus,Input,other,,,Basal ganglia and septum,1.0
37787|CRY2,0.006125240620578787,Mus musculus,CRY2,not sure,,Epithelium,Liver,0.0
39640|STAT3,0.006126359043147178,Mus musculus,STAT3,tf,,Dendritic Cell,Bone Marrow,1.0
9217|ESR1,0.006129212648277704,Mus musculus,ESR1,tf,,,Uterus,0.0
41940|HIRA,0.006130821773456363,Mus musculus,HIRA,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
56273|AEBP2,0.006134872965482485,Mus musculus,AEBP2,tf,,,Thymus,0.0
9939|AHR,0.006135024753176566,Mus musculus,AHR,tf,,Dendritic Cell,Bone Marrow,0.0
41955|RUNX3,0.00613568379497248,Mus musculus,RUNX3,tf,,Natural Killer Cell,Spleen,1.0
48775|Input,0.00613568379497248,Mus musculus,Input,other,MEFs,Embryonic Fibroblast,,1.0
51038|CEBPA,0.006141408407572657,Mus musculus,CEBPA,tf,,Granulocyte Monocyte Progenitor,Bone Marrow,0.0
57271|nan,0.006142228974140629,,,,,,,
52288|NR3C1,0.006143196475028478,Mus musculus,NR3C1,tf,,Macrophage,Bone Marrow,0.0
59082|STAT3,0.006146692041648194,Mus musculus,STAT3,tf,,Dendritic Cell,,1.0
52814|KLF4,0.0061478969872202915,Mus musculus,KLF4,tf,,Epithelium,,1.0
37162|MECP2,0.0061478969872202915,Mus musculus,MECP2,cr,,Cortex,Brain,1.0
5948|RXRA,0.006151389442264121,Mus musculus,RXRA,tf,F9,,Embryo,1.0
57200|BMI1,0.00615368282479134,Mus musculus,BMI1,cr,,Th1,,1.0
41359|PHF20,0.006154046749832054,Mus musculus,PHF20,cr,,Neural Progenitor Cell,,1.0
55332|NBN,0.006156517182306087,Mus musculus,NBN,tf,,B Lymphocyte,Spleen,1.0
56092|BAZ1A,0.006157023982089782,Mus musculus,BAZ1A,cr,,,Nucleus Accumben,1.0
44160|ELK1,0.0061571548335333515,Mus musculus,ELK1,tf,NIH-3T3,Fibroblast,Embryo,1.0
54248|Input,0.006157729117974409,Mus musculus,Input,other,,,Basal ganglia and septum,1.0
5170|Input,0.006168851322454594,Mus musculus,Input,other,E14,Embryonic Stem Cell,Embryo,0.0
55757|IRF8,0.006171546061909894,Mus musculus,IRF8,tf,,B Lymphocyte,,1.0
4394|JARID2,0.006172663920697485,Mus musculus,JARID2,cr,,Embryonic Stem Cell,Embryo,1.0
52982|ARID1A,0.006177983976245305,Mus musculus,ARID1A,predicted transcription factor,,Adipocyte,,1.0
39616|RELB,0.006181978054365489,Mus musculus,RELB,tf,,Dendritic Cell,Bone Marrow,1.0
35241|MBD1,0.006185905619222554,Mus musculus,MBD1,cr,,Embryonic Stem Cell,Embryo,0.0
50492|CTNNB1,0.006188350928288122,Mus musculus,CTNNB1,tf,,,Nucleus Accumben,1.0
52238|RUVBL1,0.006188844504095403,Mus musculus,RUVBL1,cr,,Embryonic Stem Cell,,0.0
43190|JARID2,0.006189702951572729,Mus musculus,JARID2,cr,,Embryonic Stem Cell,Embryo,1.0
8754|STAT3,0.006199265185020619,Mus musculus,STAT3,tf,,Macrophage,Peritoneum,1.0
43317|EP400,0.006199515912903575,Mus musculus,EP400,cr,,Embryonic Stem Cell,Embryo,0.0
336|SMAD3,0.006201222329222655,Mus musculus,SMAD3,tf,C2C12,Myoblast,Muscle,1.0
44153|SPNS1,0.006202943345388068,Mus musculus,SPNS1,tf,NIH-3T3,Fibroblast,Embryo,1.0
39622|STAT3,0.006207400549685327,Mus musculus,STAT3,tf,,Dendritic Cell,Bone Marrow,1.0
40380|CREBBP,0.00620853860677123,Mus musculus,CREBBP,cr,3T3-L1,Preadipocyte,Adipose,0.0
33636|RPA,0.006209279255985967,Mus musculus,RPA,other,,Thymocyte,,1.0
41549|CLOCK,0.006212989770223498,Mus musculus,CLOCK,tf,,Epithelium,Liver,1.0
55454|SMARCA4,0.006213532557940771,Mus musculus,SMARCA4,cr,E14,Embryonic Stem Cell,Embryo,1.0
53747|CTCF,0.006214121370231751,Mus musculus,CTCF,tf,,Neural Stem Cell,,1.0
2764|STAT5B,0.00621447480674836,Mus musculus,STAT5B,tf,,T Lymphocyte,Lymph Node,0.0
55453|SMARCA4,0.0062186157453755775,Mus musculus,SMARCA4,cr,E14,Embryonic Stem Cell,Embryo,1.0
33667|RPA,0.006220909816724185,Mus musculus,RPA,other,,Thymocyte,,1.0
51242|NLRC5,0.006229076532425881,Mus musculus,NLRC5,tf,,T Lymphocyte,,1.0
36750|ESR1,0.006231461627052959,Mus musculus,ESR1,tf,7438,Epithelium,Mammary Gland,1.0
38095|RNF2,0.006233135584689076,Mus musculus,RNF2,predicted transcription factor,E14,Embryonic Stem Cell,Embryo,0.0
34088|HIST1H1D,0.006234387480066772,Mus musculus,HIST1H1D,cr,,Embryonic Stem Cell,Embryo,1.0
33647|RPA,0.006242665208958442,Mus musculus,RPA,other,,Thymocyte,,1.0
39638|STAT3,0.0062461267089586325,Mus musculus,STAT3,tf,,Dendritic Cell,Bone Marrow,1.0
37920|EGR2,0.006247749480462306,Mus musculus,EGR2,tf,,Dendritic Cell,Bone Marrow,0.0
44156|MKL2,0.006248089046911265,Mus musculus,MKL2,tf,NIH-3T3,Fibroblast,Embryo,1.0
42029|PPARG,0.006251386301204809,Mus musculus,PPARG,tf,,Preadipocyte,Adipose,1.0
44166|ELK4,0.006252045411294593,Mus musculus,ELK4,tf,NIH-3T3,Fibroblast,Embryo,1.0
58991|Input,0.006252143509352437,Mus musculus,Input,other,BMiFLT3(15-3),Pre-B Lymphocyte,,1.0
42068|KMT2B,0.006253888138782027,Mus musculus,KMT2B,cr,,Preadipocyte,Adipose,1.0
54465|JUN,0.006257598625146132,Mus musculus,JUN,tf,,Myoblast,Muscle,1.0
48772|Input,0.006264010459707869,Mus musculus,Input,other,MEFs,Embryonic Fibroblast,,1.0
41892|T,0.006265472544235651,Mus musculus,T,tf,,T Lymphocyte,Spleen,1.0
56158|EZH2,0.006271817504856336,Mus musculus,EZH2,cr,,Fibroblast,,1.0
36207|MBD2,0.006275470077473588,Mus musculus,MBD2,cr,,Embryonic Stem Cell,Embryo,0.0
48677|EZH2,0.006275979722896452,Mus musculus,EZH2,cr,,Fibroblast,,1.0
56156|EZH2,0.006277187482564117,Mus musculus,EZH2,cr,,Fibroblast,,1.0
56157|EZH2,0.0062784934200432185,Mus musculus,EZH2,cr,,Fibroblast,,1.0
53415|PPARA,0.006281003362672843,Mus musculus,PPARA,tf,,Erythroid Cell,Liver,0.0
47819|GLI3,0.006282334791516742,Mus musculus,GLI3,tf,,Epithelium,Limb Bud,0.0
57964|HMGA2,0.006287059356127611,Mus musculus,HMGA2,tf,,Embryonic Fibroblast,,1.0
35676|KMT2C,0.006288518043861713,Mus musculus,KMT2C,cr,,Epithelium,Liver,0.0
44532|KMT2C,0.006290710890260454,Mus musculus,KMT2C,cr,C2C12,Myoblast,Muscle,1.0
53432|HNRNPL,0.006292216394150951,Mus musculus,HNRNPL,predicted transcription factor,,Embryonic Stem Cell,,1.0
44668|RORC,0.006292687396215413,Mus musculus,RORC,tf,,Th17,,1.0
39585|REL,0.006295248709337342,Mus musculus,REL,tf,,Dendritic Cell,Bone Marrow,1.0
44671|FOXP3,0.006295930157110496,Mus musculus,FOXP3,tf,,EL-4 cells,,1.0
42628|AR,0.006296659084030376,Mus musculus,AR,tf,,,Caput Epididymis,1.0
51106|CHD8,0.006300084336642808,Mus musculus,CHD8,cr,,Cortex,Brain,1.0
58993|Input,0.006300681950771714,Mus musculus,Input,other,BMiFLT3(15-3),Pre-B Lymphocyte,,1.0
33655|RPA,0.006301786455871927,Mus musculus,RPA,other,,Thymocyte,,1.0
8334|SOX2,0.006302131394051169,Mus musculus,SOX2,tf,,Neural Progenitor Cell,Embryo,1.0
41578|AR,0.006303922102078752,Mus musculus,AR,tf,,Epithelium,Prostate,1.0
44206|RBPJ,0.006305254822329409,Mus musculus,RBPJ,tf,T29,T Lymphocyte,,1.0
2763|STAT5B,0.006306655774530934,Mus musculus,STAT5B,tf,,T Lymphocyte,Lymph Node,0.0
52901|MED1,0.006313359328011803,Mus musculus,MED1,predicted transcription factor,,Cortical Neuron,,1.0
57966|HMGA2,0.006313359477253255,Mus musculus,HMGA2,tf,,Embryonic Fibroblast,,1.0
40211|RPA,0.006317035402470528,Mus musculus,RPA,other,,,Spleen,1.0
58859|TET3,0.006317604755499195,Mus musculus,TET3,cr,J1,Embryonic Stem Cell,Embryo,1.0
49676|HDAC3,0.006317974571087459,Mus musculus,HDAC3,cr,,Epithelium,Liver,1.0
53941|SPI1,0.00632070396507417,Mus musculus,SPI1,predicted transcription factor,,Neural Stem Cell,,1.0
33648|RPA,0.006321351238154416,Mus musculus,RPA,other,,Thymocyte,,1.0
33857|KDM6B,0.0063215663621533635,Mus musculus,KDM6B,cr,,Cortex,,1.0
33652|H2AFX,0.006322193392646114,Mus musculus,H2AFX,predicted chromatin regulator,,B Lymphocyte,,1.0
55331|NBN,0.006325145097064611,Mus musculus,NBN,tf,,B Lymphocyte,Spleen,1.0
52315|MECP2,0.006326965662648842,Mus musculus,MECP2,cr,,,Cerebellum,1.0
5094|BRD2,0.006329644205932183,Mus musculus,BRD2,predicted chromatin regulator,,Macrophage,Bone Marrow,1.0
53155|DNMT3A,0.006331452506396162,Mus musculus,DNMT3A,cr,J1,Embryonic Stem Cell,Embryo,1.0
44368|KMT2A,0.006332496929278564,Mus musculus,KMT2A,not sure,C2C12,Myoblast,Muscle,1.0
1595|TAL1,0.0063334470287430555,Mus musculus,TAL1,tf,HPC-7,Haematopoietic Progenitor Cell,Bone Marrow,0.0
5776|CBX7,0.0063362064905729265,Mus musculus,CBX7,cr,,Embryonic Stem Cell,Embryo,1.0
37850|PER1,0.006337155086961643,Mus musculus,PER1,predicted transcription factor,,Epithelium,Liver,0.0
43191|JARID2,0.006341644780858191,Mus musculus,JARID2,cr,,Embryonic Stem Cell,Embryo,1.0
57268|nan,0.006342223844444161,,,,,,,
41360|WDR5,0.006342566646000913,Mus musculus,WDR5,cr,,Neural Progenitor Cell,,1.0
40133|BATF,0.006345766222877358,Mus musculus,BATF,predicted transcription factor,,Th17,,1.0
54143|GATA4,0.006351986918403052,Mus musculus,GATA4,tf,,Epithelium,,1.0
57209|MEN1,0.006354442567544194,Mus musculus,MEN1,tf,,Th2,,1.0
34109|HIST1H1D,0.006355954143913489,Mus musculus,HIST1H1D,cr,,Embryonic Stem Cell,Embryo,1.0
58861|Input,0.006357226672835836,Mus musculus,Input,other,J1,Embryonic Stem Cell,Embryo,1.0
40210|RPA,0.00635921957577551,Mus musculus,RPA,other,,,Spleen,1.0
44151|MKL1,0.006360739721884889,Mus musculus,MKL1,tf,NIH-3T3,Fibroblast,Embryo,1.0
39673|PRDM14,0.006361552201902043,Mus musculus,PRDM14,tf,,Embryonic Stem Cell,Embryo,1.0
44418|nan,0.006363153709811831,,,,,,,
35812|DICER1,0.006363775756881351,Mus musculus,DICER1,not sure,,Mesenchymal Stem Cell,,1.0
40212|RPA,0.006365520747462494,Mus musculus,RPA,other,,,Spleen,1.0
49677|HDAC3,0.006370345479232542,Mus musculus,HDAC3,cr,,Epithelium,Liver,1.0
41363|PHF20,0.006371572084039545,Mus musculus,PHF20,cr,,Neural Progenitor Cell,,1.0
55452|SMARCA4,0.006372185311283196,Mus musculus,SMARCA4,cr,E14,Embryonic Stem Cell,Embryo,1.0
8867|TAF1,0.006372696449688353,Mus musculus,TAF1,tf,E14,Embryonic Stem Cell,Embryo,1.0
43438|USP16,0.006373283516153128,Mus musculus,USP16,other,V6.5,Embryonic Stem Cell,Embryo,1.0
41646|CHRM2,0.006379292764554623,Mus musculus,CHRM2,predicted chromatin regulator,,Epithelium,Heart,0.0
35314|TNNI2,0.006380638314619103,Mus musculus,TNNI2,other,,Osteoblast,,1.0
42017|GATA1,0.006382279734961194,Mus musculus,GATA1,tf,FDCPmix,Hematopoietic Stem Cell,Bone Marrow,1.0
44734|TCF7L1,0.006382380916960251,Mus musculus,TCF7L1,tf,,Thymocyte,Blood,0.0
56094|BAZ1A,0.006384446740523297,Mus musculus,BAZ1A,cr,,,Nucleus Accumben,1.0
36199|REST,0.006388561144369087,Mus musculus,REST,tf,,Embryonic Stem Cell,Embryo,1.0
51|SRF,0.006391148244772382,Mus musculus,SRF,tf,,Cortical Neuron,Neuric,0.0
39877|RPA,0.006392647874815804,Mus musculus,RPA,other,,B Lymphocyte,Spleen,1.0
52994|MYC,0.006393995049247425,Mus musculus,MYC,tf,,Embryonic Fibroblast,,1.0
33621|RPA,0.006394002873364502,Mus musculus,RPA,other,,B Lymphocyte,,1.0
57186|CTNNB1,0.006395634185191235,Mus musculus,CTNNB1,tf,,Haematopoietic Progenitor Cell,,1.0
56612|GATA1,0.0063981061979562215,Mus musculus,GATA1,tf,G1E-ER4,Erythroid Cell,Blood,0.0
58545|SMAD1/5,0.006398575984312094,Mus musculus,SMAD1/5,tf,E14,Embryonic Stem Cell,Embryo,1.0
36703|IKZF1,0.0063997743114792005,Mus musculus,IKZF1,tf,,,Thymus,1.0
49329|MED1,0.006402072481019372,Mus musculus,MED1,predicted transcription factor,,iPSC,,1.0
47459|TWIST1,0.00640542904069652,Mus musculus,TWIST1,tf,,Endocardial cushion cell,Embryonic atrioventricular canal,0.0
33669|RPA,0.006407521623304768,Mus musculus,RPA,other,,B Lymphocyte,,1.0
34613|ARNTL,0.006407955150324718,Mus musculus,ARNTL,predicted transcription factor,,,Liver,0.0
53412|NR3C1,0.006408197198583654,Mus musculus,NR3C1,tf,,Erythroid Cell,Liver,0.0
55625|Input,0.006409345262586019,Mus musculus,Input,other,,Neural Stem Cell,,1.0
59083|STAT3,0.0064094480728841274,Mus musculus,STAT3,tf,,Dendritic Cell,,1.0
35261|MECP2,0.006410728814774946,Mus musculus,MECP2,cr,,Embryonic Stem Cell,Embryo,0.0
42075|MYOD1,0.00641086891639564,Mus musculus,MYOD1,tf,,Preadipocyte,Adipose,1.0
56074|STAT3,0.0064118657619814945,Mus musculus,STAT3,tf,,,Stomach,1.0
56077|STAT3,0.0064118657619814945,Mus musculus,STAT3,tf,,,Stomach,1.0
59562|T,0.0064126337034927094,Mus musculus,T,tf,TSC,Trophoblast Stem Cell,Embryo,0.0
57187|CTNNB1,0.006413693397775311,Mus musculus,CTNNB1,tf,,Haematopoietic Progenitor Cell,,0.0
55942|TP53,0.006414655201301134,Mus musculus,TP53,predicted transcription factor,,,Spleen,0.0
46403|PAX5,0.006415733687584302,Mus musculus,PAX5,tf,CH12,Lymphoblastoid,Blood,1.0
35555|KDM1A,0.006415884515787895,Mus musculus,KDM1A,cr,,Spermatid,,0.0
37779|NPAS2,0.006416919311423408,Mus musculus,NPAS2,tf,,Epithelium,Liver,1.0
35803|DICER1,0.006417363292663458,Mus musculus,DICER1,not sure,,Mesenchymal Stem Cell,,1.0
5064|BRD4,0.006417440254557483,Mus musculus,BRD4,cr,,Macrophage,Bone Marrow,1.0
44202|BIRA,0.0064191742738686774,Mus musculus,BIRA,not sure,,T Lymphocyte,,1.0
39628|RELB,0.0064205914044598855,Mus musculus,RELB,tf,,Dendritic Cell,Bone Marrow,1.0
53760|MYO1C,0.0064210396849279094,Mus musculus,MYO1C,predicted chromatin regulator,,Embryonic Fibroblast,,1.0
51901|ATRX,0.0064222936919565154,Mus musculus,ATRX,cr,R1,Embryonic Stem Cell,Embryo,1.0
54446|EBF1,0.006425977088779067,Mus musculus,EBF1,tf,,B Lymphocyte,,1.0
52313|MECP2,0.006433843187303778,Mus musculus,MECP2,cr,,,Forebrain,1.0
5784|H2AFX,0.006434702548324012,Mus musculus,H2AFX,predicted chromatin regulator,,Epithelium,Kidney,1.0
55759|IRF8,0.006434717635330212,Mus musculus,IRF8,tf,,B Lymphocyte,,1.0
35955|Input,0.0064352612933955,Mus musculus,Input,other,,,Retina,1.0
49754|SPI1,0.0064352612933955,Mus musculus,SPI1,predicted transcription factor,,B Lymphocyte,Spleen,1.0
33845|RBPJ,0.0064423698870264,Mus musculus,RBPJ,tf,C2C12,Myoblast,Muscle,1.0
56840|TRIM28,0.006442666194395208,Mus musculus,TRIM28,cr,E14,Embryonic Stem Cell,Embryo,1.0
33575|RXRA,0.006446406227159807,Mus musculus,RXRA,tf,F9,,Embryo,1.0
57185|CTNNB1,0.006447051722082486,Mus musculus,CTNNB1,tf,,Haematopoietic Progenitor Cell,,1.0
51781|BRD3,0.006449361717808022,Mus musculus,BRD3,predicted chromatin regulator,G1E,Erythroid Cell,Blood,1.0
