,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
40138|MAF,0.24171347366879037,Mus musculus,MAF,tf,,Th0,,1.0
2444|GATA1,0.24263443614152536,Mus musculus,GATA1,tf,MEL86,Erythroid Progenitor Cell,Blood,0.0
8639|RAD51,0.24345976203655972,Mus musculus,RAD51,predicted chromatin regulator,,,Testis,1.0
54252|OTX2,0.24417205610018272,Mus musculus,OTX2,tf,,,Basal ganglia and septum,1.0
4503|RAD51,0.24466703278240182,Mus musculus,RAD51,predicted chromatin regulator,,,Testis,1.0
39073|SMC3,0.24571915462013538,Mus musculus,SMC3,predicted chromatin regulator,,Embryonic Fibroblast,Embryo,1.0
53676|DMRT1,0.24654541911171468,Mus musculus,DMRT1,tf,,,Testis,1.0
34552|POU3F2,0.24722349646574648,Mus musculus,POU3F2,tf,,Neural Progenitor Cell,Embryo,1.0
37829|CLOCK,0.24783718438014773,Mus musculus,CLOCK,tf,,Epithelium,Liver,0.0
52113|FOXA2,0.24886854924112956,Mus musculus,FOXA2,tf,,Beta cell,Pancreatic Islet,1.0
58883|SOX9,0.24923718593277427,Mus musculus,SOX9,tf,,Mesenchymal cell,Limb Bud,1.0
38624|SUZ12,0.2505332647017895,Mus musculus,SUZ12,cr,CMTi-1,Embryonic Stem Cell,Embryo,1.0
58970|MBD1,0.2513447382018793,Mus musculus,MBD1,cr,3T3-L1,Preadipocyte,Adipose,1.0
47110|POLR3A,0.2519166466940089,Mus musculus,POLR3A,tf,,,Skin,1.0
53909|nan,0.2524012270017782,,,,,,,
41987|KMT2B,0.25246916025674515,Mus musculus,KMT2B,cr,,Preadipocyte,Adipose,1.0
63708|CTCF,0.2538555033621184,Mus musculus,CTCF,tf,,,Heart,1.0
4570|STAT3,0.2539082929428499,Mus musculus,STAT3,tf,,T Lymphocyte,Blood,0.0
9022|STAT3,0.25512520048531667,Mus musculus,STAT3,tf,AtT-20,Corticotroph,Brain,1.0
39316|TFE3,0.2558630361695854,Mus musculus,TFE3,tf,,Embryonic Stem Cell,Embryo,1.0
34980|MYOD1,0.25656000368292453,Mus musculus,MYOD1,tf,C2C12,Myoblast,Muscle,1.0
53410|NR3C1,0.2571192904627551,Mus musculus,NR3C1,tf,,Erythroid Cell,Liver,1.0
8643|DMC1,0.25792187799831,Mus musculus,DMC1,not sure,,,Testis,1.0
37751|H2AZ,0.25822308529507276,Mus musculus,H2AZ,predicted chromatin regulator,R1,Embryonic Stem Cell,Embryo,1.0
46504|CTCF,0.25823635872605055,Mus musculus,CTCF,tf,,,Olfactory Bulb,1.0
44170|ELK3,0.25889491992620894,Mus musculus,ELK3,tf,NIH-3T3,Fibroblast,Embryo,1.0
54224|SMC1A,0.2593640810290382,Mus musculus,SMC1A,predicted chromatin regulator,,Fibroblast,,1.0
1591|GATA2,0.25965065429594425,Mus musculus,GATA2,tf,HPC-7,Haematopoietic Progenitor Cell,Bone Marrow,1.0
38373|STAT1,0.2597866935456972,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
38089|RNF2,0.2609712849431062,Mus musculus,RNF2,predicted transcription factor,E14,Embryonic Stem Cell,Embryo,0.0
40158|NANOG,0.26114717223111994,Mus musculus,NANOG,tf,,Embryonic Stem Cell,Embryo,1.0
50685|SOX2,0.2613307782842099,Mus musculus,SOX2,tf,D3,Embryonic Stem Cell,,1.0
41552|CLOCK,0.2617768195873761,Mus musculus,CLOCK,tf,,Epithelium,Liver,1.0
44273|SREBF1,0.26230784266055573,Mus musculus,SREBF1,tf,,Epithelium,Liver,1.0
41733|PRDM1,0.2623518932262817,Mus musculus,PRDM1,tf,,T Lymphocyte,,0.0
3003|CBX5,0.2624957683596708,Mus musculus,CBX5,cr,,Hepatocyte,Liver,1.0
3004|CBX5,0.2624957683596708,Mus musculus,CBX5,cr,,Hepatocyte,Liver,1.0
3261|FOXA2,0.2624957702574503,Mus musculus,FOXA2,tf,,Hepatocyte,Liver,0.0
41867|TCF4,0.262520344557818,Mus musculus,TCF4,tf,,Hair Follicle Stem Cell,Mouse Back Skin,0.0
5783|H2AFX,0.26263968197012,Mus musculus,H2AFX,predicted chromatin regulator,,Epithelium,Kidney,1.0
41579|AR,0.2627836340432633,Mus musculus,AR,tf,,Epithelium,Prostate,0.0
73|MECP2,0.2627836340432633,Mus musculus,MECP2,cr,,Cortical Neuron,Brain,1.0
57209|MEN1,0.2627836340432633,Mus musculus,MEN1,tf,,Th2,,1.0
9270|CTCFL,0.2627836340432633,Mus musculus,CTCFL,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
38210|ARNTL,0.26281764803648733,Mus musculus,ARNTL,predicted transcription factor,,Epithelium,Liver,0.0
4393|JARID2,0.2630716592039899,Mus musculus,JARID2,cr,,Embryonic Stem Cell,Embryo,1.0
54215|EBF1,0.26310267450596814,Mus musculus,EBF1,tf,,Pre-B Lymphocyte,,1.0
5501|STAT5A,0.2632550443059316,Mus musculus,STAT5A,tf,,Fibroblast,Embryo,1.0
54225|SMC1A,0.26326503661788314,Mus musculus,SMC1A,predicted chromatin regulator,,Fibroblast,,1.0
35240|MBD1,0.26335984560546377,Mus musculus,MBD1,cr,,Embryonic Stem Cell,Embryo,0.0
33081|IRF4,0.2655708629201107,Mus musculus,IRF4,predicted transcription factor,,B Lymphocyte,,1.0
33628|RPA,0.26609571613884087,Mus musculus,RPA,other,,B Lymphocyte,,0.0
33632|RPA,0.26829554110396503,Mus musculus,RPA,other,,B Lymphocyte,,0.0
37899|IRF1,0.26867304244332063,Mus musculus,IRF1,tf,,Dendritic Cell,Bone Marrow,1.0
55623|SOX2,0.26875297574138357,Mus musculus,SOX2,tf,,Neural Stem Cell,,1.0
47512|POU5F1,0.27009482434760845,Mus musculus,POU5F1,tf,J1,Embryonic Stem Cell,Embryo,1.0
56496|SUZ12,0.2726622623590509,Mus musculus,SUZ12,cr,,Embryonic Stem Cell,Embryo,1.0
50208|NOTCH1,0.27364451485611785,Mus musculus,NOTCH1,both predicted transcription factor and chromatin regulator,,T Lymphocyte,Thymus,0.0
36073|SUZ12,0.27403191307740404,Mus musculus,SUZ12,cr,,Neural Progenitor Cell,,1.0
487|MYB,0.27415779014394237,Mus musculus,MYB,tf,ERMYB,Myeloid Progenitor Cell,Bone Marrow,1.0
39071|SMC3,0.2773114327737153,Mus musculus,SMC3,predicted chromatin regulator,,Embryonic Fibroblast,Embryo,1.0
37797|NPAS2,0.2773253729237984,Mus musculus,NPAS2,tf,,Epithelium,Liver,1.0
56518|RNF2,0.2775997206868659,Mus musculus,RNF2,predicted transcription factor,E14Tg2A,Embryonic Stem Cell,,1.0
54443|EBF1,0.2828063459843858,Mus musculus,EBF1,tf,,B Lymphocyte,,1.0
2863|NANOG,0.2835991377349503,Mus musculus,NANOG,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
51278|CTCF,0.283885310037894,Mus musculus,CTCF,tf,,Neuron,Neuric,1.0
53906|RAD21,0.2839407630422952,Mus musculus,RAD21,not sure,,Fibroblast,,1.0
5809|HELLS,0.284516499788957,Mus musculus,HELLS,predicted chromatin regulator,,Fibroblast,Embryo,1.0
49768|RAD21,0.2851673165665478,Mus musculus,RAD21,not sure,,,Spleen,1.0
56525|PRDM9,0.2854081541818616,Mus musculus,PRDM9,predicted transcription factor,,,Spleen,1.0
48107|CREBBP,0.28572155072687255,Mus musculus,CREBBP,cr,,Fibroblast,Embryo,1.0
4509|RAP1A,0.2871575022709343,Mus musculus,RAP1A,not sure,,Fibroblast,Embryo,0.0
8858|SMC3,0.28718999497509934,Mus musculus,SMC3,predicted chromatin regulator,,Fibroblast,Embryo,1.0
36809|PHF19,0.28751063754772266,Mus musculus,PHF19,cr,E14,Embryonic Stem Cell,Embryo,1.0
8344|MEIS1,0.28791323943668945,Mus musculus,MEIS1,tf,,Myeloid Cell,Bone Marrow,1.0
54|SRF,0.28876626413878437,Mus musculus,SRF,tf,,Cortical Neuron,Neuric,0.0
47770|SUZ12,0.2902522460401673,Mus musculus,SUZ12,cr,MS12,Embryonic Stem Cell,Embryo,1.0
53113|TCF12,0.2910389884835395,Mus musculus,TCF12,tf,,Embryonic Stem Cell,Embryo,1.0
63540|CTCF,0.2914749369303775,Mus musculus,CTCF,tf,,,Lung,1.0
58000|SMARCA4,0.29171972366847193,Mus musculus,SMARCA4,cr,,,Ectoderm,1.0
5094|BRD2,0.2935015619776121,Mus musculus,BRD2,predicted chromatin regulator,,Macrophage,Bone Marrow,1.0
56074|STAT3,0.2937926481308376,Mus musculus,STAT3,tf,,,Stomach,1.0
56077|STAT3,0.2937926481308376,Mus musculus,STAT3,tf,,,Stomach,1.0
5782|H2AFX,0.2937926481308376,Mus musculus,H2AFX,predicted chromatin regulator,,Epithelium,Kidney,1.0
5063|BRD4,0.2937926481308376,Mus musculus,BRD4,cr,,Macrophage,Bone Marrow,1.0
5784|H2AFX,0.2939382420564717,Mus musculus,H2AFX,predicted chromatin regulator,,Epithelium,Kidney,1.0
39616|RELB,0.2940838646329531,Mus musculus,RELB,tf,,Dendritic Cell,Bone Marrow,1.0
33821|IRF4,0.29454242123167296,Mus musculus,IRF4,predicted transcription factor,,T Lymphocyte,Blood,1.0
9157|NKX3-1,0.2951041613501147,Mus musculus,NKX3-1,tf,,Epithelium,Prostate,0.0
42075|MYOD1,0.2953959798612616,Mus musculus,MYOD1,tf,,Preadipocyte,Adipose,1.0
44483|MEIS1,0.2954873763224398,Mus musculus,MEIS1,tf,,Fibroblast,Embryo,1.0
41967|RUNX3,0.29559548618438003,Mus musculus,RUNX3,tf,,T Lymphocyte,,1.0
8907|TBX3,0.2957266958616007,Mus musculus,TBX3,tf,,Myocyte,Heart,1.0
50491|CTNNB1,0.2957808087858836,Mus musculus,CTNNB1,tf,,,Nucleus Accumben,1.0
37758|H2AZ,0.2958619743328056,Mus musculus,H2AZ,predicted chromatin regulator,R1,Embryonic Stem Cell,Embryo,1.0
55152|MYOD1,0.29712031034792286,Mus musculus,MYOD1,tf,P19,Embryonic Stem Cell,Embryo,0.0
50031|NFATC1,0.2974942050699446,Mus musculus,NFATC1,tf,,,Pancreas,1.0
44663|RORC,0.2977544300930994,Mus musculus,RORC,tf,,Th17,,1.0
51781|BRD3,0.2980497590392689,Mus musculus,BRD3,predicted chromatin regulator,G1E,Erythroid Cell,Blood,1.0
44732|RUNX1,0.29821039266592075,Mus musculus,RUNX1,tf,,Thymocyte,,0.0
36186|RNF2,0.2989406765082239,Mus musculus,RNF2,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
48258|RUNX1,0.29928189025667873,Mus musculus,RUNX1,tf,,,,0.0
55619|SOX2,0.2997965581536104,Mus musculus,SOX2,tf,,Neural Stem Cell,,1.0
54367|NR3C1,0.3004101141088852,Mus musculus,NR3C1,tf,,Embryonic Fibroblast,,1.0
173|RXRG,0.3022666917426853,Mus musculus,RXRG,tf,3T3-L1,Preadipocyte,Adipose,1.0
44006|H2AZ,0.3029816526603089,Mus musculus,H2AZ,predicted chromatin regulator,V6.5,Embryonic Stem Cell,Embryo,1.0
48426|PTF1A,0.3042933332690767,Mus musculus,PTF1A,tf,,,Neural Tube,1.0
46382|CTCF,0.3054358961509289,Mus musculus,CTCF,tf,,,Cerebellum,1.0
8918|SMAD3,0.3067867195423666,Mus musculus,SMAD3,tf,,Cortex,,1.0
47313|RBPJ,0.30724578908488887,Mus musculus,RBPJ,tf,F9,,Embryo,1.0
105|CEBPA,0.30747263545087117,Mus musculus,CEBPA,tf,3T3-L1,Preadipocyte,Adipose,1.0
52257|ETV2,0.30887276405509095,Mus musculus,ETV2,tf,,Embryonic Stem Cell,Embryo,1.0
52882|TRIM33,0.3095203640029821,Mus musculus,TRIM33,predicted chromatin regulator,38B9,Pre-B Lymphocyte,Blood,1.0
39131|nan,0.3095755453775316,,,,,,,
41346|EZH2,0.30961924742724156,Mus musculus,EZH2,cr,,Embryonic Stem Cell,Embryo,1.0
52983|ARID1A,0.3116008634713172,Mus musculus,ARID1A,predicted transcription factor,,Adipocyte,,1.0
41873|DNMT3L,0.31190048753667343,Mus musculus,DNMT3L,cr,E14,Embryonic Stem Cell,Embryo,1.0
48699|SOX3,0.31337188703887275,Mus musculus,SOX3,predicted transcription factor,,Neural Progenitor Cell,,1.0
58208|POU5F1,0.31392266989820206,Mus musculus,POU5F1,tf,,iPSC,,1.0
51279|CTCF,0.31408997218437407,Mus musculus,CTCF,tf,,Neuron,Neuric,1.0
33804|FOXA1,0.31417733945345705,Mus musculus,FOXA1,tf,,,Lung,1.0
53744|CTCF,0.3141969064142103,Mus musculus,CTCF,tf,,Neural Stem Cell,,1.0
44150|SRF,0.3142992743802713,Mus musculus,SRF,tf,NIH-3T3,Fibroblast,Embryo,1.0
40271|FOXA2,0.3149578636402046,Mus musculus,FOXA2,tf,,,Pancreas,1.0
8861|TP53,0.3159711786964547,Mus musculus,TP53,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
33658|RAD51,0.3167518777616109,Mus musculus,RAD51,predicted chromatin regulator,,B Lymphocyte,,1.0
43610|EBF1,0.31750154962660426,Mus musculus,EBF1,tf,,Pre-B Lymphocyte,,1.0
33037|STAT5A,0.3181791758503174,Mus musculus,STAT5A,tf,,T Lymphocyte,Blood,0.0
38099|MEF2D,0.31882896430247465,Mus musculus,MEF2D,tf,C2C12,Myoblast,Muscle,1.0
41316|KDM4C,0.32159836403116,Mus musculus,KDM4C,cr,,Embryonic Stem Cell,Embryo,1.0
47773|SUZ12,0.3219162708370295,Mus musculus,SUZ12,cr,MS12,Embryonic Stem Cell,Embryo,1.0
52818|nan,0.32268064608348923,,,,,,,
9938|AHR,0.32297222853224883,Mus musculus,AHR,tf,,Dendritic Cell,Bone Marrow,0.0
33941|MBD3,0.32311805546987815,Mus musculus,MBD3,cr,,Embryonic Stem Cell,Embryo,0.0
34925|TRIM28,0.32326392110061164,Mus musculus,TRIM28,cr,,Pro-T Lymphocyte,,1.0
8860|STAG1,0.32340980496126176,Mus musculus,STAG1,not sure,,Fibroblast,Embryo,1.0
53433|HNRNPL,0.32340980623751636,Mus musculus,HNRNPL,predicted transcription factor,,Embryonic Stem Cell,,1.0
44151|MKL1,0.32370165413512,Mus musculus,MKL1,tf,NIH-3T3,Fibroblast,Embryo,1.0
35245|MBD1,0.32370166050744675,Mus musculus,MBD1,cr,,Embryonic Stem Cell,Embryo,0.0
36208|MECP2,0.32370166050744675,Mus musculus,MECP2,cr,,Embryonic Stem Cell,Embryo,0.0
36703|IKZF1,0.3247240035911304,Mus musculus,IKZF1,tf,,,Thymus,1.0
43188|JARID2,0.32512725032331125,Mus musculus,JARID2,cr,,Embryonic Stem Cell,Embryo,1.0
5101|BRD3,0.3254366945645041,Mus musculus,BRD3,predicted chromatin regulator,,Macrophage,Bone Marrow,1.0
41367|SMC3,0.3264212262086708,Mus musculus,SMC3,predicted chromatin regulator,,B Lymphocyte,Spleen,1.0
51761|MYC,0.3273981077617725,Mus musculus,MYC,tf,,Multipotent progenitor cell,Otic,1.0
458|TET1,0.32764477890018856,Mus musculus,TET1,cr,E14,Embryonic Stem Cell,Embryo,1.0
5463|KDM5B,0.32910581993249755,Mus musculus,KDM5B,cr,E14,Embryonic Stem Cell,Embryo,1.0
181|TCF7,0.3325074954617432,Mus musculus,TCF7,tf,3T3-L1,Preadipocyte,Adipose,1.0
9149|GATA3,0.332509836295145,Mus musculus,GATA3,tf,,Erythroblast,Fetal Liver,1.0
58294|NRF1,0.3325218981514769,Mus musculus,NRF1,tf,,Embryonic Stem Cell,Embryo,1.0
51289|EZH2,0.3328967640526316,Mus musculus,EZH2,cr,,Neuron,Neuric,1.0
5935|CTCF,0.3368083264066688,Mus musculus,CTCF,tf,,Embryonic Stem Cell,Embryo,1.0
33806|STAT3,0.3373168327603433,Mus musculus,STAT3,tf,,T Lymphocyte,Blood,0.0
37795|CREBBP,0.33754038644891615,Mus musculus,CREBBP,cr,,Epithelium,Liver,1.0
47109|POLR3A,0.3382266093237192,Mus musculus,POLR3A,tf,,,Skin,1.0
62506|CTCF,0.33853279010024556,Mus musculus,CTCF,tf,,,Intestine,1.0
48658|ATRX,0.33879966275641027,Mus musculus,ATRX,cr,,Embryonic Stem Cell,Embryo,1.0
58299|RFX2,0.338948193630831,Mus musculus,RFX2,tf,,,Testis,1.0
8330|SOX3,0.3393491535261808,Mus musculus,SOX3,predicted transcription factor,,Neural Progenitor Cell,Embryo,0.0
49674|FOXA2,0.3399515913354359,Mus musculus,FOXA2,tf,,Epithelium,Liver,0.0
55756|IRF4,0.3412970661509436,Mus musculus,IRF4,predicted transcription factor,,B Lymphocyte,,1.0
52797|NR4A1,0.3416755655640725,Mus musculus,NR4A1,tf,,Embryonic Stem Cell,Embryo,0.0
32916|BRCA1,0.34255177366368394,Mus musculus,BRCA1,predicted chromatin regulator,,B Lymphocyte,Spleen,1.0
180|STAT5A,0.3435288533937294,Mus musculus,STAT5A,tf,3T3-L1,Preadipocyte,Adipose,1.0
41264|CEBPA,0.34492653334826784,Mus musculus,CEBPA,tf,,Hematopoietic Stem Cell,,0.0
40278|PTF1A,0.3450849817778048,Mus musculus,PTF1A,tf,,,Neural Tube,1.0
44372|WDR5,0.34559803047827053,Mus musculus,WDR5,cr,C2C12,Myoblast,Muscle,0.0
48582|HSF2,0.34597050463416334,Mus musculus,HSF2,tf,,Spermatocyte,Testis,0.0
36206|MBD4,0.34625375668972225,Mus musculus,MBD4,cr,,Embryonic Stem Cell,Embryo,0.0
34279|FOSL2,0.34648343298020434,Mus musculus,FOSL2,tf,,Striatal Cell,,1.0
41964|RUNX3,0.3475033344512955,Mus musculus,RUNX3,tf,,Natural Killer Cell,Spleen,1.0
33708|STAG2,0.34848523977761714,Mus musculus,STAG2,not sure,V6.5,Embryonic Stem Cell,Embryo,1.0
54425|CEBPA,0.34873980155345774,Mus musculus,CEBPA,tf,,B Lymphocyte,,0.0
5185|BCL6,0.349188429089364,Mus musculus,BCL6,predicted transcription factor,,Macrophage,Bone Marrow,1.0
44834|RXRA,0.35001868734227526,Mus musculus,RXRA,tf,,Epithelium,Liver,0.0
41786|RNF2,0.35032908213841174,Mus musculus,RNF2,predicted transcription factor,,,Midbrain,1.0
43784|CEBPA,0.35044927414547933,Mus musculus,CEBPA,tf,BV2,Microglial Cell,,1.0
4496|PPARG,0.35063764778138906,Mus musculus,PPARG,tf,,Macrophage,Peritoneum,1.0
34597|Input,0.3510546152061016,Mus musculus,Input,other,,,Liver,0.0
23|CREBBP,0.35124076039872804,Mus musculus,CREBBP,cr,,Cortical Neuron,Neuric,0.0
53159|DNMT3A,0.3513449833738449,Mus musculus,DNMT3A,cr,J1,Embryonic Stem Cell,Embryo,1.0
55625|Input,0.3513449854134353,Mus musculus,Input,other,,Neural Stem Cell,,1.0
4397|MAFA,0.3514757377306612,Mus musculus,MAFA,tf,,Epithelium,Pancreatic Islet,0.0
37802|ARNTL,0.35163544036277883,Mus musculus,ARNTL,predicted transcription factor,,Epithelium,Liver,1.0
42623|EZH2,0.35163544036277883,Mus musculus,EZH2,cr,,T Lymphocyte,Blood,1.0
57987|HDAC1,0.3517205654559036,Mus musculus,HDAC1,cr,,Embryonic Stem Cell,,0.0
34531|POU3F2,0.3517806998257866,Mus musculus,POU3F2,tf,,Embryonic Stem Cell,Embryo,1.0
171|PPARG,0.35192598092890603,Mus musculus,PPARG,tf,3T3-L1,Preadipocyte,Adipose,0.0
53082|SOX9,0.3520005394422593,Mus musculus,SOX9,tf,,,Embryonic vertebral column,1.0
37900|ETS2,0.35221659783503356,Mus musculus,ETS2,tf,,Dendritic Cell,Bone Marrow,0.0
3260|FOXA2,0.3522166079792928,Mus musculus,FOXA2,tf,,Hepatocyte,Liver,0.0
41415|JUN,0.3522471398297254,Mus musculus,JUN,tf,3T3-L1,Preadipocyte,Adipose,1.0
56089|SMARCA5,0.3526527113910243,Mus musculus,SMARCA5,cr,,,Nucleus Accumben,1.0
47303|JARID2,0.35372482046711706,Mus musculus,JARID2,cr,,Th17,Blood,0.0
3087|DMC1,0.3540459751434139,Mus musculus,DMC1,not sure,,,Testis,1.0
41854|POU3F2,0.35431367091191956,Mus musculus,POU3F2,tf,,Fibroblast,Embryo,1.0
48578|HSF1,0.355403680673025,Mus musculus,HSF1,tf,,Spermatocyte,Testis,0.0
36746|NR3C1,0.35552252419072156,Mus musculus,NR3C1,tf,7438,Epithelium,Mammary Gland,1.0
8646|DMC1,0.3565630431384016,Mus musculus,DMC1,not sure,,,Testis,0.0
43113|PRDM5,0.35671116631788985,Mus musculus,PRDM5,tf,,Embryonic Fibroblast,,1.0
8331|SOX3,0.3567173310984607,Mus musculus,SOX3,predicted transcription factor,,Neural Progenitor Cell,Embryo,1.0
63707|CTCF,0.3567686877833831,Mus musculus,CTCF,tf,,,Heart,1.0
55265|MYC,0.35709793640451354,Mus musculus,MYC,tf,,,intestinal villus,1.0
44774|MED1,0.3576403913863204,Mus musculus,MED1,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,1.0
38629|POU5F1,0.3589146664714075,Mus musculus,POU5F1,tf,CMTi-1,Embryonic Stem Cell,Embryo,1.0
44547|NUP98PHF23,0.35936606389091824,Mus musculus,NUP98PHF23,other,961C,,Blood,0.0
41858|POU3F2,0.35952293381564343,Mus musculus,POU3F2,tf,,Neural Progenitor Cell,,1.0
36883|RAD21,0.35993937340638227,Mus musculus,RAD21,not sure,,Pre-B Lymphocyte,,1.0
8915|FOXA1,0.3609881953472854,Mus musculus,FOXA1,tf,,Hepatocyte,Liver,1.0
35677|KMT2C,0.3616903974295086,Mus musculus,KMT2C,cr,,Epithelium,Liver,0.0
39077|CTCF,0.3624134171576123,Mus musculus,CTCF,tf,,Embryonic Fibroblast,Embryo,1.0
39300|RAD21,0.3635031439220596,Mus musculus,RAD21,not sure,V6.5,Embryonic Stem Cell,Embryo,1.0
43850|SOX2,0.36402834556893093,Mus musculus,SOX2,tf,2TS22C,Embryonic Stem Cell,Embryo,1.0
58204|POU5F1,0.36413790189470974,Mus musculus,POU5F1,tf,,Intermediate,,1.0
51887|PRDM16,0.3642000768345287,Mus musculus,PRDM16,tf,,,Adipose,1.0
38471|HSF1,0.36458942204974265,Mus musculus,HSF1,tf,,Striatal Cell,,1.0
56154|EZH2,0.3648001731316745,Mus musculus,EZH2,cr,,Fibroblast,,0.0
55969|SMC1A,0.3654082146786213,Mus musculus,SMC1A,predicted chromatin regulator,,,Pancreas,1.0
56092|BAZ1A,0.36637135673804644,Mus musculus,BAZ1A,cr,,,Nucleus Accumben,1.0
39593|RELA,0.3680148954662867,Mus musculus,RELA,tf,,Dendritic Cell,Bone Marrow,1.0
44665|T,0.36842558436718964,Mus musculus,T,tf,,Th17,,1.0
44156|MKL2,0.36857424550355466,Mus musculus,MKL2,tf,NIH-3T3,Fibroblast,Embryo,1.0
41978|EHMT2,0.36887448318945226,Mus musculus,EHMT2,cr,,Embryonic Stem Cell,Embryo,1.0
41842|ASCL1,0.37193511189919637,Mus musculus,ASCL1,tf,,Fibroblast,Embryo,1.0
44684|CDX2,0.3724873724985461,Mus musculus,CDX2,tf,Ainv15,Neural Progenitor Cell,Embryo,1.0
49767|RAD21,0.374607609299174,Mus musculus,RAD21,not sure,,,Spleen,1.0
9159|NKX3-1,0.37473136652942596,Mus musculus,NKX3-1,tf,,Epithelium,Prostate,0.0
52169|TP53,0.3752447715620175,Mus musculus,TP53,predicted transcription factor,MEF-1,Embryonic Fibroblast,,1.0
35105|TP53,0.3752447715620175,Mus musculus,TP53,predicted transcription factor,,Embryonic Fibroblast,Embryo,1.0
55795|ATRX,0.37582142095503557,Mus musculus,ATRX,cr,TKO,,Blood,1.0
54230|GATA6,0.3758916420924967,Mus musculus,GATA6,tf,,Stem cell,,1.0
161|PPARA,0.37727082231304976,Mus musculus,PPARA,tf,3T3-L1,Preadipocyte,Adipose,1.0
44847|BIRA,0.37835706313719075,Mus musculus,BIRA,not sure,MEL,Erythroid Progenitor Cell,Blood,1.0
5064|BRD4,0.3785009074447887,Mus musculus,BRD4,cr,,Macrophage,Bone Marrow,1.0
5095|BRD2,0.37878864259857115,Mus musculus,BRD2,predicted chromatin regulator,,Macrophage,Bone Marrow,1.0
48387|H3S28ph,0.37878864496737535,Mus musculus,H3S28ph,other,Swiss-3T3,Fibroblast,,1.0
44668|RORC,0.37907644968827914,Mus musculus,RORC,tf,,Th17,,1.0
38211|ARNTL,0.37907644968827914,Mus musculus,ARNTL,predicted transcription factor,,Epithelium,Liver,0.0
32928|SMC5,0.37907644968827914,Mus musculus,SMC5,predicted chromatin regulator,,B Lymphocyte,Spleen,1.0
37796|ARNTL,0.37907645047612926,Mus musculus,ARNTL,predicted transcription factor,,Epithelium,Liver,1.0
38476|RYBP,0.37922037798849506,Mus musculus,RYBP,tf,E14,Embryonic Stem Cell,Embryo,0.0
59433|HEY2,0.3793643214584342,Mus musculus,HEY2,tf,,Cardiomyocyte,,1.0
36187|JARID2,0.379573187510612,Mus musculus,JARID2,cr,,Embryonic Stem Cell,Embryo,1.0
8337|SOX11,0.37965226012866304,Mus musculus,SOX11,tf,,Neural Progenitor Cell,Embryo,0.0
3086|DMC1,0.3797466795742738,Mus musculus,DMC1,not sure,,,Testis,1.0
37823|PER1,0.3797962552881223,Mus musculus,PER1,predicted transcription factor,,Epithelium,Liver,0.0
40204|RAD21,0.38018679190319155,Mus musculus,RAD21,not sure,,,Brain,1.0
58145|SIX4,0.38037239539227174,Mus musculus,SIX4,tf,C2C12,Myoblast,Muscle,0.0
57912|NR3C1,0.38066056859980396,Mus musculus,NR3C1,tf,,Macrophage,Bone Marrow,1.0
49764|RAD21,0.3810153906373233,Mus musculus,RAD21,not sure,,,Spleen,1.0
54219|EBF1,0.38106135141719477,Mus musculus,EBF1,tf,,Pre-B Lymphocyte,,1.0
151|NR3C1,0.3810981104189638,Mus musculus,NR3C1,tf,3T3-L1,Preadipocyte,Adipose,1.0
52506|MEF2D,0.3819634108355192,Mus musculus,MEF2D,tf,,,Retina,1.0
52902|MED1,0.3824781236054875,Mus musculus,MED1,predicted transcription factor,,Cortical Neuron,,1.0
54384|NR4A1,0.3837750583746262,Mus musculus,NR4A1,tf,,T Lymphocyte,Lymph Node,1.0
53157|DNMT3A,0.384140099776624,Mus musculus,DNMT3A,cr,J1,Embryonic Stem Cell,Embryo,1.0
38208|MYB,0.38546774128069095,Mus musculus,MYB,tf,ERMYB,Myeloid Progenitor Cell,Bone Marrow,1.0
44857|SMARCA4,0.3863113852613653,Mus musculus,SMARCA4,cr,,Epithelium,Face,1.0
56152|EZH2,0.38678042032903076,Mus musculus,EZH2,cr,,Fibroblast,,0.0
8608|POLR3A,0.38851217359154094,Mus musculus,POLR3A,tf,,Epithelium,Liver,1.0
43706|OTX2,0.3887594015002679,Mus musculus,OTX2,tf,,,Retina,1.0
55143|RUNX1,0.3897172843131591,Mus musculus,RUNX1,tf,,Embryonic Stem Cell,,1.0
43042|MBD3,0.3904579426383253,Mus musculus,MBD3,cr,V6.5,Embryonic Stem Cell,Embryo,0.0
41585|FOXA1,0.3908828237970524,Mus musculus,FOXA1,tf,,Epithelium,Prostate,0.0
294|MSX1,0.3917389740778921,Mus musculus,MSX1,tf,C2C12,Myoblast,Muscle,0.0
36759|NR3C1,0.3926530574822883,Mus musculus,NR3C1,tf,7438,Epithelium,Mammary Gland,1.0
43895|GATA2,0.3934209293002652,Mus musculus,GATA2,tf,,,Uterus,1.0
5979|HOXC9,0.39395826071926976,Mus musculus,HOXC9,tf,Ainv15,Neural Progenitor Cell,Embryo,0.0
8922|RUNX1,0.39440024134511736,Mus musculus,RUNX1,tf,,Embryonic Stem Cell,Embryo,1.0
