,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
47783|GRHL3,0.3974716217075932,Mus musculus,GRHL3,predicted transcription factor,,Epidermal cell,,1.0,GRHL3
37879|HIF1A,0.3978333035682552,Mus musculus,HIF1A,predicted chromatin regulator,,Dendritic Cell,Bone Marrow,1.0,HIF1A
3228|ELL2,0.4035214291123713,Mus musculus,ELL2,predicted chromatin regulator,,Embryonic Stem Cell,Embryo,1.0,ELL2
44033|TBX21,0.4035534443176327,Mus musculus,TBX21,tf,,T Lymphocyte,Lymph Node,1.0,TBX21
36217|CUX2,0.4041971724108672,Mus musculus,CUX2,tf,,Epithelium,Liver,1.0,CUX2
9165|KDM4D,0.40490684325018456,Mus musculus,KDM4D,cr,,Dendritic Cell,,1.0,KDM4D
57016|STAT5,0.40661132614862455,Mus musculus,STAT5,tf,,T Lymphocyte,,1.0,STAT5
44157|SPNS1,0.40716369884059744,Mus musculus,SPNS1,tf,NIH-3T3,Fibroblast,Embryo,1.0,SPNS1
8610|POLR3D,0.4159919330215193,Mus musculus,POLR3D,tf,,Epithelium,Liver,1.0,POLR3D
55331|NBN,0.41832777106394986,Mus musculus,NBN,tf,,B Lymphocyte,Spleen,1.0,NBN
52891|NCOR2,0.41977760777204215,Mus musculus,NCOR2,cr,,Macrophage,Bone,0.0,NCOR2
53798|BATF3,0.4221568935215377,Mus musculus,BATF3,tf,,Dendritic Cell,,1.0,BATF3
46426|ZC3H11A,0.4230186264969597,Mus musculus,ZC3H11A,other,,Embryonic Stem Cell,Embryo,1.0,ZC3H11A
51240|NLRC5,0.4271018484565,Mus musculus,NLRC5,tf,,T Lymphocyte,,1.0,NLRC5
44163|ELK4,0.4294733285356424,Mus musculus,ELK4,tf,NIH-3T3,Fibroblast,Embryo,1.0,ELK4
48981|WT1 ,0.4298920916363639,Mus musculus,WT1 ,tf,,Epithelium,Kidney,0.0,WT1 
56416|ZMIZ1,0.4327916088468445,Mus musculus,ZMIZ1,not sure,8946,T Lymphocyte,,1.0,ZMIZ1
35593|CLK1,0.4335224335786685,Mus musculus,CLK1,not sure,,,Liver,1.0,CLK1
35619|GRIP1,0.43870628614341206,Mus musculus,GRIP1,not sure,,Macrophage,Bone Marrow,1.0,GRIP1
54238|BARX1,0.4477163615559264,Mus musculus,BARX1,tf,,Mesenchymal Cell,Stomach,1.0,BARX1
5071|CDK9,0.4520160531296052,Mus musculus,CDK9,tf,,Macrophage,Bone Marrow,1.0,CDK9
43438|USP16,0.4520160531296052,Mus musculus,USP16,other,V6.5,Embryonic Stem Cell,Embryo,1.0,USP16
50928|RB1,0.4521528811242409,Mus musculus,RB1,tf,,Embryonic Fibroblast,,1.0,RB1
55371|PAX6,0.45298450977246796,Mus musculus,PAX6,tf,,,lens,1.0,PAX6
47025|NFE2,0.4540545253491664,Mus musculus,NFE2,tf,,Epithelium,Liver,1.0,NFE2
44368|KMT2A,0.4592113240171925,Mus musculus,KMT2A,not sure,C2C12,Myoblast,Muscle,1.0,KMT2A
8744|NR1D2,0.4606320251009848,Mus musculus,NR1D2,tf,,Epithelium,Liver,0.0,NR1D2
52904|MED23,0.4646475326758893,Mus musculus,MED23,predicted transcription factor,,Cortical Neuron,,1.0,MED23
5845|STAT5B,0.4669644848659151,Mus musculus,STAT5B,tf,,Hepatocyte,Liver,1.0,STAT5B
54556|ONECUT1,0.4682909807692111,Mus musculus,ONECUT1,tf,,,Liver,1.0,ONECUT1
58099|SUMO1,0.4701831451666795,Mus musculus,SUMO1,other,,Dendritic Cell,Bone Marrow,1.0,SUMO1
41944|KDM6B,0.4735214386340594,Mus musculus,KDM6B,cr,,Embryonic Stem Cell,Embryo,1.0,KDM6B
6023|NFYA,0.4745895453612757,Mus musculus,NFYA,tf,,Neural Progenitor Cell,Brain,1.0,NFYA
2630|CHD7,0.475112305453068,Mus musculus,CHD7,cr,R1,Embryonic Stem Cell,Embryo,1.0,CHD7
39078|GFI1,0.4766004355184322,Mus musculus,GFI1,predicted transcription factor,,Lymphocyte,,1.0,GFI1
44216|NCOA2,0.4768484879658199,Mus musculus,NCOA2,cr,,Epithelium,Hindbrain,1.0,NCOA2
37886|E2F1,0.4776527244061948,Mus musculus,E2F1,tf,,Dendritic Cell,Bone Marrow,1.0,E2F1
4627|TCF7L1,0.4782654165784626,Mus musculus,TCF7L1,tf,,Lymphocyte,Spleen,0.0,TCF7L1
50722|UBTF,0.4846365284930012,Mus musculus,UBTF,tf,NIH-3T3,Fibroblast,Embryo,1.0,UBTF
34603|USF1,0.4908935002521365,Mus musculus,USF1,tf,,,Liver,0.0,USF1
41939|HIRA,0.4915652015853511,Mus musculus,HIRA,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0,HIRA
14|KLF1,0.4931991498249506,Mus musculus,KLF1,predicted transcription factor,,Erythroid Cell,Liver,0.0,KLF1
44846|BCL11A,0.4945069130775773,Mus musculus,BCL11A,predicted transcription factor,MEL,Erythroid Progenitor Cell,Blood,1.0,BCL11A
41942|KDM6A,0.4971026975185192,Mus musculus,KDM6A,cr,,Embryonic Stem Cell,Embryo,1.0,KDM6A
44531|KDM1A,0.5045049681457062,Mus musculus,KDM1A,cr,C2C12,Myoblast,Muscle,1.0,KDM1A
8932|PAX5,0.5147451970678381,Mus musculus,PAX5,tf,,B Lymphocyte,Bone Marrow,1.0,PAX5
44671|FOXP3,0.5148051719549206,Mus musculus,FOXP3,tf,,EL-4 cells,,1.0,FOXP3
35821|SUPT6H,0.5154808845625554,Mus musculus,SUPT6H,tf,C2C12,Myoblast,Muscle,1.0,SUPT6H
54459|MYOG,0.5182204803513787,Mus musculus,MYOG,tf,,Myotube cell,Muscle,1.0,MYOG
5415|NR1H2,0.5197924320564352,Mus musculus,NR1H2,tf,,Hepatocyte,Liver,1.0,NR1H2
37872|CRY1,0.5214085078895802,Mus musculus,CRY1,not sure,,Epithelium,Liver,0.0,CRY1
44716|ETS1,0.5266407822022257,Mus musculus,ETS1,tf,,Thymocyte,,1.0,ETS1
38059|KDM5C,0.5295449362023921,Mus musculus,KDM5C,cr,,Embryonic Stem Cell,Embryo,1.0,KDM5C
8305|RCOR1,0.5325154412054135,Mus musculus,RCOR1,both predicted transcription factor and chromatin regulator,V6.5,Embryonic Stem Cell,Embryo,1.0,RCOR1
55531|RAG2,0.5336462916982575,Mus musculus,RAG2,cr,,Thymocyte,,0.0,RAG2
41829|ZBTB17,0.5344339012459846,Mus musculus,ZBTB17,tf,,Neural Progenitor Cell,,1.0,ZBTB17
49710|FOXL2,0.5347445175759379,Mus musculus,FOXL2,tf,,Follicular  cell,Ovary,1.0,FOXL2
44788|ATF7,0.5380292082670229,Mus musculus,ATF7,tf,3T3-L1,Preadipocyte,Adipose,1.0,ATF7
41635|POLR3G,0.5393137298101474,Mus musculus,POLR3G,tf,,Epithelium,Liver,1.0,POLR3G
2859|MED12,0.5393271586497153,Mus musculus,MED12,predicted transcription factor,V6.5,Embryonic Stem Cell,Embryo,1.0,MED12
54706|BRWD1,0.5459532478582163,Mus musculus,BRWD1,cr,,B Lymphocyte,,0.0,BRWD1
35211|NCOA3,0.551928216752563,Mus musculus,NCOA3,cr,E14,Embryonic Stem Cell,Embryo,1.0,NCOA3
44676|ESRRB,0.5524396366442792,Mus musculus,ESRRB,tf,ZhBTc4,Embryonic Stem Cell,Embryo,1.0,ESRRB
41323|CTR9,0.5533470454147591,Mus musculus,CTR9,both predicted transcription factor and chromatin regulator,,Embryonic Stem Cell,Embryo,1.0,CTR9
6010|MAPK8,0.5619825505911352,Mus musculus,MAPK8,not sure,,Embryonic Stem Cell,Embryo,1.0,MAPK8
41894|EGR2,0.5632693047499422,Mus musculus,EGR2,tf,,T Lymphocyte,Spleen,1.0,EGR2
415|KLF4,0.5683845856944342,Mus musculus,KLF4,tf,E14,Embryonic Stem Cell,Embryo,0.0,KLF4
51241|RFX5,0.5698881744321783,Mus musculus,RFX5,tf,,T Lymphocyte,,1.0,RFX5
52111|INSM1,0.5737705932750354,Mus musculus,INSM1,tf,,Beta cell,Pancreatic Islet,1.0,INSM1
48136|VDR,0.5747904356839557,Mus musculus,VDR,tf,IDG-SW3,Osteocytic Cell,Bone,1.0,VDR
33105|ZNF335,0.5777603981056171,Mus musculus,ZNF335,tf,,,Telencephalon,1.0,ZNF335
41588|TFAP2A,0.5800463834515257,Mus musculus,TFAP2A,predicted transcription factor,,Epithelium,Prostate,1.0,TFAP2A
4498|PRDM14,0.5807298599205767,Mus musculus,PRDM14,tf,,Embryonic Stem Cell,Embryo,1.0,PRDM14
41638|POLR3GL,0.5822183678263283,Mus musculus,POLR3GL,tf,,Epithelium,Liver,1.0,POLR3GL
41597|HNF4A,0.5835150892794901,Mus musculus,HNF4A,tf,,Epithelium,Kidney,1.0,HNF4A
20|CREB1,0.5855061962380956,Mus musculus,CREB1,tf,,Cortical Neuron,Neuric,0.0,CREB1
50744|HAND1,0.5907586150533183,Mus musculus,HAND1,not sure,,Mesodermal Cell,,0.0,HAND1
57970|HMGA2,0.5907586150533183,Mus musculus,HMGA2,tf,,Embryonic Fibroblast,,0.0,HMGA2
33045|SRSF1,0.5907586150533183,Mus musculus,SRSF1,other,,Embryonic Fibroblast,Embryo,0.0,SRSF1
33117|KDM5A,0.5907586150533183,Mus musculus,KDM5A,cr,,Embryonic Stem Cell,Embryo,0.0,KDM5A
48962|H3Pan,0.5907586150533183,Mus musculus,H3Pan,other,,Spermatid,Testis,0.0,H3Pan
53644|STAT6,0.5907586150533183,Mus musculus,STAT6,tf,,T Lymphocyte,Spleen,0.0,STAT6
50586|IRF7,0.5907586150533183,Mus musculus,IRF7,tf,,Myeloid Cell,Bone Marrow,0.0,IRF7
9166|KDM4A,0.5907586150533183,Mus musculus,KDM4A,cr,,Dendritic Cell,,0.0,KDM4A
4621|TBP,0.5915322682207683,Mus musculus,TBP,tf,,Embryonic Stem Cell,Embryo,1.0,TBP
39103|MZF1,0.5981804152774359,Mus musculus,MZF1,tf,,B Lymphocyte,,1.0,MZF1
43424|ASCL2,0.602417249122758,Mus musculus,ASCL2,tf,,T Lymphocyte,Blood,1.0,ASCL2
51958|NFATC2,0.6048507608281041,Mus musculus,NFATC2,tf,,T Lymphocyte,,0.0,NFATC2
8649|AICDA,0.6064768880653266,Mus musculus,AICDA,cr,,B Lymphocyte,Blood,1.0,AICDA
56036|RFX3,0.6072312233365116,Mus musculus,RFX3,predicted transcription factor,MIN6,Beta cell,,1.0,RFX3
8930|RARA,0.6081697768751546,Mus musculus,RARA,tf,,Embryonic Stem Cell,Embryo,1.0,RARA
51961|ZIC3,0.6133356331111081,Mus musculus,ZIC3,tf,,Embryonic Stem Cell,,1.0,ZIC3
34119|HIST1H1D,0.6134329028434603,Mus musculus,HIST1H1D,cr,,Embryonic Stem Cell,Embryo,0.0,HIST1H1D
46424|MAFK,0.6135679904037267,Mus musculus,MAFK,tf,,Embryonic Stem Cell,Embryo,1.0,MAFK
37574|PHOX2A,0.6228564402780171,Mus musculus,PHOX2A,tf,Ainv15,Neural Progenitor Cell,Embryo,1.0,PHOX2A
51861|DNMT3B,0.6230681970561908,Mus musculus,DNMT3B,cr,,Embryonic Stem Cell,,1.0,DNMT3B
33087|OGT,0.6268701670112542,Mus musculus,OGT,other,E14,Embryonic Stem Cell,Embryo,0.0,OGT
8976|ZFP42,0.6268701670112542,Mus musculus,ZFP42,tf,,Embryonic Stem Cell,Embryo,0.0,ZFP42
37789|PER2,0.6308681590133679,Mus musculus,PER2,predicted transcription factor,,Epithelium,Liver,0.0,PER2
51365|ZIC2,0.6314119218646915,Mus musculus,ZIC2,tf,,Embryonic Stem Cell,,1.0,ZIC2
58102|SUMO2,0.6333214819342905,Mus musculus,SUMO2,other,,Dendritic Cell,Bone Marrow,1.0,SUMO2
44785|JUND,0.6348305825923314,Mus musculus,JUND,tf,3T3-L1,Preadipocyte,Adipose,1.0,JUND
4605|TAF1,0.6373630324542574,Mus musculus,TAF1,tf,,T Lymphocyte,Blood,1.0,TAF1
42605|EED,0.638578736899712,Mus musculus,EED,cr,E36,Embryonic Stem Cell,Embryo,1.0,EED
53384|TOP2B,0.6403383696177031,Mus musculus,TOP2B,predicted chromatin regulator,,Neuron,,1.0,TOP2B
51942|SIRT1,0.6439485160197985,Mus musculus,SIRT1,cr,,Satellite Cells,,1.0,SIRT1
36669|NR2F2,0.6440714647186472,Mus musculus,NR2F2,tf,,,Atria,1.0,NR2F2
1533|TBX5,0.6468180301187036,Mus musculus,TBX5,tf,HL-1,Cardiomyocyte,Muscle,1.0,TBX5
37891|MAFF,0.6539245297322359,Mus musculus,MAFF,tf,,Dendritic Cell,Bone Marrow,0.0,MAFF
51959|CHD4,0.6561825821776088,Mus musculus,CHD4,cr,,Embryonic Stem Cell,,1.0,CHD4
55098|HRAS,0.6616861429408586,Mus musculus,HRAS,other,,Embryonic Fibroblast,,1.0,HRAS
41754|ASH1L,0.6628733076342385,Mus musculus,ASH1L,cr,,Embryonic Stem Cell,Embryo,0.0,ASH1L
58851|MTA2,0.6628911863199027,Mus musculus,MTA2,tf,,Thymocyte,Thymus,1.0,MTA2
44214|NCOA1,0.6712750287505775,Mus musculus,NCOA1,cr,,Epithelium,Hindbrain,1.0,NCOA1
52819|SIRT6,0.6761710436942646,Mus musculus,SIRT6,cr,,Embryonic Stem Cell,Embryo,1.0,SIRT6
59039|DDX5,0.6761710436942646,Mus musculus,DDX5,predicted chromatin regulator,,Th17,,1.0,DDX5
8910|NKX2-5,0.6782347445874416,Mus musculus,NKX2-5,tf,,Myocyte,Heart,1.0,NKX2-5
4587|STAT4,0.6806498278364642,Mus musculus,STAT4,tf,,T Lymphocyte,Blood,1.0,STAT4
44629|TEAD2,0.6887275031495532,Mus musculus,TEAD2,tf,Py2T,Epithelium,Mammary Gland,0.0,TEAD2
3269|FOXO1,0.6897023595133551,Mus musculus,FOXO1,tf,,Lymphocyte,Spleen,1.0,FOXO1
35557|SFMBT1,0.6950559599798182,Mus musculus,SFMBT1,other,,Spermatid,,1.0,SFMBT1
43872|Ubiquitin,0.6950559599798182,Mus musculus,Ubiquitin,other,3T3-L1,Preadipocyte,Adipose,1.0,Ubiquitin
49082|GM6871,0.6952822547242419,Mus musculus,GM6871,other,ES3,Embryonic Stem Cell,Embryo,0.0,GM6871
51105|CHD8,0.7060417276777171,Mus musculus,CHD8,cr,,Cortex,Frontal,1.0,CHD8
3295|GTF2F1,0.7065526058043907,Mus musculus,GTF2F1,tf,,T Lymphocyte,Blood,1.0,GTF2F1
3249|FLI1,0.7105129055723961,Mus musculus,FLI1,tf,,Th2,Blood,0.0,FLI1
56273|AEBP2,0.7121271368708163,Mus musculus,AEBP2,tf,,,Thymus,0.0,AEBP2
50096|NR0B1,0.7123091521235658,Mus musculus,NR0B1,tf,J1,Embryonic Stem Cell,Embryo,1.0,NR0B1
44553|KLF5,0.7131735741699262,Mus musculus,KLF5,tf,CGR8,Embryonic Stem Cell,Embryo,1.0,KLF5
48242|YAP1,0.7249262078925177,Mus musculus,YAP1,other,,Satellite Cells,Muscle,1.0,YAP1
39374|ERG,0.7267147179597533,Mus musculus,ERG,other,,Epithelium,Prostate,0.0,ERG
41363|PHF20,0.727228135395273,Mus musculus,PHF20,cr,,Neural Progenitor Cell,,1.0,PHF20
52987|KDM3A,0.7356156820599302,Mus musculus,KDM3A,cr,,Adipocyte,,1.0,KDM3A
48407|TAF9B,0.7394589089302634,Mus musculus,TAF9B,not sure,HBG3,Neuron,,1.0,TAF9B
34108|H1F0,0.740386608706692,Mus musculus,H1F0,predicted chromatin regulator,,Embryonic Stem Cell,Embryo,1.0,H1F0
49165|SUV39H1,0.7409296210052879,Mus musculus,SUV39H1,cr,,Neural Progenitor Cell,,1.0,SUV39H1
53639|NLRP3,0.7409296236376455,Mus musculus,NLRP3,other,,T Lymphocyte,Spleen,1.0,NLRP3
57817|GFI1B,0.7426843714979801,Mus musculus,GFI1B,predicted transcription factor,MEL,Erythroid Progenitor Cell,Blood,1.0,GFI1B
416|LBR,0.7462149795834625,Mus musculus,LBR,not sure,E14,Embryonic Stem Cell,Embryo,1.0,LBR
47698|GATA4,0.7502492934334121,Mus musculus,GATA4,tf,,Epithelium,Heart,1.0,GATA4
46492|ZKSCAN1,0.7557075498078051,Mus musculus,ZKSCAN1,tf,MEL,Erythroid Progenitor Cell,Blood,1.0,ZKSCAN1
47012|RUNX2,0.7615893637170836,Mus musculus,RUNX2,tf,MC3T3,,,1.0,RUNX2
52736|RAD23B,0.7649552577710633,Mus musculus,RAD23B,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0,RAD23B
44787|ATF2,0.7720380849086264,Mus musculus,ATF2,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,1.0,ATF2
44533|PHC1,0.7733410633718734,Mus musculus,PHC1,cr,V6.5,Embryonic Stem Cell,Embryo,1.0,PHC1
35803|DICER1,0.7757589937792297,Mus musculus,DICER1,not sure,,Mesenchymal Stem Cell,,1.0,DICER1
37404|THRB,0.7785983336370108,Mus musculus,THRB,tf,C17.2,Neural Progenitor Cell,,1.0,THRB
5372|SS18,0.7813081610870234,Mus musculus,SS18,not sure,C2C12,Myoblast,Muscle,1.0,SS18
55316|TRIM63,0.784547639938977,Mus musculus,TRIM63,predicted chromatin regulator,,,Small Intestine,0.0,TRIM63
47461|TWIST1,0.7857433292930379,Mus musculus,TWIST1,tf,,Neuron,,1.0,TWIST1
43318|EP400,0.787694011395951,Mus musculus,EP400,cr,,Embryonic Stem Cell,Embryo,1.0,EP400
44794|PBX1,0.7900901083535379,Mus musculus,PBX1,tf,3T3-L1,Preadipocyte,Adipose,1.0,PBX1
44828|GSK3B,0.7950768477770493,Mus musculus,GSK3B,other,,Embryonic Fibroblast,,1.0,GSK3B
57972|TET3,0.7950768495925649,Mus musculus,TET3,cr,J1,Embryonic Stem Cell,Embryo,1.0,TET3
37902|E2F4,0.7960745940320721,Mus musculus,E2F4,tf,,Dendritic Cell,Bone Marrow,1.0,E2F4
56095|TGIF1,0.7968314066763933,Mus musculus,TGIF1,tf,,Embryonic Stem Cell,Embryo,1.0,TGIF1
54454|SLC5A5,0.8007009988627507,Mus musculus,SLC5A5,predicted transcription factor,,Myoblast,Muscle,1.0,SLC5A5
56606|SATB2,0.8013844345009407,Mus musculus,SATB2,tf,,Cortex,Brain,1.0,SATB2
46468|USF2,0.8034088785555202,Mus musculus,USF2,tf,MEL,Erythroid Progenitor Cell,Blood,1.0,USF2
40369|ELF5,0.8065536559539387,Mus musculus,ELF5,tf,TSC,Trophoblast Stem Cell,Embryo,0.0,ELF5
3033|MLLT3,0.8088031271667804,Mus musculus,MLLT3,not sure,,Leukemic Blast Cell,Bone Marrow,1.0,MLLT3
56594|ACTB,0.8120610920219562,Mus musculus,ACTB,other,,Embryonic Fibroblast,,1.0,ACTB
43829|PARP1,0.8120610920219562,Mus musculus,PARP1,not sure,,,Nucleus Accumben,1.0,PARP1
53868|HOPX,0.812061093627173,Mus musculus,HOPX,tf,,,Embryonic Heart,1.0,HOPX
5471|IKZF3,0.8140667976357556,Mus musculus,IKZF3,tf,,Thymocyte,Thymus,1.0,IKZF3
8848|CBFB,0.8175945688108623,Mus musculus,CBFB,predicted transcription factor,,Thymocyte,Thymus,1.0,CBFB
56595|BAZ1B,0.8198198650229324,Mus musculus,BAZ1B,predicted chromatin regulator,,Embryonic Fibroblast,,1.0,BAZ1B
1594|LMO2,0.8210679333333248,Mus musculus,LMO2,not sure,HPC-7,Haematopoietic Progenitor Cell,Bone Marrow,1.0,LMO2
41315|KDM4B,0.8214355768168421,Mus musculus,KDM4B,cr,,Embryonic Stem Cell,Embryo,1.0,KDM4B
59458|AFF3,0.8233129083805422,Mus musculus,AFF3,tf,,Embryonic Fibroblast,,1.0,AFF3
40095|JMJD6,0.8245690553291893,Mus musculus,JMJD6,cr,,Th17,,1.0,JMJD6
3040|CRX,0.8263462421300722,Mus musculus,CRX,other,,,Retina,1.0,CRX
5581|SOX6,0.8340600158631228,Mus musculus,SOX6,tf,,Myoblast,Muscle,0.0,SOX6
4414|PAXIP1,0.8340834555544934,Mus musculus,PAXIP1,predicted transcription factor,,B Lymphocyte,Spleen,1.0,PAXIP1
5919|TBX20,0.8389588501100759,Mus musculus,TBX20,tf,,Cardiomyocyte,Heart,1.0,TBX20
37716|PRDM4,0.8404781274014972,Mus musculus,PRDM4,tf,CCE,Embryonic Stem Cell,Embryo,1.0,PRDM4
41410|KLF3,0.8584677910746604,Mus musculus,KLF3,tf,,Embryonic Fibroblast,,1.0,KLF3
2855|KDM2A,0.8637083334863752,Mus musculus,KDM2A,cr,V6.5,Embryonic Stem Cell,Embryo,1.0,KDM2A
50383|PWP1,0.8638424965595339,Mus musculus,PWP1,not sure,,Embryonic Stem Cell,,1.0,PWP1
53760|MYO1C,0.8689671733732756,Mus musculus,MYO1C,predicted chromatin regulator,,Embryonic Fibroblast,,1.0,MYO1C
49166|SUV39H2,0.8689671763899636,Mus musculus,SUV39H2,cr,,Neural Progenitor Cell,,1.0,SUV39H2
52795|FGFR1,0.8713161299475431,Mus musculus,FGFR1,not sure,,Embryonic Stem Cell,Embryo,1.0,FGFR1
51910|STAT2,0.8720129601656288,Mus musculus,STAT2,predicted transcription factor,,Macrophage,Bone Marrow,1.0,STAT2
54378|BCL3,0.8720955813737792,Mus musculus,BCL3,tf,CGR8,Embryonic Stem Cell,Embryo,1.0,BCL3
34037|GLI3,0.8731459397197763,Mus musculus,GLI3,tf,,Epithelium,Embryo,1.0,GLI3
3292|GTF2A1,0.8735932392670613,Mus musculus,GTF2A1,tf,,T Lymphocyte,Blood,1.0,GTF2A1
2865|NIPBL,0.875336447016567,Mus musculus,NIPBL,not sure,V6.5,Embryonic Stem Cell,Embryo,1.0,NIPBL
3244|ERCC3,0.8760386036686403,Mus musculus,ERCC3,predicted chromatin regulator,,T Lymphocyte,Blood,1.0,ERCC3
8567|HOXB4,0.8776822786869722,Mus musculus,HOXB4,tf,,Embryonic Stem Cell,Embryo,1.0,HOXB4
38633|RBBP5,0.881925467764652,Mus musculus,RBBP5,cr,CMTi-1,Embryonic Stem Cell,Embryo,1.0,RBBP5
47569|PPARGC1A,0.8821468283878052,Mus musculus,PPARGC1A,tf,C2C12,Myoblast,Muscle,0.0,PPARGC1A
5367|LUZP1,0.8829936409452895,Mus musculus,LUZP1,not sure,E14,Embryonic Stem Cell,Embryo,1.0,LUZP1
57297|TEC,0.8831585204290517,Mus musculus,TEC,other,,Epithelium,,1.0,TEC
9241|MYF5,0.8879503714249317,Mus musculus,MYF5,tf,,Myoblast,Skeletal Muscle,1.0,MYF5
5221|LYL1,0.8915015801592232,Mus musculus,LYL1,predicted transcription factor,HPC-7,Haematopoietic Progenitor Cell,Bone Marrow,1.0,LYL1
39301|CAPG,0.8938189591620072,Mus musculus,CAPG,predicted chromatin regulator,V6.5,Embryonic Stem Cell,Embryo,1.0,CAPG
5606|NR5A2,0.8941396925678977,Mus musculus,NR5A2,tf,,Epithelium,Pancreas,1.0,NR5A2
41201|AURKB,0.8945597229288885,Mus musculus,AURKB,not sure,,B Lymphocyte,Spleen,1.0,AURKB
36913|NFIB,0.8968050520979671,Mus musculus,NFIB,predicted transcription factor,,Hair Follicle Stem Cell,Mouse Back Skin,0.0,NFIB
52659|PKNOX1,0.9095535433990782,Mus musculus,PKNOX1,tf,,Embryonic Stem Cell,,1.0,PKNOX1
38069|CBX3,0.9108044858244521,Mus musculus,CBX3,cr,,Embryonic Stem Cell,Embryo,1.0,CBX3
35811|NR6A1,0.9115441469957118,Mus musculus,NR6A1,not sure,,Mesenchymal Stem Cell,,1.0,NR6A1
59362|CSTF3,0.9152855915259624,Mus musculus,CSTF3,other,S194,B Lymphocyte,,1.0,CSTF3
50238|SPIB,0.9161761275145319,Mus musculus,SPIB,tf,,Lymphocyte,,1.0,SPIB
47457|SOX4,0.9234290118210322,Mus musculus,SOX4,tf,,Progenitor B cell,Fetal Liver,1.0,SOX4
33909|GLI1,0.9249360839153996,Mus musculus,GLI1,tf,,,Embryo,1.0,GLI1
47615|MSL1,0.9280656132935744,Mus musculus,MSL1,cr,WT26,Embryonic Stem Cell,Embryo,1.0,MSL1
50391|NFIL3,0.9330051840694692,Mus musculus,NFIL3,tf,,,Liver,1.0,NFIL3
52828|GRHL2,0.9339366969860696,Mus musculus,GRHL2,tf,,,Placenta,1.0,GRHL2
39355|ESRRA,0.9352227636565792,Mus musculus,ESRRA,tf,,Epithelium,Liver,1.0,ESRRA
8272|HDAC2,0.9388998052041696,Mus musculus,HDAC2,cr,V6.5,Embryonic Stem Cell,Embryo,1.0,HDAC2
44448|OVOL2,0.9407794987346252,Mus musculus,OVOL2,tf,,Epithelium,,1.0,OVOL2
53728|SMCHD1,0.948412066322796,Mus musculus,SMCHD1,predicted chromatin regulator,,Neural Stem Cell,,1.0,SMCHD1
44270|MAX,0.9485767577946276,Mus musculus,MAX,tf,E14,Embryonic Stem Cell,Embryo,1.0,MAX
35550|SP1,0.9486420607917556,Mus musculus,SP1,predicted chromatin regulator,TSC,Trophoblast Stem Cell,Embryo,1.0,SP1
4606|TAF3,0.949280338386692,Mus musculus,TAF3,cr,,Embryonic Stem Cell,Embryo,1.0,TAF3
34360|ETV6,0.949552089577178,Mus musculus,ETV6,tf,,Neural Progenitor-like Cell,,1.0,ETV6
41418|PSMB1,0.9513378864076352,Mus musculus,PSMB1,not sure,3T3-L1,Preadipocyte,Adipose,1.0,PSMB1
48849|GPS2,0.9520291307516408,Mus musculus,GPS2,not sure,3T3-L1,Preadipocyte,Adipose,0.0,GPS2
34433|MXI1,0.9527324524539228,Mus musculus,MXI1,tf,C2C12,Myoblast,Muscle,1.0,MXI1
40276|RBPJL,0.9538538705272996,Mus musculus,RBPJL,tf,,,Pancreas,1.0,RBPJL
39702|IRF3,0.955597670869348,Mus musculus,IRF3,tf,,Macrophage,Bone Marrow,1.0,IRF3
33994|TET2,0.9572648173494598,Mus musculus,TET2,cr,,,Bone Marrow,1.0,TET2
8841|ELL,0.9574237852980728,Mus musculus,ELL,predicted chromatin regulator,,Embryonic Stem Cell,Embryo,1.0,ELL
48081|CBX8,0.9587526692904536,Mus musculus,CBX8,cr,E14,Embryonic Stem Cell,Embryo,1.0,CBX8
48620|NFYC,0.9595362679668168,Mus musculus,NFYC,tf,E14,Embryonic Stem Cell,Embryo,1.0,NFYC
2816|ATF7IP,0.9619185739535859,Mus musculus,ATF7IP,cr,V6.5,Embryonic Stem Cell,Embryo,1.0,ATF7IP
46409|CHD1,0.9662053311582428,Mus musculus,CHD1,predicted chromatin regulator,CH12,Lymphoblastoid,Blood,1.0,CHD1
32994|TAF7L,0.9662429109700952,Mus musculus,TAF7L,predicted transcription factor,10T1/2,Fibroblast,Embryo,1.0,TAF7L
39311|NCAPD3,0.9692416813628346,Mus musculus,NCAPD3,predicted chromatin regulator,V6.5,Embryonic Stem Cell,Embryo,1.0,NCAPD3
"35263|PKNOX1, PKNOX2",0.9697104799844264,Mus musculus,"PKNOX1, PKNOX2",tf,,,Embryo Trunk,1.0,"PKNOX1, PKNOX2"
41868|TLE,0.9743044802214276,Mus musculus,TLE,not sure,,Hair Follicle Stem Cell,Mouse Back Skin,1.0,TLE
58629|DZIP3,0.9750445429239408,Mus musculus,DZIP3,not sure,,Embryonic Stem Cell,,1.0,DZIP3
46427|ZNF384,0.9756046845443149,Mus musculus,ZNF384,tf,,Embryonic Stem Cell,Embryo,1.0,ZNF384
37004|BACH2,0.9765275603593644,Mus musculus,BACH2,tf,,T Lymphocyte,Blood,1.0,BACH2
52226|E4F1,0.9768232135555291,Mus musculus,E4F1,tf,,Embryonic Fibroblast,Embryo,1.0,E4F1
