,H3K27ac
chr2:32721054:32721055:NR_045535:Sh2d3c,-0.5283777159024861
chr2:32757233:32757234:NM_152800:Tor2a,0.597791489158856
chr2:32757233:32757234:NR_045485:Tor2a,0.597791489158856
chr2:32784404:32784405:NM_025619:Cfap157,0.17480674092538376
chr2:32777987:32777988:NR_028273:Snord14a,0.17106631696841687
chr2:32847236:32847237:NM_001113569:Stxbp1,1.105378273589042
chr2:32775820:32775821:NM_178595:Ptrh1,0.19858799712242045
chr2:32847231:32847232:NM_009295:Stxbp1,1.1056800871024464
chr2:32982055:32982056:NM_019488:Slc2a8,0.30152772765121255
chr2:32963300:32963301:NR_002898:Snora65,-0.4127603405872902
chr2:32961711:32961712:NM_009076:Rpl12,-0.429389092291995
chr2:32961254:32961255:NM_199302:Lrsam1,-0.4350513429600416
chr2:33215960:33215961:NM_011923:Angptl2,0.8082490807739269
chr2:33468531:33468532:NM_027947:Zbtb43,-0.48267766745509133
chr2:33468531:33468532:NM_001025594:Zbtb43,-0.48267766745509133
chr2:33640510:33640511:NM_010725:Lmx1b,0.8982514096566196
chr2:33641192:33641193:NR_046275:C130021I20Rik,0.8731468717327897
chr2:33805815:33805816:NR_045729:Nron,2.3081566740593926
chr2:34826234:34826235:NM_013890:Fbxw2,-1.49514167335249
chr2:34772089:34772090:NM_001163434:Hspa5,-0.7353014293833837
chr2:34799911:34799912:NM_145522:Rabepk,-1.1057590841469471
chr2:34826234:34826235:NM_001164772:Fbxw2,-1.49514167335249
chr2:34826234:34826235:NM_001164769:Fbxw2,-1.49514167335249
chr2:34826234:34826235:NM_001164770:Fbxw2,-1.49514167335249
chr2:34823180:34823181:NM_001164768:Fbxw2,-1.518036225039272
chr2:34772089:34772090:NM_022310:Hspa5,-0.7353014293833837
chr2:34913975:34913976:NM_028716:Phf19,-0.05422279431168678
chr2:34874395:34874396:NM_030021:Cutal,-0.7243557220300718
chr2:34874395:34874396:NM_001308024:Cutal,-0.7243557220300718
chr2:34961771:34961772:NM_001326601:Traf1,-0.3094105296926921
chr2:34961771:34961772:NM_009421:Traf1,-0.3094105296926921
chr2:35100684:35100685:NM_178885:AI182371,-0.13210516448756227
chr2:35100684:35100685:NM_001243103:AI182371,-0.13210516448756227
chr2:35100684:35100685:NM_001243102:AI182371,-0.13210516448756227
chr2:35132233:35132234:NM_001290635:Cntrl,-0.6713427392349347
chr2:35201119:35201120:NM_026697:Rab14,-0.439076398557522
chr2:35266743:35266744:NM_001206369:Gsn,-0.9381086957756789
chr2:35337008:35337009:NM_013515:Stom,-0.20364558402530128
chr2:35282379:35282380:NM_146120:Gsn,-0.485325923001464
chr2:35367728:35367729:NM_029463:4930568D16Rik,-0.41829686202178973
chr2:35461448:35461449:NM_001145821:Ggta1,-1.3279362255588738
chr2:35461448:35461449:NM_010283:Ggta1,-1.3279362255588738
chr2:35461448:35461449:NM_001308299:Ggta1,-1.3279362255588738
chr2:35461448:35461449:NM_001308300:Ggta1,-1.3279362255588738
chr2:35558701:35558702:NR_045894:Gm13446,1.2505666321776676
chr2:35691993:35691994:NM_001290640:Dab2ip,0.29356799299876457
chr2:35696731:35696732:NM_001290639:Dab2ip,0.25295351630657814
chr2:35691993:35691994:NM_001001602:Dab2ip,0.29356799299876457
chr2:35819189:35819190:NR_040618:9030204H09Rik,2.0194549335303713
chr2:36049472:36049473:NM_029309:Morn5,0.030780057880502386
chr2:36136703:36136704:NM_026434:Rbm18,-0.5826570243971786
chr2:36136703:36136704:NM_001159635:Rbm18,-0.5826570243971786
chr2:36105407:36105408:NM_008500:Lhx6,0.7593079818337689
chr2:36104059:36104060:NM_001083127:Lhx6,0.8100650451138097
chr2:36104059:36104060:NM_001083126:Lhx6,0.8100650451138097
chr2:36105407:36105408:NM_001083125:Lhx6,0.7593079818337689
chr2:36136703:36136704:NR_027515:Rbm18,-0.5826570243971786
chr2:36230425:36230426:NM_008969:Ptgs1,-0.3089494518343008
chr2:36376777:36376778:NM_146947:Olfr338,-1.8253972291794855
chr2:36421399:36421400:NM_146949:Olfr339,-3.0841783771639815
chr2:36389910:36389911:NR_030454:Mir684-1,-2.227048121037518
chr2:36452586:36452587:NM_146951:Olfr340,-2.075005671517109
chr2:36480127:36480128:NM_146950:Olfr341,-1.7911918964034093
chr2:36527413:36527414:NM_146948:Olfr342,-2.0450673554921877
chr2:36640040:36640041:NM_146945:Olfr345,-2.0687604034502383
chr2:36688003:36688004:NM_146938:Olfr346,-1.7461373238442996
chr2:36793237:36793238:NM_146946:Olfr50,-2.6190631967247096
chr2:36734322:36734323:NM_146943:Olfr347,-1.8898822078184319
chr2:36786526:36786527:NM_146944:Olfr348,-2.553639499101139
chr2:36813089:36813090:NM_206903:Olfr3,-1.8449609057793344
chr2:36850047:36850048:NM_146627:Olfr350,-1.5905322268146318
chr2:36860345:36860346:NM_146942:Olfr351,-1.7975282059894122
chr2:36869567:36869568:NM_146940:Olfr352,-2.1400667249272747
chr2:36890845:36890846:NM_146941:Olfr353,-2.350081584557809
chr2:36906947:36906948:NM_146939:Olfr354,-2.1005149581896676
chr2:36928111:36928112:NM_146625:Olfr355,-1.8427911291909607
chr2:36937120:36937121:NM_146624:Olfr356,-1.868757715291044
chr2:36996811:36996812:NM_146623:Olfr357,-1.3156123140934788
chr2:37005611:37005612:NM_207235:Olfr358,-1.3110417751081838
chr2:37068306:37068307:NM_146622:Olfr360,-1.7081535082307873
chr2:37085745:37085746:NM_146368:Olfr361,-1.7526517322110453
chr2:37105647:37105648:NM_147051:Olfr362,-2.133516093623906
chr2:37201242:37201243:NM_146662:Olfr365,-1.1331806552604056
chr2:37219490:37219491:NM_001005569:Olfr366,-1.3556744732476917
chr2:37266950:37266951:NM_001081010:Olfr367-ps,-2.2756187716662857
chr2:37331748:37331749:NM_146374:Olfr368,-1.158845688993985
chr2:37400127:37400128:NR_028535:Snord90,-1.1845909970114379
chr2:37422902:37422903:NM_001100591:Rc3h2,-0.6265112507440266
chr2:37422902:37422903:NM_001290642:Rc3h2,-0.6265112507440266
chr2:37430918:37430919:NM_146253:Zbtb6,-0.6534906741493156
chr2:37443120:37443121:NM_199025:Zbtb26,-0.7167361528512757
chr2:37516625:37516626:NM_177383:Gpr21,0.8677956419162457
chr2:37776248:37776249:NM_001163566:Crb2,1.2858648405786202
chr2:38351307:38351308:NM_010710:Lhx2,2.4184253551236656
chr2:38339280:38339281:NM_001290646:Lhx2,2.1353946631065006
chr2:38643905:38643906:NM_011187:Psmb7,-0.5978729049454522
chr2:38784514:38784515:NM_001159549:Nr6a1,-1.9308938505542523
chr2:38784514:38784515:NM_001159548:Nr6a1,-1.9308938505542523
chr2:38714541:38714542:NM_139051:Nr5a1,0.04964531715234948
chr2:38712233:38712234:NM_001316687:Nr5a1,0.18865944321141423
chr2:38853829:38853830:NR_029904:Mir181b-2,-1.5748504886417416
chr2:38852734:38852735:NR_029568:Mir181a-2,-1.5271861907800643
chr2:38998308:38998309:NM_029687:Wdr38,-0.9584191609697554
chr2:38931979:38931980:NM_172854:Olfml2a,-0.36788778358614416
chr2:39008138:39008139:NM_028809:Arpc5l,-0.8344131771240427
chr2:39005130:39005131:NM_025592:Rpl35,-0.9105520375629832
chr2:39162234:39162235:NR_033526:Gm16523,-0.010863695398136804
chr2:39226337:39226338:NM_024209:Ppp6c,-0.7626235534795752
chr2:42447567:42447568:NR_105754:Mir6336,0.9480600507406298
chr2:43555324:43555325:NM_001289594:Kynu,0.4638052534972669
chr2:44065323:44065324:NR_040622:Arhgap15os,1.2207823972246077
chr2:45023176:45023177:NR_039591:Mir5129,1.258877552968635
chr2:45111137:45111138:NR_110572:Zeb2os,2.060220121442135
chr2:45112259:45112260:NR_110571:Zeb2os,2.01763881897994
chr2:45696604:45696605:NR_040497:1700019E08Rik,0.08362485551928904
chr2:48949266:48949267:NM_001177313:Orc4,-0.6595038142122567
chr2:48949266:48949267:NM_011958:Orc4,-0.6595038142122567
chr2:48949266:48949267:NR_033442:Orc4,-0.6595038142122567
chr2:50296676:50296677:NM_133839:Mmadhc,-0.3933240663269209
chr2:50909683:50909684:NR_033595:Gm13498,1.1306680350110068
chr2:51149110:51149111:NM_028810:Rnd3,1.4219493814653343
chr2:51437899:51437900:NR_130155:1700057H21Rik,-0.10946461381882222
chr2:51627510:51627511:NM_199158:Tas2r134,1.0306087924685912
chr2:51732008:51732009:NR_040639:Gm13490,0.05510092403093536
chr2:51935008:51935009:NM_001141981:Rbm43,0.17172689516855247
chr2:51973207:51973208:NM_001141949:Nmi,-0.026819638231419248
chr2:51973207:51973208:NM_001141948:Nmi,-0.026819638231419248
chr2:51935008:51935009:NM_030243:Rbm43,0.17172689516855247
chr2:51934643:51934644:NM_001141982:Rbm43,0.165123283893166
chr2:51973207:51973208:NM_019401:Nmi,-0.026819638231419248
chr2:52072836:52072837:NM_175238:Rif1,-1.452730513940509
chr2:52038112:52038113:NM_009398:Tnfaip6,-0.7363163172013215
chr2:52424873:52424874:NM_182994:Arl5a,0.12203831588074614
chr2:52742148:52742149:NM_019667:Stam2,-0.06079127343337706
chr2:53191186:53191187:NM_018785:Prpf40a,-1.0370074871808033
chr2:54085551:54085552:NM_023396:Rprm,2.006536395685376
chr2:56785810:56785811:NR_105751:Mir195b,0.06398143828695149
chr2:57115037:57115038:NM_013613:Nr4a2,0.8025125162752694
chr2:57124002:57124003:NM_001139509:Nr4a2,0.6306415146046789
chr2:57181830:57181831:NR_040633:4930555B11Rik,0.5276677668291799
chr2:58052751:58052752:NM_029972:Ermn,1.5094853700227522
chr2:57998154:57998155:NM_172855:Galnt5,0.847269903141416
chr2:58163973:58163974:NR_045895:Gm13546,2.0591124123678664
chr2:58160121:58160122:NM_139200:Cytip,1.8946115799599206
chr2:58163973:58163974:NR_045896:Gm13546,2.0591124123678664
chr2:58324806:58324807:NM_001033369:Acvr1c,1.9967056161826797
chr2:58276778:58276779:NR_040365:Gm13544,1.6836657975022011
chr2:58755183:58755184:NM_001289659:Upp2,0.18714542180102697
chr2:58755183:58755184:NM_029692:Upp2,0.18714542180102697
chr2:59484652:59484653:NM_029723:Dapl1,0.8123999332326957
chr2:59386681:59386682:NR_040510:5330411J11Rik,-0.8892229412030158
chr2:59882605:59882606:NM_028118:Wdsub1,-0.15411625292401204
chr2:59882605:59882606:NM_001159636:Wdsub1,-0.15411625292401204
chr2:60209935:60209936:NM_020575:March7,-1.1585621809212896
chr2:60284483:60284484:NM_025422:Cd302,-0.048162637473236326
chr2:60284483:60284484:NM_001290660:Cd302,-0.048162637473236326
chr2:60383230:60383231:NM_013825:Ly75,-0.4968161888244634
chr2:60411524:60411525:NR_046065:Gm13580,-1.5273525080700923
chr2:60673692:60673693:NM_021359:Itgb6,-0.11306597736901638
chr2:60975150:60975151:NR_045335:Gm13582,0.17007588436733678
chr2:61804452:61804453:NM_009322:Tbr1,2.6473293495614465
chr2:62483652:62483653:NM_008100:Gcg,1.5633673424406067
chr2:62646254:62646255:NM_027835:Ifih1,-0.0010663478404060562
chr2:62646254:62646255:NM_001164477:Ifih1,-0.0010663478404060562
chr2:62664326:62664327:NM_145523:Gca,-0.06868544677336584
chr2:65364399:65364400:NR_105755:Mir6337,-0.37639924587980317
chr2:65364025:65364026:NM_177074:Slc38a11,-0.3650411588505656
chr2:65668685:65668686:NM_001346680:Scn2a,2.6009466055948565
chr2:65668685:65668686:NM_001099298:Scn2a,2.6009466055948565
chr2:65931864:65931865:NM_001290665:Csrnp3,1.6401660681632886
chr2:66124792:66124793:NM_015736:Galnt3,0.47599489818115326
chr2:67173833:67173834:NM_001033477:Gm1322,-0.4418741926875021
chr2:67675456:67675457:NR_106083:Mir7224,0.8687979847623091
chr2:67781042:67781043:NR_105752:Mir6335,0.6521396018180151
chr2:68104671:68104672:NM_020283:B3galt1,1.3114033076559417
chr2:68582412:68582413:NM_177651:4933409G03Rik,-0.24157404640774874
chr2:69135799:69135800:NM_181547:Nostrin,0.34210789370064826
chr2:69219948:69219949:NM_021331:G6pc2,-0.2608985478939351
chr2:69219948:69219949:NM_001289857:G6pc2,-0.2608985478939351
chr2:69211072:69211073:NM_001289856:G6pc2,-0.6842466571708817
chr2:69380461:69380462:NM_175512:Dhrs9,-1.2542069452911793
chr2:69712605:69712606:NM_177244:Fastkd1,-0.5798446209390331
chr2:69647254:69647255:NM_028284:Bbs5,0.16821314438741883
chr2:69670119:69670120:NM_001081087:Klhl41,-0.6647500328737544
chr2:69789736:69789737:NM_028521:Phospho2,-0.3728773531407144
chr2:69822369:69822370:NM_177784:Klhl23,0.8450455965900967
chr2:69789485:69789486:NM_001077684:Ccdc173,-0.36998795246837324
chr2:69885614:69885615:NR_110977:Mettl5,-0.998097046783622
chr2:69861561:69861562:NM_001110145:Ssb,-0.9978092473297753
chr2:69861561:69861562:NM_009278:Ssb,-0.9978092473297753
chr2:69885614:69885615:NM_029280:Mettl5,-0.998097046783622
chr2:70474922:70474923:NM_022435:Sp5,0.465814230675935
chr2:70562128:70562129:NM_008077:Gad1,2.0235923560892495
chr2:70562128:70562129:NM_001312900:Gad1,2.0235923560892495
chr2:70661508:70661509:NM_027352:Gorasp2,-0.17233139940705422
chr2:70661508:70661509:NR_027343:Gorasp2,-0.17233139940705422
chr2:71018373:71018374:NM_001110512:Mettl8,0.68252509328769
chr2:71055743:71055744:NM_001165981:Dcaf17,-0.03763881530783517
chr2:71055743:71055744:NM_001165980:Dcaf17,-0.03763881530783517
chr2:71055743:71055744:NM_001165982:Dcaf17,-0.03763881530783517
chr2:71118053:71118054:NM_028593:Cybrd1,0.5194981750409796
chr2:71055743:71055744:NM_198005:Dcaf17,-0.03763881530783517
chr2:71211945:71211946:NM_001198877:Dync1i2,-0.2010366429495265
chr2:71211705:71211706:NM_001198875:Dync1i2,-0.20494315887985973
chr2:71211705:71211706:NM_001198874:Dync1i2,-0.20494315887985973
chr2:71211705:71211706:NM_001198872:Dync1i2,-0.20494315887985973
chr2:71211945:71211946:NM_001198878:Dync1i2,-0.2010366429495265
chr2:71211705:71211706:NM_001198876:Dync1i2,-0.20494315887985973
chr2:71211705:71211706:NM_001198873:Dync1i2,-0.20494315887985973
chr2:71211945:71211946:NM_010064:Dync1i2,-0.2010366429495265
chr2:71211945:71211946:NM_001347173:Dync1i2,-0.2010366429495265
chr2:71453337:71453338:NM_025633:Metap1d,0.3912712957194163
chr2:71546753:71546754:NM_010054:Dlx2,1.4410651725496086
chr2:71529444:71529445:NM_010053:Dlx1,1.6764614914850595
chr2:71537890:71537891:NR_002854:Dlx1as,1.6169250081892308
chr2:71719416:71719417:NR_037979:Platr26,-0.7261587345568116
chr2:71873223:71873224:NM_172665:Pdk1,-0.7174230805022647
chr2:72703509:72703510:NR_040503:8430437L04Rik,0.27183419601491887
chr2:72813716:72813717:NR_102349:6430710C18Rik,-0.548484443282721
chr2:72813716:72813717:NR_102348:6430710C18Rik,-0.548484443282721
chr2:72979431:72979432:NR_045269:Sp3os,-0.980201317937966
chr2:72979280:72979281:NM_001098425:Sp3,-0.9833430297663148
chr2:72980445:72980446:NM_001018042:Sp3,-0.9673674140060808
chr2:73386479:73386480:NM_001276443:Gpr155,0.8677570780435828
chr2:73312591:73312592:NM_025854:Cir1,-0.483729631960587
chr2:73386479:73386480:NM_001190297:Gpr155,0.8677570780435828
chr2:73312651:73312652:NM_029022:Scrn3,-0.4845383047174692
chr2:73271925:73271926:NM_001005343:Sp9,1.9203935978100526
chr2:73386479:73386480:NM_001276444:Gpr155,0.8677570780435828
chr2:73529486:73529487:NM_153138:Wipf1,0.46675937995412614
chr2:73485752:73485753:NM_001289723:Wipf1,-0.19690427303334587
chr2:73453888:73453889:NM_001289722:Wipf1,0.45581826118192814
chr2:73660422:73660423:NM_175752:Chn1,1.4753338333073476
chr2:73625739:73625740:NM_029716:Chn1,1.008373721695501
chr2:73580337:73580338:NM_007389:Chrna1,1.3509402978267833
chr2:73596525:73596526:NR_040623:Chn1os3,1.2735143422917075
chr2:73660422:73660423:NM_001166604:Chn1,1.4753338333073476
chr2:73892638:73892639:NM_009715:Atf2,-0.3615408613257339
chr2:73892638:73892639:NM_001025093:Atf2,-0.3615408613257339
chr2:73892638:73892639:NM_001284371:Atf2,-0.3615408613257339
chr2:73892638:73892639:NM_001284370:Atf2,-0.3615408613257339
chr2:73892638:73892639:NM_001284369:Atf2,-0.3615408613257339
chr2:73892638:73892639:NM_001284373:Atf2,-0.3615408613257339
chr2:73892638:73892639:NM_001284372:Atf2,-0.3615408613257339
chr2:73892638:73892639:NM_001284376:Atf2,-0.3615408613257339
chr2:73892638:73892639:NM_001284374:Atf2,-0.3615408613257339
chr2:73911325:73911326:NM_175015:Atp5g3,-0.3620076236533534
chr2:73911325:73911326:NM_001301721:Atp5g3,-0.3620076236533534
chr2:73911325:73911326:NM_001301722:Atp5g3,-0.3620076236533534
chr2:74307716:74307717:NR_040501:4930441J16Rik,0.8828679463685964
chr2:74578947:74578948:NM_027133:Lnpk,0.13806758180111084
chr2:74578947:74578948:NM_001110209:Lnpk,0.13806758180111084
chr2:74697762:74697763:NM_013555:Hoxd9,-0.42656858670931047
chr2:74705488:74705489:NM_001290730:Hoxd8,-0.49643026037112287
chr2:74691890:74691891:NM_013554:Hoxd10,-0.4183039273269952
chr2:74705488:74705489:NM_008276:Hoxd8,-0.49643026037112287
chr2:74668309:74668310:NM_008275:Hoxd13,-0.046501513918423026
chr2:74675012:74675013:NM_008274:Hoxd12,-0.09117535325211745
chr2:74682322:74682323:NM_008273:Hoxd11,-0.24311118384736927
chr2:74704614:74704615:NM_001290731:Hoxd8,-0.4853259952373441
chr2:74659556:74659557:NM_007967:Evx2,0.011759816603728953
chr2:74679557:74679558:NR_073086:Hoxd11,-0.1715404034129461
chr2:74721977:74721978:NM_010469:Hoxd4,-0.35415265662525847
chr2:74762979:74762980:NM_010467:Hoxd1,-0.014893430224287168
chr2:74711992:74711993:NM_010468:Hoxd3,-0.4639743081157436
chr2:74726069:74726070:NR_029566:Mir10b,-0.2933583738499649
chr2:74752683:74752684:NR_110447:LOC102634401,-0.11780984996949
chr2:74762895:74762896:NR_110445:Haglr,-0.015840299894706974
chr2:75444178:75444179:NR_040635:9430019J16Rik,0.880743269929189
chr2:75659258:75659259:NM_198090:Hnrnpa3,-1.2489661259741571
chr2:75704662:75704663:NM_010902:Nfe2l2,-1.7402411419734676
chr2:75659289:75659290:NR_033513:Gm6793,-1.2499103532842044
chr2:75659258:75659259:NM_053263:Hnrnpa3,-1.2489661259741571
chr2:75659258:75659259:NM_146130:Hnrnpa3,-1.2489661259741571
chr2:75704662:75704663:NR_132727:Nfe2l2,-1.7402411419734676
chr2:75978178:75978179:NM_001081228:Ttc30a2,0.698059595728863
chr2:75981966:75981967:NM_030188:Ttc30a1,0.7750727573773148
chr2:75938461:75938462:NM_028235:Ttc30b,0.43396201636174814
chr2:76369983:76369984:NM_153405:Rbm45,-0.586385011982882
chr2:76360452:76360453:NM_009989:Cyct,-0.4574152456083596
chr2:76499005:76499006:NM_001290735:Osbpl6,1.2036702027588295
chr2:76647993:76647994:NM_011871:Prkra,0.5542383060435742
chr2:76673097:76673098:NM_010222:Fkbp7,-0.08700038605711284
chr2:76650272:76650273:NM_001080711:Dfnb59,0.4997287255119058
chr2:77946355:77946356:NM_001290740:Cwc22,-1.1288021631636933
chr2:77946355:77946356:NM_030560:Cwc22,-1.1288021631636933
chr2:77946355:77946356:NM_172667:Cwc22,-1.1288021631636933
chr2:79428987:79428988:NM_001048176:Cerkl,1.2159198947819907
chr2:79456635:79456636:NM_010894:Neurod1,2.4293137838325762
chr2:79635424:79635425:NM_080558:Ssfa2,0.34997545328804175
chr2:79707779:79707780:NR_110980:Ppp1r1c,-0.22578876196096456
chr2:79707779:79707780:NM_172420:Ppp1r1c,-0.22578876196096456
chr2:79707779:79707780:NM_001290743:Ppp1r1c,-0.22578876196096456
chr2:79707779:79707780:NM_001290744:Ppp1r1c,-0.22578876196096456
chr2:79707779:79707780:NR_110979:Ppp1r1c,-0.22578876196096456
chr2:79908398:79908399:NM_001009978:Pde1a,0.4369133661934042
chr2:79908398:79908399:NM_001009979:Pde1a,0.4369133661934042
chr2:80292469:80292470:NM_177256:Prdx6b,-0.12793837613057538
chr2:80447395:80447396:NM_011356:Frzb,1.487085163393951
chr2:80391363:80391364:NR_040370:Gm13752,-0.3008470563672139
chr2:80581181:80581182:NM_001290745:Nckap1,0.26203176322895383
chr2:80581181:80581182:NM_016965:Nckap1,0.26203176322895383
chr2:80617213:80617214:NM_024438:Dusp19,0.21896203624331573
chr2:80628789:80628790:NR_030454:Mir684-1,-0.3766623410312458
chr2:80638811:80638812:NM_027091:Nup35,-0.8029018032125264
chr2:80639263:80639264:NM_001190179:Nup35,-0.8218771744612832
chr2:83644577:83644578:NM_026934:Zc3h15,-0.7753598626312459
chr2:83812727:83812728:NM_175514:Fam171b,2.112633037473792
chr2:83941225:83941226:NM_027964:Zswim2,0.25070757736314564
chr2:84474173:84474174:NM_011576:Tfpi,-2.520419327839498
chr2:84476758:84476759:NM_001177319:Tfpi,-2.478296634182947
chr2:84476774:84476775:NM_001177320:Tfpi,-2.477885588627493
chr2:84506872:84506873:NR_046046:Gm13710,-1.4764395703309758
chr2:84650739:84650740:NM_001085449:Ctnnd1,-0.7564161474230376
chr2:84670707:84670708:NM_001033166:Selenoh,-0.8883482595805791
chr2:84650739:84650740:NM_007615:Ctnnd1,-0.7564161474230376
chr2:84659078:84659079:NM_001145100:Btbd18,-0.8395740773932805
chr2:84650739:84650740:NM_001085450:Ctnnd1,-0.7564161474230376
chr2:84650739:84650740:NM_001085448:Ctnnd1,-0.7564161474230376
chr2:84670707:84670708:NM_001037279:Selenoh,-0.8883482595805791
chr2:84650509:84650510:NM_001085453:Ctnnd1,-0.7580927944038982
chr2:84741177:84741178:NR_029544:Mir130a,-0.05475194990222559
chr2:84734203:84734204:NM_001005342:Ypel4,0.08849552385291003
chr2:84775428:84775429:NM_009776:Serping1,0.15956623745191595
chr2:84727267:84727268:NM_133840:Clp1,-0.16210103114450652
chr2:84715163:84715164:NM_144887:Zdhhc5,-0.4840927994309208
chr2:84678401:84678402:NM_025885:Med19,-0.8965694495173234
chr2:84827020:84827021:NM_013899:Timm10,-0.5307397019127671
chr2:84822651:84822652:NM_024230:Smtnl1,-0.6339550715588068
chr2:84840625:84840626:NM_001083809:Slc43a1,0.02733066120386259
chr2:84840322:84840323:NM_024497:Slc43a1,0.014296814479915574
chr2:84886691:84886692:NM_199223:Rtn4rl2,1.9571410091353847
chr2:84839407:84839408:NM_001081349:Slc43a1,-0.02805085948393411
chr2:84980460:84980461:NM_008920:Prg2,-0.47626868587300386
chr2:84936645:84936646:NM_021398:Slc43a3,-0.6025582305076342
chr2:85035833:85035834:NM_145526:P2rx3,-0.3461466777527009
chr2:84988214:84988215:NM_016914:Prg3,-0.3829818138383859
chr2:85037450:85037451:NM_001136081:Ssrp1,-0.3495697545424442
chr2:85037119:85037120:NM_182990:Ssrp1,-0.3477590949101536
chr2:85136359:85136360:NM_011784:Aplnr,0.5609000542732084
chr2:85086460:85086461:NR_040504:4930443O20Rik,-0.02616962882905174
chr2:85196698:85196699:NM_001033346:Lrrc55,1.8194182189646626
chr2:85331895:85331896:NM_001011785:Olfr987,-0.24120793185403164
chr2:85353923:85353924:NM_001011534:Olfr988,-0.4667887117930702
chr2:85400530:85400531:NM_146865:Olfr992,-0.3943535713384498
chr2:85414876:85414877:NM_146435:Olfr993,-0.22626008368107245
chr2:85430826:85430827:NM_146433:Olfr994,0.020533635064627197
chr2:85439155:85439156:NM_146434:Olfr995,-0.16683322272405496
chr2:85579214:85579215:NM_146437:Olfr996,-0.34695135396506555
chr2:85518934:85518935:NM_001081664:4833423E24Rik,0.08507462032977525
chr2:85590509:85590510:NM_146436:Olfr998,-0.4229610623178941
chr2:85608907:85608908:NM_001011695:Olfr1000,-0.6856411475098803
chr2:85678740:85678741:NM_146570:Olfr1006,-1.0554073998343418
chr2:85689430:85689431:NM_146866:Olfr1008,-0.9466720639652246
chr2:85664454:85664455:NM_013728:Olfr154,-1.125758308806706
chr2:85648318:85648319:NM_146573:Olfr1002,-0.9599380345825873
chr2:85841788:85841789:NM_147015:Olfr1019,-0.45368645460473156
chr2:85753362:85753363:NM_207149:Olfr1010,-0.29309194545778317
chr2:85760373:85760374:NM_146568:Olfr1012,-0.35422366015264334
chr2:85776585:85776586:NM_146569:Olfr1014,-0.7453230545374591
chr2:85800267:85800268:NM_001011758:Olfr1016,-0.4182395585220798
chr2:85822972:85822973:NM_146586:Olfr1018,-0.33893750243671456
chr2:85769802:85769803:NM_146762:Olfr1013,-0.6076204328786063
chr2:85721406:85721407:NM_146572:Olfr1009,-0.266950359927255
chr2:85849419:85849420:NM_146580:Olfr1020,-0.46339434276657476
chr2:85785473:85785474:NM_146571:Olfr1015,-0.7270538539521069
chr2:85868593:85868594:NM_146589:Olfr1022,-0.6578529719266141
chr2:85886801:85886802:NM_146587:Olfr1023,-0.6503420972100401
chr2:85905051:85905052:NM_001005230:Olfr1024,-0.3527358901912864
chr2:85923269:85923270:NM_146584:Olfr1026,-0.5649252580955306
chr2:85951064:85951065:NM_001011774:Olfr1028,-0.9208483172089742
chr2:85975212:85975213:NM_001011852:Olfr1029,-0.8970372556116301
chr2:85991818:85991819:NM_001011759:Olfr1031,-0.6619660621017045
chr2:86007777:86007778:NM_146579:Olfr1032,-0.15491380994491555
chr2:86020639:86020640:NM_146578:Olfr1033,0.28830743468289993
chr2:86046443:86046444:NM_001011872:Olfr1034,-1.0380959315434193
chr2:86074703:86074704:NM_207142:Olfr1036,-1.3743884747257982
chr2:86085853:86085854:NM_001011532:Olfr1037,-1.095664952288483
chr2:86131660:86131661:NM_001011784:Olfr1039,-0.4725836119272796
chr2:86146731:86146732:NM_207561:Olfr1040,-0.8899184080384038
chr2:86160440:86160441:NM_001011777:Olfr1042,-1.4455255134763032
chr2:86162946:86162947:NM_146577:Olfr1043,-1.5274370866617522
chr2:86182108:86182109:NM_146583:Olfr52,-2.161302325138253
chr2:86198749:86198750:NM_147017:Olfr1045,-1.7568152097849434
chr2:86217707:86217708:NM_146582:Olfr1046,-1.4831517885060508
chr2:86228968:86228969:NM_147012:Olfr1047,-1.3008807038249384
chr2:86236832:86236833:NM_147014:Olfr1048,-1.1032491837353893
chr2:86120223:86120224:NM_147013:Olfr1038-ps,-0.37990474529128293
chr2:86171814:86171815:NM_147011:Olfr1044,-1.7938476693809906
chr2:86347763:86347764:NM_001310551:Olfr1055,-1.638537380406471
chr2:86347763:86347764:NM_147021:Olfr1055,-1.638537380406471
chr2:86255690:86255691:NM_147016:Olfr1049,-0.6949057481581683
chr2:86276484:86276485:NM_207562:Olfr1051,-0.9220753472088085
chr2:86315284:86315285:NM_001177857:Olfr1053,-0.6365128588509834
chr2:86333353:86333354:NM_147019:Olfr1054,-1.1553262595298195
chr2:86356436:86356437:NM_147018:Olfr1056,-1.783443662822957
chr2:86375409:86375410:NM_207563:Olfr1057,-1.8052064185131615
chr2:86297817:86297818:NM_147010:Olfr1052,-0.7016845768308589
chr2:86386415:86386416:NM_146391:Olfr1058,-1.6588683030354412
chr2:86414049:86414050:NM_207134:Olfr1061,-1.274873612970583
chr2:86423673:86423674:NM_147078:Olfr1062,-1.2165336455354554
chr2:86446003:86446004:NM_146408:Olfr1065,-1.7922533786213304
chr2:86456268:86456269:NM_001011735:Olfr1066,-1.5559576892127696
chr2:86483739:86483740:NM_146405:Olfr228,-0.6919683499732404
chr2:86528426:86528427:NR_033507:Olfr1077-ps1,-0.4202433745617904
chr2:86508460:86508461:NM_146406:Olfr1076,-0.6906864252592063
chr2:86538912:86538913:NM_146407:Olfr1079,-0.6622240226794792
