,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
34095|ESR1,0.17702291315382696,Mus musculus,ESR1,tf,7438,Epithelium,Mammary Gland,1.0
4393|JARID2,0.17702291435877476,Mus musculus,JARID2,cr,,Embryonic Stem Cell,Embryo,1.0
41551|CLK1,0.1770229215884594,Mus musculus,CLK1,not sure,,,Liver,1.0
2989|ARNTL,0.1773492944237433,Mus musculus,ARNTL,predicted transcription factor,,Hepatocyte,Liver,1.0
48654|ATRX,0.17751262202104312,Mus musculus,ATRX,cr,,Fibroblast,,1.0
44297|Input,0.1775126232256406,Mus musculus,Input,other,,Mesenchymal Stem Cell,,1.0
36721|TOP2A,0.17752214966162772,Mus musculus,TOP2A,predicted chromatin regulator,,Embryonic Stem Cell,Embryo,1.0
8909|GATA4,0.1780927330288105,Mus musculus,GATA4,tf,,Myocyte,Heart,1.0
37451|STAT5A,0.17873061967661663,Mus musculus,STAT5A,tf,,Epithelium,Mammary Gland,1.0
51364|ZIC2,0.17873799920619227,Mus musculus,ZIC2,tf,,Embryonic Stem Cell,,1.0
9269|CTCF,0.17883049197011358,Mus musculus,CTCF,tf,,Embryonic Stem Cell,Embryo,1.0
8929|RARA,0.17926423179554857,Mus musculus,RARA,tf,,Embryonic Stem Cell,Embryo,1.0
43713|BATF,0.1798152005871989,Mus musculus,BATF,predicted transcription factor,,T Lymphocyte,,1.0
55450|MBD3,0.18049934477562185,Mus musculus,MBD3,cr,E14,Embryonic Stem Cell,Embryo,1.0
54426|CEBPA,0.18073026669611775,Mus musculus,CEBPA,tf,,B Lymphocyte,,1.0
53556|CBX7,0.18136553945810807,Mus musculus,CBX7,cr,E14,Embryonic Stem Cell,Embryo,1.0
53941|SPI1,0.1840474479773629,Mus musculus,SPI1,predicted transcription factor,,Neural Stem Cell,,1.0
41549|CLOCK,0.1843113091591264,Mus musculus,CLOCK,tf,,Epithelium,Liver,1.0
8914|FOXA1,0.18431131214495,Mus musculus,FOXA1,tf,,Hepatocyte,Liver,1.0
5782|H2AFX,0.18457540260892585,Mus musculus,H2AFX,predicted chromatin regulator,,Epithelium,Kidney,1.0
49678|HDAC3,0.18457540559411706,Mus musculus,HDAC3,cr,,Epithelium,Liver,1.0
56156|EZH2,0.18457540559411706,Mus musculus,EZH2,cr,,Fibroblast,,1.0
5783|H2AFX,0.18457540559411706,Mus musculus,H2AFX,predicted chromatin regulator,,Epithelium,Kidney,1.0
32914|RPA,0.18457540857930638,Mus musculus,RPA,other,,B Lymphocyte,Spleen,1.0
57209|MEN1,0.18457540857930638,Mus musculus,MEN1,tf,,Th2,,1.0
2756|GATA3,0.18459571374508232,Mus musculus,GATA3,tf,,T Lymphocyte,Lymph Node,1.0
3047|CTCF,0.18465125253180914,Mus musculus,CTCF,tf,,B Lymphocyte,Blood,1.0
53528|ATRX,0.18479544414831583,Mus musculus,ATRX,cr,,Embryonic Stem Cell,Embryo,1.0
54143|GATA4,0.1848397372323598,Mus musculus,GATA4,tf,,Epithelium,,1.0
39616|RELB,0.18483974021690847,Mus musculus,RELB,tf,,Dendritic Cell,Bone Marrow,1.0
51902|ATRX,0.18510429507166276,Mus musculus,ATRX,cr,R1,Embryonic Stem Cell,Embryo,1.0
36967|MBD3,0.1853617999493138,Mus musculus,MBD3,cr,,iPSC,,1.0
56609|GATA1,0.18596705669260682,Mus musculus,GATA1,tf,G1E-ER4,Erythroid Cell,Blood,1.0
54582|OLIG2,0.1865192800174253,Mus musculus,OLIG2,tf,,Embryonic Stem Cell,,1.0
36197|JARID2,0.186999540589458,Mus musculus,JARID2,cr,,Embryonic Stem Cell,Embryo,1.0
56386|TCF4,0.18717227131137776,Mus musculus,TCF4,tf,,Crypt cells,,1.0
62723|CTCF,0.18754585230675075,Mus musculus,CTCF,tf,,,Stomach,1.0
54228|GATA6,0.18761412343842865,Mus musculus,GATA6,tf,,Embryonic Stem Cell,Embryo,1.0
59139|OLIG2,0.18801096556882213,Mus musculus,OLIG2,tf,CD-1,Neural Stem Cell,Brain,1.0
47780|GRHL3,0.18820701109771837,Mus musculus,GRHL3,predicted transcription factor,,,Skin,1.0
41964|RUNX3,0.18926377199464606,Mus musculus,RUNX3,tf,,Natural Killer Cell,Spleen,1.0
33695|FAIRE,0.18936699706614218,Mus musculus,FAIRE,other,,Epithelium,,0.0
48369|EZH2,0.1898295739641272,Mus musculus,EZH2,cr,,Embryonic Stem Cell,Embryo,1.0
43114|PRDM5,0.1898524286877693,Mus musculus,PRDM5,tf,,Embryonic Fibroblast,,1.0
4625|TCF7L1,0.19085631099497485,Mus musculus,TCF7L1,tf,,Thymocyte,Thymus,1.0
37749|SUZ12,0.1913470909111158,Mus musculus,SUZ12,cr,CMTi-1,Embryonic Stem Cell,Embryo,1.0
43239|CEBPA,0.19134851930072994,Mus musculus,CEBPA,tf,,B Lymphocyte,,1.0
40388|MED1,0.19163178145188192,Mus musculus,MED1,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,0.0
48138|VDR,0.19184206953080624,Mus musculus,VDR,tf,IDG-SW3,Osteocytic Cell,Bone,1.0
55154|MYOD1,0.1928203111088601,Mus musculus,MYOD1,tf,P19,Embryonic Stem Cell,Embryo,1.0
4539|SMAD3,0.193082503489639,Mus musculus,SMAD3,tf,,Embryonic Stem Cell,Embryo,1.0
54301|H3F3B,0.1932406011814261,Mus musculus,H3F3B,other,R1,Embryonic Stem Cell,Embryo,0.0
46402|MAFK,0.19343982844244317,Mus musculus,MAFK,tf,CH12,Lymphoblastoid,Blood,1.0
44061|SMARCA4,0.19374206588836146,Mus musculus,SMARCA4,cr,,Epithelium,Embryo,1.0
2990|ARNTL,0.1938544518135052,Mus musculus,ARNTL,predicted transcription factor,,Hepatocyte,Liver,1.0
35211|NCOA3,0.19407946428595135,Mus musculus,NCOA3,cr,E14,Embryonic Stem Cell,Embryo,1.0
36893|CTCF,0.19411205977914525,Mus musculus,CTCF,tf,,Pre-B Lymphocyte,,1.0
37951|MYOD1,0.19419394703711407,Mus musculus,MYOD1,tf,P19,,Embryo,1.0
58628|RNF2,0.19433076333981447,Mus musculus,RNF2,predicted transcription factor,,Embryonic Stem Cell,,1.0
39861|IRF4,0.19442976475406382,Mus musculus,IRF4,predicted transcription factor,,T Lymphocyte,Spleen,1.0
62506|CTCF,0.1944827880198109,Mus musculus,CTCF,tf,,,Intestine,1.0
33933|PPARG,0.19525994019514442,Mus musculus,PPARG,tf,,,Epididymal White Adipose Tissue,0.0
4409|NEUROD1,0.19607094420582555,Mus musculus,NEUROD1,tf,,Epithelium,Pancreatic Islet,0.0
50453|BMI1,0.19679998888301492,Mus musculus,BMI1,cr,,,Brain,1.0
33849|RBPJ,0.19679999228289025,Mus musculus,RBPJ,tf,C2C12,Myoblast,Muscle,1.0
53866|HOPX,0.1968072977451299,Mus musculus,HOPX,tf,,,Embryonic Heart,1.0
9299|TRIM28,0.19697731977756294,Mus musculus,TRIM28,cr,,B Lymphocyte,Spleen,1.0
40126|CTCF,0.19697919141393472,Mus musculus,CTCF,tf,,Th17,,1.0
58004|HDAC1,0.19708110867283946,Mus musculus,HDAC1,cr,,,Ectoderm,1.0
51901|ATRX,0.1977249599592371,Mus musculus,ATRX,cr,R1,Embryonic Stem Cell,Embryo,1.0
41607|TFAP2A,0.19856224923050286,Mus musculus,TFAP2A,predicted transcription factor,,,Caput Epididymis,1.0
51118|DNMT3A,0.19857088761294733,Mus musculus,DNMT3A,cr,,Embryonic Stem Cell,,1.0
3081|DMC1,0.19871891350225684,Mus musculus,DMC1,not sure,,,Testis,1.0
52671|C17orf96,0.19890752062136902,Mus musculus,C17orf96,not sure,E14,Embryonic Stem Cell,Embryo,1.0
37956|YY1,0.19919567084721546,Mus musculus,YY1,tf,,Embryonic Stem Cell,Embryo,0.0
57907|NR3C1,0.19939261837531658,Mus musculus,NR3C1,tf,,Macrophage,Bone Marrow,1.0
8331|SOX3,0.19941295336236303,Mus musculus,SOX3,predicted transcription factor,,Neural Progenitor Cell,Embryo,1.0
41428|Input,0.19945260059892705,Mus musculus,Input,other,E14,Embryonic Stem Cell,Embryo,1.0
44482|MEIS1,0.19986673609184247,Mus musculus,MEIS1,tf,,Fibroblast,Embryo,1.0
39913|CEBPA,0.2001374687829805,Mus musculus,CEBPA,tf,,Epithelium,Liver,1.0
37402|PR,0.20070227747606006,Mus musculus,PR,predicted transcription factor,,,Uterus,1.0
53674|DMRT1,0.20123975366343083,Mus musculus,DMRT1,tf,,,Testis,1.0
56523|PRDM9,0.2016565528309438,Mus musculus,PRDM9,predicted transcription factor,,Spermatocyte,,1.0
1591|GATA2,0.20191996617754532,Mus musculus,GATA2,tf,HPC-7,Haematopoietic Progenitor Cell,Bone Marrow,1.0
5855|BCL6,0.20199902930310915,Mus musculus,BCL6,predicted transcription factor,,Hepatocyte,Liver,1.0
33847|RBPJ,0.20364682452072963,Mus musculus,RBPJ,tf,C2C12,Myoblast,Muscle,1.0
37574|PHOX2A,0.20416875128492668,Mus musculus,PHOX2A,tf,Ainv15,Neural Progenitor Cell,Embryo,1.0
3046|CTCF,0.20453059770008136,Mus musculus,CTCF,tf,,B Lymphocyte,Blood,1.0
44547|NUP98PHF23,0.2051374150113664,Mus musculus,NUP98PHF23,other,961C,,Blood,0.0
46504|CTCF,0.20545487833195009,Mus musculus,CTCF,tf,,,Olfactory Bulb,1.0
41608|TFAP2A,0.2062899592425776,Mus musculus,TFAP2A,predicted transcription factor,,,Caput Epididymis,1.0
487|MYB,0.2068890918989637,Mus musculus,MYB,tf,ERMYB,Myeloid Progenitor Cell,Bone Marrow,1.0
51365|ZIC2,0.2071949993834657,Mus musculus,ZIC2,tf,,Embryonic Stem Cell,,1.0
47569|PPARGC1A,0.20795255903518745,Mus musculus,PPARGC1A,tf,C2C12,Myoblast,Muscle,0.0
5850|BCL6,0.20859344628540982,Mus musculus,BCL6,predicted transcription factor,,Hepatocyte,Liver,1.0
52287|NR3C1,0.2094493374026063,Mus musculus,NR3C1,tf,,Macrophage,Bone Marrow,1.0
43034|SOX2,0.21015020600169465,Mus musculus,SOX2,tf,ZhBTc4,Embryonic Stem Cell,Embryo,1.0
41714|H3S28ph,0.21015828364735423,Mus musculus,H3S28ph,other,,B Lymphocyte,,1.0
113|CTCF,0.21077613286526026,Mus musculus,CTCF,tf,3T3-L1,Preadipocyte,Adipose,1.0
48424|ASCL1,0.21099514904139155,Mus musculus,ASCL1,tf,,,Neural Tube,1.0
38216|ARNTL,0.2112820946677605,Mus musculus,ARNTL,predicted transcription factor,,Epithelium,Liver,1.0
43538|JUNB,0.21133897292220544,Mus musculus,JUNB,tf,,Dendritic Cell,,1.0
63540|CTCF,0.2116998966683034,Mus musculus,CTCF,tf,,,Lung,1.0
37877|HIF1A,0.21170577312723038,Mus musculus,HIF1A,predicted chromatin regulator,,Dendritic Cell,Bone Marrow,1.0
51128|DNMT3B,0.21236315227422836,Mus musculus,DNMT3B,cr,,Embryonic Stem Cell,,1.0
33780|SOX2,0.21236766253384493,Mus musculus,SOX2,tf,KH2,Embryonic Stem Cell,Embryo,1.0
5532|RXRA,0.21247720409669152,Mus musculus,RXRA,tf,F9,,Embryo,1.0
5933|CTCF,0.21301007188240945,Mus musculus,CTCF,tf,,Embryonic Stem Cell,Embryo,1.0
57226|MEN1,0.21301140932159007,Mus musculus,MEN1,tf,,Embryonic Stem Cell,,1.0
62597|CTCF,0.2136094046339616,Mus musculus,CTCF,tf,,,Liver,1.0
8334|SOX2,0.2138567192516389,Mus musculus,SOX2,tf,,Neural Progenitor Cell,Embryo,1.0
42249|RELA,0.21450767664057674,Mus musculus,RELA,tf,,Macrophage,Peritoneum,0.0
2999|ARNTL,0.21460600578823458,Mus musculus,ARNTL,predicted transcription factor,,Hepatocyte,Liver,0.0
52479|MED1,0.21464540025219536,Mus musculus,MED1,predicted transcription factor,,Hair follicle stem cell,Skin,1.0
44558|NANOG,0.21476326268701929,Mus musculus,NANOG,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
41854|POU3F2,0.21508178571361652,Mus musculus,POU3F2,tf,,Fibroblast,Embryo,1.0
5978|OLIG2,0.21514731685172328,Mus musculus,OLIG2,tf,Ainv15,Neural Progenitor Cell,Embryo,1.0
51236|NLRC5,0.21529883920677795,Mus musculus,NLRC5,tf,,T Lymphocyte,,1.0
62507|CTCF,0.21542095227273161,Mus musculus,CTCF,tf,,,Intestine,1.0
55872|T,0.21581740597495358,Mus musculus,T,tf,,Embryonic Stem Cell,,1.0
4411|NFIC,0.2160293773924825,Mus musculus,NFIC,tf,,Fibroblast,Embryo,1.0
56596|SMARCA5,0.21602938263520938,Mus musculus,SMARCA5,cr,,Embryonic Fibroblast,,1.0
54699|KDM1A,0.21606679333360795,Mus musculus,KDM1A,cr,,Cortical Neuron,Neuric,1.0
55443|KLF4,0.21620489904466283,Mus musculus,KLF4,tf,E14,Embryonic Stem Cell,Embryo,1.0
32819|CTCF,0.2162381925694219,Mus musculus,CTCF,tf,,Epithelium,Limb Bud,1.0
58969|SETDB1,0.2163806049640843,Mus musculus,SETDB1,cr,3T3-L1,Preadipocyte,Adipose,1.0
34114|ESR1,0.21690804716649853,Mus musculus,ESR1,tf,7438,Epithelium,Mammary Gland,1.0
52|SRF,0.2169443995309654,Mus musculus,SRF,tf,,Cortical Neuron,Neuric,0.0
39381|AR,0.21711529750220088,Mus musculus,AR,tf,,Epithelium,Prostate,1.0
35826|KDM6A,0.21726009688234627,Mus musculus,KDM6A,cr,C2C12,Myoblast,Muscle,1.0
54706|BRWD1,0.21747635211545996,Mus musculus,BRWD1,cr,,B Lymphocyte,,0.0
51924|STAT1,0.21884836942975316,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
47696|GATA4,0.21928702112982157,Mus musculus,GATA4,tf,,Epithelium,Heart,1.0
35370|GATA4,0.2194192160235257,Mus musculus,GATA4,tf,,Embryonic Stem Cell,Embryo,1.0
41987|KMT2B,0.21974186329813344,Mus musculus,KMT2B,cr,,Preadipocyte,Adipose,1.0
9158|NKX3-1,0.22054365718813063,Mus musculus,NKX3-1,tf,,Epithelium,Prostate,1.0
109|CEBPB,0.2206038618494513,Mus musculus,CEBPB,tf,3T3-L1,Preadipocyte,Adipose,1.0
36969|MBD3,0.2210089260462596,Mus musculus,MBD3,cr,,iPSC,,1.0
5781|H2AFX,0.22128650575933057,Mus musculus,H2AFX,predicted chromatin regulator,,Epithelium,Kidney,1.0
57972|TET3,0.22128650575933057,Mus musculus,TET3,cr,J1,Embryonic Stem Cell,Embryo,1.0
49676|HDAC3,0.22128650828881352,Mus musculus,HDAC3,cr,,Epithelium,Liver,1.0
59082|STAT3,0.22128650828881352,Mus musculus,STAT3,tf,,Dendritic Cell,,1.0
34103|HIST1H1D,0.22128651081829648,Mus musculus,HIST1H1D,cr,,Embryonic Stem Cell,Embryo,1.0
3083|DMC1,0.22128651081829648,Mus musculus,DMC1,not sure,,,Testis,1.0
51650|GATA1,0.22131803472560668,Mus musculus,GATA1,tf,G1ME,Megakaryocyte,Bone Marrow,1.0
56089|SMARCA5,0.22156429236011005,Mus musculus,SMARCA5,cr,,,Nucleus Accumben,1.0
57908|NR3C1,0.22156429488832668,Mus musculus,NR3C1,tf,,Macrophage,Bone Marrow,1.0
56840|TRIM28,0.22184227815657687,Mus musculus,TRIM28,cr,E14,Embryonic Stem Cell,Embryo,1.0
34612|USF1,0.22209300980165625,Mus musculus,USF1,tf,,,Liver,0.0
46492|ZKSCAN1,0.22239049856079524,Mus musculus,ZKSCAN1,tf,MEL,Erythroid Progenitor Cell,Blood,1.0
58003|SMARCA4,0.22268387215858204,Mus musculus,SMARCA4,cr,,,Ectoderm,1.0
51651|GATA1,0.22295620120161613,Mus musculus,GATA1,tf,G1ME,Megakaryocyte,Bone Marrow,0.0
41419|PSMB1,0.2232396421287568,Mus musculus,PSMB1,not sure,3T3-L1,Preadipocyte,Adipose,1.0
5948|RXRA,0.2245511408745901,Mus musculus,RXRA,tf,F9,,Embryo,1.0
166|PPARG,0.22477876798165336,Mus musculus,PPARG,tf,3T3-L1,Preadipocyte,Adipose,1.0
41981|EZH2,0.2248525632907269,Mus musculus,EZH2,cr,,Embryonic Stem Cell,Embryo,1.0
8896|CTCF,0.2253876835919688,Mus musculus,CTCF,tf,NIH-3T3,Fibroblast,Embryo,1.0
37710|nan,0.2259463435127907,,,,,,,
37436|SPI1,0.2262658508003273,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Peritoneum,1.0
43846|SOX2,0.22647653208039115,Mus musculus,SOX2,tf,ZhBTc4,Embryonic Stem Cell,Embryo,1.0
48666|ATRX,0.2266613042069921,Mus musculus,ATRX,cr,,Fibroblast,,1.0
53157|DNMT3A,0.22666130912338034,Mus musculus,DNMT3A,cr,J1,Embryonic Stem Cell,Embryo,1.0
37828|NPAS2,0.22766915058332632,Mus musculus,NPAS2,tf,,Epithelium,Liver,0.0
46429|TAL1,0.2279479672664474,Mus musculus,TAL1,tf,G1E,Erythroid Cell,Blood,0.0
34715|KDM2A,0.22805879373951593,Mus musculus,KDM2A,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
5776|CBX7,0.22826817260394394,Mus musculus,CBX7,cr,,Embryonic Stem Cell,Embryo,1.0
50721|TAL1,0.22958441474885327,Mus musculus,TAL1,tf,,Mesodermal Cell,,1.0
58860|TET3,0.2300219945338507,Mus musculus,TET3,cr,J1,Embryonic Stem Cell,Embryo,1.0
40147|IRF4,0.23054334296287599,Mus musculus,IRF4,predicted transcription factor,,Th0,,1.0
58294|NRF1,0.23102638799237885,Mus musculus,NRF1,tf,,Embryonic Stem Cell,Embryo,1.0
39092|CTCF,0.23139808016091334,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
55120|NR3C1,0.2315153619269421,Mus musculus,NR3C1,tf,,,Epididymal White Adipose Tissue,1.0
44156|MKL2,0.231849986846557,Mus musculus,MKL2,tf,NIH-3T3,Fibroblast,Embryo,1.0
33369|LHX2,0.23228442298776542,Mus musculus,LHX2,tf,,,Mouse Back Skin,1.0
33368|LHX2,0.23332741263265927,Mus musculus,LHX2,tf,,,Mouse Back Skin,0.0
5501|STAT5A,0.23338129279872816,Mus musculus,STAT5A,tf,,Fibroblast,Embryo,1.0
56518|RNF2,0.23421030190068504,Mus musculus,RNF2,predicted transcription factor,E14Tg2A,Embryonic Stem Cell,,1.0
52226|E4F1,0.23489844525072218,Mus musculus,E4F1,tf,,Embryonic Fibroblast,Embryo,1.0
33667|RPA,0.23532356622942846,Mus musculus,RPA,other,,Thymocyte,,1.0
39316|TFE3,0.23597755867531656,Mus musculus,TFE3,tf,,Embryonic Stem Cell,Embryo,1.0
33837|RBPJ,0.2361578840441767,Mus musculus,RBPJ,tf,C2C12,Myoblast,Muscle,1.0
55448|KLF4,0.23669990265489838,Mus musculus,KLF4,tf,E14,Embryonic Stem Cell,Embryo,1.0
44676|ESRRB,0.23669991422331005,Mus musculus,ESRRB,tf,ZhBTc4,Embryonic Stem Cell,Embryo,1.0
402|CTCF,0.2385365981014479,Mus musculus,CTCF,tf,E14,Embryonic Stem Cell,Embryo,1.0
44734|TCF7L1,0.23860238788504673,Mus musculus,TCF7L1,tf,,Thymocyte,Blood,0.0
43719|JUND,0.23943007068792738,Mus musculus,JUND,tf,,T Lymphocyte,,1.0
36883|RAD21,0.23965080446031606,Mus musculus,RAD21,not sure,,Pre-B Lymphocyte,,1.0
44214|NCOA1,0.24036992948801877,Mus musculus,NCOA1,cr,,Epithelium,Hindbrain,1.0
35897|H2AZ,0.24316449031375992,Mus musculus,H2AZ,predicted chromatin regulator,,B Lymphocyte,,1.0
106|CEBPA,0.24359796609743734,Mus musculus,CEBPA,tf,3T3-L1,Preadipocyte,Adipose,1.0
36731|RARG,0.24450384401448755,Mus musculus,RARG,tf,F9,,Embryo,1.0
54463|JUN,0.24480663374588713,Mus musculus,JUN,tf,,Myoblast,Muscle,1.0
44732|RUNX1,0.24573181811248684,Mus musculus,RUNX1,tf,,Thymocyte,,0.0
33698|STAT5A,0.24609857830820697,Mus musculus,STAT5A,tf,,Epithelium,Mammary Gland,1.0
58144|SIX4,0.24629999830543559,Mus musculus,SIX4,tf,C2C12,Myoblast,Muscle,1.0
57974|Input,0.24652584985948262,Mus musculus,Input,other,J1,Embryonic Stem Cell,Embryo,1.0
3080|DMC1,0.24772695877260859,Mus musculus,DMC1,not sure,,,Testis,1.0
52944|MBD3,0.24810124653949567,Mus musculus,MBD3,cr,,Embryonic Fibroblast,,1.0
36743|ESR1,0.2481945725490915,Mus musculus,ESR1,tf,7438,Epithelium,Mammary Gland,1.0
47570|PPARGC1A,0.24881250248715664,Mus musculus,PPARGC1A,tf,C2C12,Myoblast,Muscle,1.0
48329|SPI1,0.2494625973130733,Mus musculus,SPI1,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
62846|CTCF,0.24972080139930958,Mus musculus,CTCF,tf,,,Kidney,1.0
3035|CREBBP,0.25036279088356916,Mus musculus,CREBBP,cr,,T Lymphocyte,Blood,1.0
46468|USF2,0.25055548854309784,Mus musculus,USF2,tf,MEL,Erythroid Progenitor Cell,Blood,1.0
47769|RNF2,0.2511301182543938,Mus musculus,RNF2,predicted transcription factor,MS12,Embryonic Stem Cell,Embryo,1.0
8643|DMC1,0.25116611289806345,Mus musculus,DMC1,not sure,,,Testis,1.0
52113|FOXA2,0.25161537462327055,Mus musculus,FOXA2,tf,,Beta cell,Pancreatic Islet,1.0
43714|BATF,0.2528403413146202,Mus musculus,BATF,predicted transcription factor,,T Lymphocyte,,1.0
62724|CTCF,0.2534608805426203,Mus musculus,CTCF,tf,,,Stomach,1.0
55790|CTCFL,0.25347929471508507,Mus musculus,CTCFL,predicted transcription factor,,Spermatid,,1.0
54454|SLC5A5,0.25352178402221703,Mus musculus,SLC5A5,predicted transcription factor,,Myoblast,Muscle,1.0
4123|HDAC3,0.2539245675000869,Mus musculus,HDAC3,cr,,Hepatocyte,Liver,1.0
34406|SPI1,0.254078144557613,Mus musculus,SPI1,predicted transcription factor,C2C12,Myoblast,Muscle,0.0
51289|EZH2,0.2546330165876415,Mus musculus,EZH2,cr,,Neuron,Neuric,1.0
52256|ETV2,0.2548335989904461,Mus musculus,ETV2,tf,,Embryonic Stem Cell,Embryo,1.0
48488|POU5F1,0.25556224011023454,Mus musculus,POU5F1,tf,,Embryonic Stem Cell,Embryo,1.0
34587|TRIM28,0.2556389154693064,Mus musculus,TRIM28,cr,,Embryonic Stem Cell,Embryo,0.0
46480|MAFK,0.25586271937505967,Mus musculus,MAFK,tf,MEL,Erythroid Progenitor Cell,Blood,1.0
43872|Ubiquitin,0.2560727368929795,Mus musculus,Ubiquitin,other,3T3-L1,Preadipocyte,Adipose,1.0
50383|PWP1,0.25607274306233335,Mus musculus,PWP1,not sure,,Embryonic Stem Cell,,1.0
43465|SOX9,0.2561650817019709,Mus musculus,SOX9,tf,,,Testis,0.0
39310|TMPRSS4,0.2563720004909248,Mus musculus,TMPRSS4,other,V6.5,Embryonic Stem Cell,Embryo,1.0
53868|HOPX,0.25639074532799183,Mus musculus,HOPX,tf,,,Embryonic Heart,1.0
3256|FOXA2,0.25651631314852197,Mus musculus,FOXA2,tf,,Hepatocyte,Liver,1.0
3254|FOXA2,0.25651631314852197,Mus musculus,FOXA2,tf,,Hepatocyte,Liver,1.0
55318|Input,0.2566764220042247,Mus musculus,Input,other,,,Small Intestine,1.0
49166|SUV39H2,0.2568118471542914,Mus musculus,SUV39H2,cr,,Neural Progenitor Cell,,1.0
35257|MBD2,0.25681186210698864,Mus musculus,MBD2,cr,,Embryonic Stem Cell,Embryo,0.0
56157|EZH2,0.2568193224691736,Mus musculus,EZH2,cr,,Fibroblast,,1.0
58209|POU5F1,0.25693800519012366,Mus musculus,POU5F1,tf,,Embryonic Fibroblast,,1.0
59083|STAT3,0.25696226222975876,Mus musculus,STAT3,tf,,Dendritic Cell,,1.0
57966|HMGA2,0.25696226643133646,Mus musculus,HMGA2,tf,,Embryonic Fibroblast,,1.0
50130|EED,0.25696226643133646,Mus musculus,EED,cr,,Embryonic Stem Cell,,1.0
52313|MECP2,0.25696226643133646,Mus musculus,MECP2,cr,,,Forebrain,1.0
47759|KDM2B,0.2570545716793483,Mus musculus,KDM2B,cr,MS12,Embryonic Stem Cell,Embryo,1.0
44678|ESRRB,0.25718183141279183,Mus musculus,ESRRB,tf,ZhBTc4,Embryonic Stem Cell,Embryo,1.0
37897|ETS2,0.25722895505307963,Mus musculus,ETS2,tf,,Dendritic Cell,Bone Marrow,1.0
56594|ACTB,0.2572482721780549,Mus musculus,ACTB,other,,Embryonic Fibroblast,,1.0
41733|PRDM1,0.2572482721780549,Mus musculus,PRDM1,tf,,T Lymphocyte,,0.0
44206|RBPJ,0.2572482721780549,Mus musculus,RBPJ,tf,T29,T Lymphocyte,,1.0
57912|NR3C1,0.2572482721780549,Mus musculus,NR3C1,tf,,Macrophage,Bone Marrow,1.0
39076|SMC3,0.25748946323605826,Mus musculus,SMC3,predicted chromatin regulator,,Embryonic Fibroblast,Embryo,1.0
57268|nan,0.25753444751500976,,,,,,,
32923|RPA,0.2575520829146959,Mus musculus,RPA,other,,B Lymphocyte,Spleen,1.0
37823|PER1,0.2576446705968869,Mus musculus,PER1,predicted transcription factor,,Epithelium,Liver,0.0
53411|PPARA,0.25792260053185434,Mus musculus,PPARA,tf,,Erythroid Cell,Liver,0.0
44671|FOXP3,0.2585716869824825,Mus musculus,FOXP3,tf,,EL-4 cells,,1.0
46403|PAX5,0.25861341220418776,Mus musculus,PAX5,tf,CH12,Lymphoblastoid,Blood,1.0
37457|RELA,0.25889121522635083,Mus musculus,RELA,tf,,Macrophage,Peritoneum,0.0
59431|HEY1,0.25909397506492743,Mus musculus,HEY1,tf,,Cardiomyocyte,,1.0
42605|EED,0.25943991537472544,Mus musculus,EED,cr,E36,Embryonic Stem Cell,Embryo,1.0
58000|SMARCA4,0.26022123912740763,Mus musculus,SMARCA4,cr,,,Ectoderm,1.0
3249|FLI1,0.2603904352251349,Mus musculus,FLI1,tf,,Th2,Blood,0.0
37715|PRDM4,0.2615301558921332,Mus musculus,PRDM4,tf,CCE,Embryonic Stem Cell,Embryo,1.0
8304|KDM1A,0.26231526089373836,Mus musculus,KDM1A,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
52795|FGFR1,0.26340505737368725,Mus musculus,FGFR1,not sure,,Embryonic Stem Cell,Embryo,1.0
52273|NR3C1,0.26374777160577073,Mus musculus,NR3C1,tf,,,Liver,1.0
37758|H2AZ,0.263814395185923,Mus musculus,H2AZ,predicted chromatin regulator,R1,Embryonic Stem Cell,Embryo,1.0
39166|CTCF,0.2642812448067647,Mus musculus,CTCF,tf,,Neural Progenitor Cell,Embryo,0.0
58596|GATA3,0.2643125122825527,Mus musculus,GATA3,tf,,Type 3 innate lympoid cell,Small Intestine,1.0
46393|RAD21,0.2643860246003814,Mus musculus,RAD21,not sure,CH12,Lymphoblastoid,Blood,1.0
5419|RXRA,0.26445376928968056,Mus musculus,RXRA,tf,,Hepatocyte,Liver,1.0
55623|SOX2,0.26529227558973234,Mus musculus,SOX2,tf,,Neural Stem Cell,,1.0
325|SIN3A,0.26554727750344403,Mus musculus,SIN3A,tf,C2C12,Myoblast,Muscle,0.0
2984|AFF4,0.2660034134356839,Mus musculus,AFF4,tf,,Embryonic Stem Cell,Embryo,1.0
9550|CTCF,0.26617436514274073,Mus musculus,CTCF,tf,,,Spleen,1.0
46508|CTCF,0.26617436514274073,Mus musculus,CTCF,tf,,,Spleen,1.0
36960|SRF,0.26620506049637127,Mus musculus,SRF,tf,10T1/2,Fibroblast,Embryo,1.0
