,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
36207|MBD2,0.1884448413910097,Mus musculus,MBD2,cr,,Embryonic Stem Cell,Embryo,0.0
9300|TRIM28,0.18855326405183542,Mus musculus,TRIM28,cr,,B Lymphocyte,Spleen,1.0
44006|H2AZ,0.18875124087968193,Mus musculus,H2AZ,predicted chromatin regulator,V6.5,Embryonic Stem Cell,Embryo,1.0
53551|POU5F1,0.19012342295465723,Mus musculus,POU5F1,tf,E14,Embryonic Stem Cell,Embryo,1.0
33659|RPA,0.19036304739322063,Mus musculus,RPA,other,,B Lymphocyte,,1.0
54252|OTX2,0.19037199909077201,Mus musculus,OTX2,tf,,,Basal ganglia and septum,1.0
55965|SMC1A,0.19082693276002372,Mus musculus,SMC1A,predicted chromatin regulator,,Cortex,Brain,1.0
56889|Input,0.19085636118031923,Mus musculus,Input,other,P19,Embryonic Stem Cell,Embryo,0.0
56496|SUZ12,0.1909328117869855,Mus musculus,SUZ12,cr,,Embryonic Stem Cell,Embryo,1.0
41829|ZBTB17,0.1921146498271173,Mus musculus,ZBTB17,tf,,Neural Progenitor Cell,,1.0
44159|ELK1,0.1929899964828466,Mus musculus,ELK1,tf,NIH-3T3,Fibroblast,Embryo,1.0
55368|PAX6,0.19334816074998967,Mus musculus,PAX6,tf,,,Forebrain,1.0
58201|POU5F1,0.19402101546507705,Mus musculus,POU5F1,tf,,Embryonic Fibroblast,,1.0
52909|NCOR1,0.19413496379428957,Mus musculus,NCOR1,cr,,Cortical Neuron,,1.0
50597|IRF8,0.19452230524694647,Mus musculus,IRF8,tf,,,Bone Marrow,0.0
41786|RNF2,0.19470935745574602,Mus musculus,RNF2,predicted transcription factor,,,Midbrain,1.0
57226|MEN1,0.1956113260771698,Mus musculus,MEN1,tf,,Embryonic Stem Cell,,1.0
58100|SUMO1,0.1961413141483888,Mus musculus,SUMO1,other,,Dendritic Cell,Bone Marrow,1.0
59138|SOX2,0.1965159320966008,Mus musculus,SOX2,tf,CCE,Embryonic Stem Cell,Embryo,1.0
58555|ARNTL,0.19666654209580747,Mus musculus,ARNTL,predicted transcription factor,BetaTC6,,,1.0
49764|RAD21,0.1970897449302999,Mus musculus,RAD21,not sure,,,Spleen,1.0
36809|PHF19,0.1976191029709451,Mus musculus,PHF19,cr,E14,Embryonic Stem Cell,Embryo,1.0
33639|RPA,0.19763822219435628,Mus musculus,RPA,other,,B Lymphocyte,,1.0
50945|SMARCA4,0.19776343249175365,Mus musculus,SMARCA4,cr,,Embryonic Stem Cell,,1.0
51358|PRDM9,0.19798515302754832,Mus musculus,PRDM9,predicted transcription factor,,,Testis,1.0
32927|BRDU,0.19798562618112886,Mus musculus,BRDU,other,,B Lymphocyte,Spleen,1.0
32920|RPA,0.1980170240368928,Mus musculus,RPA,other,,B Lymphocyte,Spleen,1.0
2983|AFF4,0.19813578523312697,Mus musculus,AFF4,tf,,Embryonic Stem Cell,Embryo,1.0
4569|STAT3,0.19823281740585713,Mus musculus,STAT3,tf,,T Lymphocyte,Blood,1.0
35241|MBD1,0.19837043510970137,Mus musculus,MBD1,cr,,Embryonic Stem Cell,Embryo,0.0
34621|CLOCK,0.19854714221299696,Mus musculus,CLOCK,tf,,,Liver,0.0
9938|AHR,0.19862783544795465,Mus musculus,AHR,tf,,Dendritic Cell,Bone Marrow,0.0
5781|H2AFX,0.19867276320088156,Mus musculus,H2AFX,predicted chromatin regulator,,Epithelium,Kidney,1.0
34636|Input,0.19886524684087703,Mus musculus,Input,other,,,Liver,0.0
43113|PRDM5,0.19947348043354468,Mus musculus,PRDM5,tf,,Embryonic Fibroblast,,1.0
48776|TP53,0.19961239053197138,Mus musculus,TP53,predicted transcription factor,MEFs,Embryonic Fibroblast,,1.0
8346|HOXA9,0.2004314366756177,Mus musculus,HOXA9,tf,,Myeloid Cell,Bone Marrow,0.0
33940|EHF,0.20052159516676088,Mus musculus,EHF,tf,,,Corneal Epithelium,0.0
8927|RUNX1,0.2007610523855864,Mus musculus,RUNX1,tf,,Embryonic Stem Cell,Embryo,1.0
39622|STAT3,0.2008094746890427,Mus musculus,STAT3,tf,,Dendritic Cell,Bone Marrow,1.0
40210|RPA,0.20087793114521868,Mus musculus,RPA,other,,,Spleen,1.0
9144|SPI1,0.20100653745977293,Mus musculus,SPI1,predicted transcription factor,,Erythroblast,Fetal Liver,0.0
37843|ARNTL,0.20106721806749972,Mus musculus,ARNTL,predicted transcription factor,,Epithelium,Liver,1.0
52953|MECP2,0.20177128357621843,Mus musculus,MECP2,cr,,,Hypothalamus,1.0
33654|RPA,0.20255980736234364,Mus musculus,RPA,other,,B Lymphocyte,,1.0
41728|FOXA2,0.20256412359996162,Mus musculus,FOXA2,tf,,,Uterus,0.0
9103|TEAD4,0.20300895022450277,Mus musculus,TEAD4,tf,TSC,Trophoblast Stem Cell,Embryo,0.0
36971|MBD3,0.20316610172650984,Mus musculus,MBD3,cr,,iPSC,,1.0
9937|AHR,0.20321381437777297,Mus musculus,AHR,tf,,Dendritic Cell,Bone Marrow,0.0
42075|MYOD1,0.20368063838920103,Mus musculus,MYOD1,tf,,Preadipocyte,Adipose,1.0
40114|RORC,0.20417254625817804,Mus musculus,RORC,tf,,Th17,,1.0
402|CTCF,0.20431960205437338,Mus musculus,CTCF,tf,E14,Embryonic Stem Cell,Embryo,1.0
56009|SOX2,0.2046684347912871,Mus musculus,SOX2,tf,KH2,Embryonic Stem Cell,Embryo,1.0
2630|CHD7,0.20503870915208428,Mus musculus,CHD7,cr,R1,Embryonic Stem Cell,Embryo,1.0
57785|FOXD3,0.20543721742803966,Mus musculus,FOXD3,tf,,,Ectoderm,1.0
36965|MBD3,0.20555971931994443,Mus musculus,MBD3,cr,,Embryonic Fibroblast,,1.0
53116|TCF12,0.20592373807689096,Mus musculus,TCF12,tf,,,Endoderm,1.0
58830|SUMO1,0.20593741113358566,Mus musculus,SUMO1,other,,Dendritic Cell,Bone Marrow,1.0
3254|FOXA2,0.20609108374345086,Mus musculus,FOXA2,tf,,Hepatocyte,Liver,1.0
3256|FOXA2,0.20609108374345086,Mus musculus,FOXA2,tf,,Hepatocyte,Liver,1.0
57773|FOXD3,0.20619324933930533,Mus musculus,FOXD3,tf,,Embryonic Stem Cell,,1.0
36967|MBD3,0.2064491693994086,Mus musculus,MBD3,cr,,iPSC,,1.0
37806|NPAS2,0.2065670509814544,Mus musculus,NPAS2,tf,,Epithelium,Liver,0.0
56078|STAT3,0.20656956892672018,Mus musculus,STAT3,tf,,,Stomach,1.0
4581|STAT3,0.20714479982187994,Mus musculus,STAT3,tf,,T Lymphocyte,Blood,1.0
33636|RPA,0.2072353055252163,Mus musculus,RPA,other,,Thymocyte,,1.0
44479|SOX2,0.20741718226937722,Mus musculus,SOX2,tf,,Embryonic Stem Cell,Embryo,0.0
4578|STAT3,0.20756644080614323,Mus musculus,STAT3,tf,,T Lymphocyte,Blood,0.0
57803|FOXD3,0.20757663013036937,Mus musculus,FOXD3,tf,,,Ectoderm,1.0
36763|NR3C1,0.20761189988875706,Mus musculus,NR3C1,tf,7438,Epithelium,Mammary Gland,1.0
52813|KLF4,0.2076967222497182,Mus musculus,KLF4,tf,,Epithelium,,1.0
9157|NKX3-1,0.20820971111784037,Mus musculus,NKX3-1,tf,,Epithelium,Prostate,0.0
9159|NKX3-1,0.2082234274418147,Mus musculus,NKX3-1,tf,,Epithelium,Prostate,0.0
38089|RNF2,0.20824108502268218,Mus musculus,RNF2,predicted transcription factor,E14,Embryonic Stem Cell,Embryo,0.0
41955|RUNX3,0.208371018513625,Mus musculus,RUNX3,tf,,Natural Killer Cell,Spleen,1.0
58099|SUMO1,0.2088204136261132,Mus musculus,SUMO1,other,,Dendritic Cell,Bone Marrow,1.0
41548|CLOCK,0.2090040596089608,Mus musculus,CLOCK,tf,,Epithelium,Liver,1.0
48578|HSF1,0.20941400852798542,Mus musculus,HSF1,tf,,Spermatocyte,Testis,0.0
44149|SRF,0.20943254717942167,Mus musculus,SRF,tf,NIH-3T3,Fibroblast,Embryo,1.0
8914|FOXA1,0.20961414727798577,Mus musculus,FOXA1,tf,,Hepatocyte,Liver,1.0
41513|CEBPA,0.20981914354217118,Mus musculus,CEBPA,tf,,Haematopoietic Progenitor Cell,,1.0
41837|CEBPA,0.20981914354217118,Mus musculus,CEBPA,tf,,Haematopoietic Progenitor Cell,,1.0
36703|IKZF1,0.21000546257518576,Mus musculus,IKZF1,tf,,,Thymus,1.0
53553|RNF2,0.2102267055001225,Mus musculus,RNF2,predicted transcription factor,E14,Embryonic Stem Cell,Embryo,1.0
44857|SMARCA4,0.21033622624443538,Mus musculus,SMARCA4,cr,,Epithelium,Face,1.0
38373|STAT1,0.2103858418546094,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
38467|HSF1,0.2109632905153368,Mus musculus,HSF1,tf,,Striatal Cell,,1.0
55795|ATRX,0.21112625547634495,Mus musculus,ATRX,cr,TKO,,Blood,1.0
48372|EZH2,0.21151082101781338,Mus musculus,EZH2,cr,,Embryonic Stem Cell,Embryo,1.0
58641|MED1,0.21179039595384885,Mus musculus,MED1,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,1.0
3228|ELL2,0.2128394603877567,Mus musculus,ELL2,predicted chromatin regulator,,Embryonic Stem Cell,Embryo,1.0
53248|MED12,0.21290366782016729,Mus musculus,MED12,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
52818|nan,0.21302306460940734,,,,,,,
49674|FOXA2,0.21314651631169057,Mus musculus,FOXA2,tf,,Epithelium,Liver,0.0
53009|KAT2B,0.21319217212353686,Mus musculus,KAT2B,predicted chromatin regulator,,Embryonic Stem Cell,,1.0
41939|HIRA,0.21411266880715796,Mus musculus,HIRA,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
56160|EZH2,0.21453137398443184,Mus musculus,EZH2,cr,,Fibroblast,,1.0
5979|HOXC9,0.21458952467712566,Mus musculus,HOXC9,tf,Ainv15,Neural Progenitor Cell,Embryo,0.0
43188|JARID2,0.2148292940094229,Mus musculus,JARID2,cr,,Embryonic Stem Cell,Embryo,1.0
51861|DNMT3B,0.2152708918551013,Mus musculus,DNMT3B,cr,,Embryonic Stem Cell,,1.0
8643|DMC1,0.21597090965627375,Mus musculus,DMC1,not sure,,,Testis,1.0
44368|KMT2A,0.21597094323080712,Mus musculus,KMT2A,not sure,C2C12,Myoblast,Muscle,1.0
35789|RUNX1,0.21697693033085325,Mus musculus,RUNX1,tf,,Endothelial Cell,,0.0
5532|RXRA,0.2171977595566278,Mus musculus,RXRA,tf,F9,,Embryo,1.0
41579|AR,0.2172261784939955,Mus musculus,AR,tf,,Epithelium,Prostate,0.0
43713|BATF,0.21760055470462897,Mus musculus,BATF,predicted transcription factor,,T Lymphocyte,,1.0
55792|ATRX,0.2176026814756264,Mus musculus,ATRX,cr,J1,Embryonic Stem Cell,Embryo,1.0
4393|JARID2,0.21766356987298197,Mus musculus,JARID2,cr,,Embryonic Stem Cell,Embryo,1.0
53157|DNMT3A,0.21769075576087632,Mus musculus,DNMT3A,cr,J1,Embryonic Stem Cell,Embryo,1.0
48321|ATF3,0.21774958622972873,Mus musculus,ATF3,predicted transcription factor,,Macrophage,Bone Marrow,1.0
9270|CTCFL,0.21801946936874206,Mus musculus,CTCFL,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
3004|CBX5,0.21803218886977194,Mus musculus,CBX5,cr,,Hepatocyte,Liver,1.0
37872|CRY1,0.21809753378725788,Mus musculus,CRY1,not sure,,Epithelium,Liver,0.0
451|SMAD2,0.21825343565118815,Mus musculus,SMAD2,predicted transcription factor,E14,Embryonic Stem Cell,Embryo,1.0
73|MECP2,0.2183530885622646,Mus musculus,MECP2,cr,,Cortical Neuron,Brain,1.0
56269|MYC,0.21837895689129494,Mus musculus,MYC,tf,,,Prostate,1.0
57209|MEN1,0.21854040173827866,Mus musculus,MEN1,tf,,Th2,,1.0
57016|STAT5,0.21856759895078337,Mus musculus,STAT5,tf,,T Lymphocyte,,1.0
5783|H2AFX,0.21880237751720616,Mus musculus,H2AFX,predicted chromatin regulator,,Epithelium,Kidney,1.0
56621|TAL1,0.2190801619333479,Mus musculus,TAL1,tf,G1E-ER4,Erythroid Cell,Blood,0.0
53247|MED1,0.21956295789267127,Mus musculus,MED1,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
51092|GATA6,0.21966047853545329,Mus musculus,GATA6,tf,,,Pancreas,1.0
47303|JARID2,0.21967587114343812,Mus musculus,JARID2,cr,,Th17,Blood,0.0
37823|PER1,0.21971803536841794,Mus musculus,PER1,predicted transcription factor,,Epithelium,Liver,0.0
37631|NR3C1,0.21980907877892442,Mus musculus,NR3C1,tf,,Epithelium,Liver,0.0
35240|MBD1,0.21986637532666836,Mus musculus,MBD1,cr,,Embryonic Stem Cell,Embryo,0.0
56089|SMARCA5,0.21991461157331693,Mus musculus,SMARCA5,cr,,,Nucleus Accumben,1.0
44484|MEIS1,0.22005280451189507,Mus musculus,MEIS1,tf,,Fibroblast,Embryo,1.0
37832|CLOCK,0.2201140449945248,Mus musculus,CLOCK,tf,,Epithelium,Liver,0.0
57912|NR3C1,0.22043322854652653,Mus musculus,NR3C1,tf,,Macrophage,Bone Marrow,1.0
3261|FOXA2,0.22098952210075956,Mus musculus,FOXA2,tf,,Hepatocyte,Liver,0.0
5916|SUZ12,0.2211558175784984,Mus musculus,SUZ12,cr,C2C12,Myoblast,Muscle,1.0
48257|RUNX1,0.22126764257761167,Mus musculus,RUNX1,tf,,,,0.0
3003|CBX5,0.22134266051865542,Mus musculus,CBX5,cr,,Hepatocyte,Liver,1.0
5782|H2AFX,0.22196480365965843,Mus musculus,H2AFX,predicted chromatin regulator,,Epithelium,Kidney,1.0
58000|SMARCA4,0.22202723550286974,Mus musculus,SMARCA4,cr,,,Ectoderm,1.0
56153|EZH2,0.22204823000623886,Mus musculus,EZH2,cr,,Fibroblast,,0.0
9024|NR3C1,0.2221015782998591,Mus musculus,NR3C1,tf,AtT-20,Corticotroph,Brain,1.0
38210|ARNTL,0.22296874709889303,Mus musculus,ARNTL,predicted transcription factor,,Epithelium,Liver,0.0
63218|CTCF,0.22375717151362534,Mus musculus,CTCF,tf,,,Limb,1.0
32926|BRCA1,0.22408169961968555,Mus musculus,BRCA1,predicted chromatin regulator,,B Lymphocyte,Spleen,1.0
48671|EZH2,0.22433438903045,Mus musculus,EZH2,cr,,Fibroblast,,1.0
50928|RB1,0.22437362091704555,Mus musculus,RB1,tf,,Embryonic Fibroblast,,1.0
5094|BRD2,0.2245912861992701,Mus musculus,BRD2,predicted chromatin regulator,,Macrophage,Bone Marrow,1.0
56523|PRDM9,0.2249572582679389,Mus musculus,PRDM9,predicted transcription factor,,Spermatocyte,,1.0
2989|ARNTL,0.2249672289789707,Mus musculus,ARNTL,predicted transcription factor,,Hepatocyte,Liver,1.0
44732|RUNX1,0.2250249976247961,Mus musculus,RUNX1,tf,,Thymocyte,,0.0
4570|STAT3,0.22504874135348463,Mus musculus,STAT3,tf,,T Lymphocyte,Blood,0.0
48644|ARID3A,0.2252051141938941,Mus musculus,ARID3A,tf,J1,Embryonic Stem Cell,Embryo,1.0
5784|H2AFX,0.22560929503438493,Mus musculus,H2AFX,predicted chromatin regulator,,Epithelium,Kidney,1.0
41733|PRDM1,0.22579585168605476,Mus musculus,PRDM1,tf,,T Lymphocyte,,0.0
34445|OGT,0.22615769810835568,Mus musculus,OGT,other,,Embryonic Stem Cell,Embryo,0.0
5063|BRD4,0.22619208298508237,Mus musculus,BRD4,cr,,Macrophage,Bone Marrow,1.0
38218|ARNTL,0.22661018821889528,Mus musculus,ARNTL,predicted transcription factor,,Epithelium,Liver,1.0
2890|SETDB1,0.2266143507408564,Mus musculus,SETDB1,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
53156|DNMT3A,0.2271886541176592,Mus musculus,DNMT3A,cr,J1,Embryonic Stem Cell,Embryo,1.0
3227|EBF1,0.22726504831294142,Mus musculus,EBF1,tf,,Lymphocyte,Spleen,0.0
5957|RARG,0.22729005165891364,Mus musculus,RARG,tf,F9,,Embryo,1.0
38629|POU5F1,0.2273278504089195,Mus musculus,POU5F1,tf,CMTi-1,Embryonic Stem Cell,Embryo,1.0
50584|IRF7,0.22741464264698869,Mus musculus,IRF7,tf,,Myeloid Cell,Bone Marrow,0.0
56077|STAT3,0.22756058697065124,Mus musculus,STAT3,tf,,,Stomach,1.0
56074|STAT3,0.22756058697065124,Mus musculus,STAT3,tf,,,Stomach,1.0
39616|RELB,0.22863463325253047,Mus musculus,RELB,tf,,Dendritic Cell,Bone Marrow,1.0
55619|SOX2,0.22952282955270953,Mus musculus,SOX2,tf,,Neural Stem Cell,,1.0
40138|MAF,0.22977467944467844,Mus musculus,MAF,tf,,Th0,,1.0
53236|CHRM2,0.23005552678174657,Mus musculus,CHRM2,predicted chromatin regulator,,Embryonic Stem Cell,Embryo,1.0
53740|CTCF,0.2303858138968431,Mus musculus,CTCF,tf,,Neural Stem Cell,,1.0
33663|RPA,0.23041520580050384,Mus musculus,RPA,other,,B Lymphocyte,,1.0
36208|MECP2,0.2308682898614215,Mus musculus,MECP2,cr,,Embryonic Stem Cell,Embryo,0.0
58145|SIX4,0.2308776636237317,Mus musculus,SIX4,tf,C2C12,Myoblast,Muscle,0.0
181|TCF7,0.23089434397585556,Mus musculus,TCF7,tf,3T3-L1,Preadipocyte,Adipose,1.0
53433|HNRNPL,0.23111932354522552,Mus musculus,HNRNPL,predicted transcription factor,,Embryonic Stem Cell,,1.0
34925|TRIM28,0.23152096027195213,Mus musculus,TRIM28,cr,,Pro-T Lymphocyte,,1.0
32916|BRCA1,0.23167284267658395,Mus musculus,BRCA1,predicted chromatin regulator,,B Lymphocyte,Spleen,1.0
33688|FAIRE,0.23181340783997662,Mus musculus,FAIRE,other,,Epithelium,,0.0
23|CREBBP,0.23199136957896627,Mus musculus,CREBBP,cr,,Cortical Neuron,Neuric,0.0
44151|MKL1,0.23220429818365712,Mus musculus,MKL1,tf,NIH-3T3,Fibroblast,Embryo,1.0
42589|STAT3,0.23233020464799153,Mus musculus,STAT3,tf,,Neuron,,1.0
2906|TCF7L1,0.23244086077641313,Mus musculus,TCF7L1,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
39633|RUNX1,0.2328592392657559,Mus musculus,RUNX1,tf,,Dendritic Cell,Bone Marrow,0.0
39166|CTCF,0.23298978891642175,Mus musculus,CTCF,tf,,Neural Progenitor Cell,Embryo,0.0
34531|POU3F2,0.23328132831621579,Mus musculus,POU3F2,tf,,Embryonic Stem Cell,Embryo,1.0
35734|CDX2,0.23337027374984415,Mus musculus,CDX2,tf,,Epithelium,Small Intestine,1.0
458|TET1,0.2335853323253923,Mus musculus,TET1,cr,E14,Embryonic Stem Cell,Embryo,1.0
41714|H3S28ph,0.23374270712326933,Mus musculus,H3S28ph,other,,B Lymphocyte,,1.0
56616|GATA1,0.2338038626219528,Mus musculus,GATA1,tf,G1E-ER4,Erythroid Cell,Blood,0.0
41978|EHMT2,0.2338506231402891,Mus musculus,EHMT2,cr,,Embryonic Stem Cell,Embryo,1.0
50719|TAL1,0.23398983475974283,Mus musculus,TAL1,tf,,Embryonic Stem Cell,,1.0
55331|NBN,0.23409865155634457,Mus musculus,NBN,tf,,B Lymphocyte,Spleen,1.0
8860|STAG1,0.23417772153100258,Mus musculus,STAG1,not sure,,Fibroblast,Embryo,1.0
57767|FOXD3,0.23443479746472323,Mus musculus,FOXD3,tf,,Embryonic Stem Cell,,0.0
34597|Input,0.23471836822047676,Mus musculus,Input,other,,,Liver,0.0
51289|EZH2,0.23505912218725528,Mus musculus,EZH2,cr,,Neuron,Neuric,1.0
48981|WT1 ,0.23513279584583086,Mus musculus,WT1 ,tf,,Epithelium,Kidney,0.0
55625|Input,0.23534571427434064,Mus musculus,Input,other,,Neural Stem Cell,,1.0
33613|RPA,0.2357116584306308,Mus musculus,RPA,other,,B Lymphocyte,,1.0
50662|SPI1,0.23573743612670756,Mus musculus,SPI1,predicted transcription factor,,Microglial Cell,,0.0
56518|RNF2,0.23612709817245886,Mus musculus,RNF2,predicted transcription factor,E14Tg2A,Embryonic Stem Cell,,1.0
9022|STAT3,0.23658427691338046,Mus musculus,STAT3,tf,AtT-20,Corticotroph,Brain,1.0
49566|FOSB,0.23659404569023723,Mus musculus,FOSB,tf,,Cortical Neuron,Neuric,1.0
4539|SMAD3,0.23659517364773808,Mus musculus,SMAD3,tf,,Embryonic Stem Cell,Embryo,1.0
53159|DNMT3A,0.2366678422555084,Mus musculus,DNMT3A,cr,J1,Embryonic Stem Cell,Embryo,1.0
9101|STAT5A,0.23688643431728712,Mus musculus,STAT5A,tf,,T Lymphocyte,Spleen,0.0
51367|MBD3,0.23692881681752176,Mus musculus,MBD3,cr,,Embryonic Stem Cell,,1.0
487|MYB,0.23711542920283846,Mus musculus,MYB,tf,ERMYB,Myeloid Progenitor Cell,Bone Marrow,1.0
52946|MBD3,0.2372312704270345,Mus musculus,MBD3,cr,,iPSC,,1.0
37802|ARNTL,0.2372750662945698,Mus musculus,ARNTL,predicted transcription factor,,Epithelium,Liver,1.0
43465|SOX9,0.2376302037066767,Mus musculus,SOX9,tf,,,Testis,0.0
36726|TOP2A,0.23784516989305943,Mus musculus,TOP2A,predicted chromatin regulator,,Embryonic Stem Cell,Embryo,1.0
3260|FOXA2,0.23788047270898732,Mus musculus,FOXA2,tf,,Hepatocyte,Liver,0.0
4121|HDAC3,0.23788252271480081,Mus musculus,HDAC3,cr,,Hepatocyte,Liver,1.0
43115|PRDM5,0.23803103836386275,Mus musculus,PRDM5,tf,,Embryonic Fibroblast,,1.0
33941|MBD3,0.23847463668546165,Mus musculus,MBD3,cr,,Embryonic Stem Cell,Embryo,0.0
5185|BCL6,0.23894583269470154,Mus musculus,BCL6,predicted transcription factor,,Macrophage,Bone Marrow,1.0
35245|MBD1,0.23907423669973799,Mus musculus,MBD1,cr,,Embryonic Stem Cell,Embryo,0.0
48647|ARID3A,0.23928056288083138,Mus musculus,ARID3A,tf,J1,Embryonic Stem Cell,Embryo,0.0
171|PPARG,0.23952602574193305,Mus musculus,PPARG,tf,3T3-L1,Preadipocyte,Adipose,0.0
56097|SMAD3,0.24036494696125077,Mus musculus,SMAD3,tf,,Embryonic Stem Cell,Embryo,1.0
37804|CLOCK,0.240453427648888,Mus musculus,CLOCK,tf,,Epithelium,Liver,0.0
54705|BRWD1,0.24055707319882147,Mus musculus,BRWD1,cr,,B Lymphocyte,,0.0
59433|HEY2,0.24060343438402154,Mus musculus,HEY2,tf,,Cardiomyocyte,,1.0
42623|EZH2,0.24065374732603412,Mus musculus,EZH2,cr,,T Lymphocyte,Blood,1.0
37900|ETS2,0.2407891899708059,Mus musculus,ETS2,tf,,Dendritic Cell,Bone Marrow,0.0
8610|POLR3D,0.2410256153239972,Mus musculus,POLR3D,tf,,Epithelium,Liver,1.0
5955|RARG,0.24115704801674598,Mus musculus,RARG,tf,F9,,Embryo,1.0
43540|IRF8,0.2412113452926185,Mus musculus,IRF8,tf,,Dendritic Cell,,1.0
37796|ARNTL,0.24126342762932124,Mus musculus,ARNTL,predicted transcription factor,,Epithelium,Liver,1.0
5095|BRD2,0.2412946604563289,Mus musculus,BRD2,predicted chromatin regulator,,Macrophage,Bone Marrow,1.0
33623|H2AFX,0.2413406466134898,Mus musculus,H2AFX,predicted chromatin regulator,,B Lymphocyte,,1.0
48649|HDAC1,0.24136289036205477,Mus musculus,HDAC1,cr,J1,Embryonic Stem Cell,Embryo,0.0
3087|DMC1,0.2417464969332071,Mus musculus,DMC1,not sure,,,Testis,1.0
43189|JARID2,0.24177629708935444,Mus musculus,JARID2,cr,,Embryonic Stem Cell,Embryo,1.0
48387|H3S28ph,0.2421123784687741,Mus musculus,H3S28ph,other,Swiss-3T3,Fibroblast,,1.0
5064|BRD4,0.2421359848518373,Mus musculus,BRD4,cr,,Macrophage,Bone Marrow,1.0
36217|CUX2,0.24224365640085166,Mus musculus,CUX2,tf,,Epithelium,Liver,1.0
43424|ASCL2,0.2422465092981737,Mus musculus,ASCL2,tf,,T Lymphocyte,Blood,1.0
5097|BRD2,0.24237997488805496,Mus musculus,BRD2,predicted chromatin regulator,,Macrophage,Bone Marrow,1.0
48107|CREBBP,0.24242236142206952,Mus musculus,CREBBP,cr,,Fibroblast,Embryo,1.0
37715|PRDM4,0.24283920499816253,Mus musculus,PRDM4,tf,CCE,Embryonic Stem Cell,Embryo,1.0
52970|MECP2,0.24287732276992585,Mus musculus,MECP2,cr,,Cortex,Frontal,1.0
8337|SOX11,0.24327110905415777,Mus musculus,SOX11,tf,,Neural Progenitor Cell,Embryo,0.0
57791|FOXD3,0.24338804764892857,Mus musculus,FOXD3,tf,,,Ectoderm,1.0
9283|DMC1,0.24348827939420964,Mus musculus,DMC1,not sure,,,Testis,1.0
50722|UBTF,0.2436073144880383,Mus musculus,UBTF,tf,NIH-3T3,Fibroblast,Embryo,1.0
53534|ATRX,0.24370358035705525,Mus musculus,ATRX,cr,,Embryonic Stem Cell,Embryo,1.0
53410|NR3C1,0.24379836264118432,Mus musculus,NR3C1,tf,,Erythroid Cell,Liver,1.0
49671|FOXA2,0.24384326678338808,Mus musculus,FOXA2,tf,,Epithelium,Liver,1.0
38476|RYBP,0.24399505568053265,Mus musculus,RYBP,tf,E14,Embryonic Stem Cell,Embryo,0.0
44847|BIRA,0.245068318920457,Mus musculus,BIRA,not sure,MEL,Erythroid Progenitor Cell,Blood,1.0
4566|STAT3,0.24508721135704986,Mus musculus,STAT3,tf,,T Lymphocyte,Blood,0.0
8837|STAG2,0.2451698369382167,Mus musculus,STAG2,not sure,,Fibroblast,Embryo,1.0
52972|MECP2,0.24525721433228537,Mus musculus,MECP2,cr,,Cortex,Frontal,1.0
4496|PPARG,0.24571255484061477,Mus musculus,PPARG,tf,,Macrophage,Peritoneum,1.0
55269|MYC,0.24601800119100603,Mus musculus,MYC,tf,,,intestinal villus,1.0
5062|BRD4,0.24621505752874268,Mus musculus,BRD4,cr,,Macrophage,Bone Marrow,1.0
48698|SOX3,0.24650044295505597,Mus musculus,SOX3,predicted transcription factor,,Neural Progenitor Cell,,1.0
8922|RUNX1,0.24665385709255278,Mus musculus,RUNX1,tf,,Embryonic Stem Cell,Embryo,1.0
39381|AR,0.2467029473790585,Mus musculus,AR,tf,,Epithelium,Prostate,1.0
43850|SOX2,0.24704402753580523,Mus musculus,SOX2,tf,2TS22C,Embryonic Stem Cell,Embryo,1.0
5780|H2AFX,0.2471642668406609,Mus musculus,H2AFX,predicted chromatin regulator,,Epithelium,Kidney,1.0
37463|RELA,0.24720854742737625,Mus musculus,RELA,tf,,Macrophage,Peritoneum,1.0
44668|RORC,0.24730469413790457,Mus musculus,RORC,tf,,Th17,,1.0
36186|RNF2,0.24732103110699177,Mus musculus,RNF2,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
56519|RYBP,0.24754216923042482,Mus musculus,RYBP,tf,E14Tg2A,Embryonic Stem Cell,,1.0
42591|STAT3,0.24779176742561965,Mus musculus,STAT3,tf,,Neuron,,0.0
54|SRF,0.24804282605901107,Mus musculus,SRF,tf,,Cortical Neuron,Neuric,0.0
54458|MYOD1,0.24809796417816726,Mus musculus,MYOD1,tf,,Myoblast,Muscle,1.0
52910|NCOR1,0.24837445174322176,Mus musculus,NCOR1,cr,,Cortical Neuron,,1.0
38211|ARNTL,0.2488838593211813,Mus musculus,ARNTL,predicted transcription factor,,Epithelium,Liver,0.0
5101|BRD3,0.24906042839091802,Mus musculus,BRD3,predicted chromatin regulator,,Macrophage,Bone Marrow,1.0
