,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
57761|FOXD3,0.22012858694195253,Mus musculus,FOXD3,tf,,Embryonic Stem Cell,,1.0
35826|KDM6A,0.2201552813367187,Mus musculus,KDM6A,cr,C2C12,Myoblast,Muscle,1.0
43189|JARID2,0.22023537565970774,Mus musculus,JARID2,cr,,Embryonic Stem Cell,Embryo,1.0
47460|TWIST1,0.22023537565970774,Mus musculus,TWIST1,tf,,Epithelium,Limb Bud,1.0
35313|TNNI2,0.22026207747997512,Mus musculus,TNNI2,other,,Osteoblast,,1.0
39693|SUZ12,0.22052919775670748,Mus musculus,SUZ12,cr,,Embryonic Stem Cell,Embryo,1.0
57016|STAT5,0.2205559199898498,Mus musculus,STAT5,tf,,T Lymphocyte,,1.0
47349|REST,0.22060937002160785,Mus musculus,REST,tf,,Embryonic Stem Cell,Embryo,1.0
39064|nan,0.22071629234454465,,,,,,,
41583|AR,0.22071629234454465,Mus musculus,AR,tf,,Epithelium,Prostate,0.0
41841|RAD21,0.2207430275621426,Mus musculus,RAD21,not sure,,Astrocyte,,1.0
34262|JUND,0.2209034778105703,Mus musculus,JUND,tf,,Striatal Cell,,0.0
35211|NCOA3,0.22093022600828793,Mus musculus,NCOA3,cr,E14,Embryonic Stem Cell,Embryo,1.0
55453|SMARCA4,0.22095697605995362,Mus musculus,SMARCA4,cr,E14,Embryonic Stem Cell,Embryo,1.0
41892|T,0.22095697605995362,Mus musculus,T,tf,,T Lymphocyte,Spleen,1.0
41543|CLOCK,0.22095697605995362,Mus musculus,CLOCK,tf,,Epithelium,Liver,1.0
41364|WDR5,0.22098372796547866,Mus musculus,WDR5,cr,,Neural Progenitor Cell,,0.0
48677|EZH2,0.22101048172477433,Mus musculus,EZH2,cr,,Fibroblast,,1.0
37875|ARNTL,0.22111751529788448,Mus musculus,ARNTL,predicted transcription factor,,Epithelium,Liver,1.0
41363|PHF20,0.2211710432047509,Mus musculus,PHF20,cr,,Neural Progenitor Cell,,1.0
50084|TAL1,0.2211978099379504,Mus musculus,TAL1,tf,,Mesodermal Cell,,0.0
54251|Input,0.22122457852420863,Mus musculus,Input,other,,,Basal ganglia and septum,1.0
33044|SRSF1,0.2212513489634364,Mus musculus,SRSF1,other,,Embryonic Fibroblast,Embryo,0.0
52317|MECP2,0.2213316713980451,Mus musculus,MECP2,cr,,,Cerebellum,1.0
57997|HDAC1,0.2213316713980451,Mus musculus,HDAC1,cr,,,Ectoderm,0.0
53158|DNMT3A,0.2213316713980451,Mus musculus,DNMT3A,cr,J1,Embryonic Stem Cell,Embryo,1.0
41359|PHF20,0.22135844924825904,Mus musculus,PHF20,cr,,Neural Progenitor Cell,,1.0
53682|JUN,0.22141201050616743,Mus musculus,JUN,tf,,Embryonic Fibroblast,,1.0
41893|EGR2,0.2214923662853906,Mus musculus,EGR2,tf,,T Lymphocyte,Spleen,0.0
42068|KMT2B,0.2214923662853906,Mus musculus,KMT2B,cr,,Preadipocyte,Adipose,1.0
56519|RYBP,0.2214923662853906,Mus musculus,RYBP,tf,E14Tg2A,Embryonic Stem Cell,,1.0
47024|NFE2,0.22154594606540268,Mus musculus,NFE2,tf,,Epithelium,Liver,1.0
3081|DMC1,0.22157273873329902,Mus musculus,DMC1,not sure,,,Testis,1.0
36972|MBD3,0.2216799279220622,Mus musculus,MBD3,cr,,Embryonic Fibroblast,,1.0
41965|RUNX3,0.22170672984809886,Mus musculus,RUNX3,tf,,Natural Killer Cell,Spleen,1.0
56617|TAL1,0.22173353362549436,Mus musculus,TAL1,tf,G1E,Erythroid Cell,Blood,0.0
33058|SPI1,0.22176033925415883,Mus musculus,SPI1,predicted transcription factor,,B Lymphocyte,,0.0
4414|PAXIP1,0.2218139560649353,Mus musculus,PAXIP1,predicted transcription factor,,B Lymphocyte,Spleen,1.0
56840|TRIM28,0.2218139560649353,Mus musculus,TRIM28,cr,E14,Embryonic Stem Cell,Embryo,1.0
51928|STAT1,0.2219212118977596,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
51106|CHD8,0.2219212118977596,Mus musculus,CHD8,cr,,Cortex,Brain,1.0
57271|nan,0.2219212118977596,,,,,,,
50383|PWP1,0.22194803048278872,Mus musculus,PWP1,not sure,,Embryonic Stem Cell,,1.0
57739|POU5F1,0.22197485091836694,Mus musculus,POU5F1,tf,,,Ectoderm,1.0
52315|MECP2,0.22197485091836694,Mus musculus,MECP2,cr,,,Cerebellum,1.0
56596|SMARCA5,0.22202849734080976,Mus musculus,SMARCA5,cr,,Embryonic Fibroblast,,1.0
327|SIN3A,0.22210898085133673,Mus musculus,SIN3A,tf,C2C12,Myoblast,Muscle,0.0
1595|TAL1,0.22213581238831465,Mus musculus,TAL1,tf,HPC-7,Haematopoietic Progenitor Cell,Bone Marrow,0.0
55098|HRAS,0.22218948101193148,Mus musculus,HRAS,other,,Embryonic Fibroblast,,1.0
51651|GATA1,0.22218948101193148,Mus musculus,GATA1,tf,G1ME,Megakaryocyte,Bone Marrow,0.0
57269|nan,0.2222163180983896,,,,,,,
41549|CLOCK,0.2222699978201529,Mus musculus,CLOCK,tf,,Epithelium,Liver,1.0
56493|EP400,0.22229684045527698,Mus musculus,EP400,cr,,Embryonic Stem Cell,Embryo,1.0
38179|TBX21,0.22237737945653163,Mus musculus,TBX21,tf,,Th1,,1.0
55619|SOX2,0.22237737945653163,Mus musculus,SOX2,tf,,Neural Stem Cell,,1.0
52313|MECP2,0.22243108136969675,Mus musculus,MECP2,cr,,,Forebrain,1.0
44872|CDX2,0.2224847906785445,Mus musculus,CDX2,tf,Ainv15,Neural Progenitor Cell,Embryo,1.0
55446|H2AZ,0.22256536850713138,Mus musculus,H2AZ,predicted chromatin regulator,E14,Embryonic Stem Cell,Embryo,1.0
53156|DNMT3A,0.22259223148038076,Mus musculus,DNMT3A,cr,J1,Embryonic Stem Cell,Embryo,1.0
52994|MYC,0.22259223148038076,Mus musculus,MYC,tf,,Embryonic Fibroblast,,1.0
57185|CTNNB1,0.22264596297191425,Mus musculus,CTNNB1,tf,,Haematopoietic Progenitor Cell,,1.0
8670|EZH2,0.2227534481325703,Mus musculus,EZH2,cr,,Epithelium,Heart,1.0
52996|MYC,0.22278032404253367,Mus musculus,MYC,tf,,Embryonic Fibroblast,,1.0
3269|FOXO1,0.22278032404253367,Mus musculus,FOXO1,tf,,Lymphocyte,Spleen,1.0
54445|EBF1,0.2228878461588471,Mus musculus,EBF1,tf,,B Lymphocyte,,1.0
9271|CTCFL,0.2229147313065838,Mus musculus,CTCFL,predicted transcription factor,,Embryonic Stem Cell,Embryo,0.0
437|TET1,0.2229147313065838,Mus musculus,TET1,cr,E14,Embryonic Stem Cell,Embryo,0.0
57908|NR3C1,0.2229147313065838,Mus musculus,NR3C1,tf,,Macrophage,Bone Marrow,1.0
59291|JUN,0.22294161830160097,Mus musculus,JUN,tf,,,Intestine,1.0
57972|TET3,0.22294161830160097,Mus musculus,TET3,cr,J1,Embryonic Stem Cell,Embryo,1.0
54465|JUN,0.22296850714380728,Mus musculus,JUN,tf,,Myoblast,Muscle,1.0
56594|ACTB,0.22312987898288883,Mus musculus,ACTB,other,,Embryonic Fibroblast,,1.0
58991|Input,0.22323749714112096,Mus musculus,Input,other,BMiFLT3(15-3),Pre-B Lymphocyte,,1.0
48325|ATF3,0.22329131729768775,Mus musculus,ATF3,predicted transcription factor,,Macrophage,Bone Marrow,1.0
48324|ATF3,0.2234797459897378,Mus musculus,ATF3,predicted transcription factor,,Macrophage,Bone Marrow,1.0
55443|KLF4,0.22350667175646222,Mus musculus,KLF4,tf,E14,Embryonic Stem Cell,Embryo,1.0
3279|GATA3,0.2235335993684467,Mus musculus,GATA3,tf,,T Lymphocyte,Blood,0.0
52438|SIRT1,0.2235335993684467,Mus musculus,SIRT1,cr,,,Bone Marrow,1.0
4534|SIRT1,0.2235874601278262,Mus musculus,SIRT1,cr,,,Cerebellum,1.0
41592|AR,0.22361439327503674,Mus musculus,AR,tf,,Epithelium,Kidney,1.0
55451|H2AZ,0.223641328267138,Mus musculus,H2AZ,predicted chromatin regulator,E14,Embryonic Stem Cell,Embryo,1.0
53015|SCML2,0.223641328267138,Mus musculus,SCML2,tf,,Spermatocyte,,1.0
33643|RPA,0.2236952037856429,Mus musculus,RPA,other,,B Lymphocyte,,1.0
40368|IRF8,0.2237221443118616,Mus musculus,IRF8,tf,,T Lymphocyte,Blood,1.0
53640|IRF4,0.22374908668260118,Mus musculus,IRF4,predicted transcription factor,,T Lymphocyte,Spleen,1.0
37890|E2F1,0.22374908668260118,Mus musculus,E2F1,tf,,Dendritic Cell,Bone Marrow,1.0
53866|HOPX,0.2237760308977691,Mus musculus,HOPX,tf,,,Embryonic Heart,1.0
41861|SMC3,0.22380297695727264,Mus musculus,SMC3,predicted chromatin regulator,,Fibroblast,Embryo,0.0
33638|RPA,0.22380297695727264,Mus musculus,RPA,other,,Thymocyte,,1.0
41360|WDR5,0.22382992486101927,Mus musculus,WDR5,cr,,Neural Progenitor Cell,,1.0
54399|AR,0.22385687460891635,Mus musculus,AR,tf,,,Caput Epididymis,1.0
47310|JARID2,0.22385687460891635,Mus musculus,JARID2,cr,,Th17,Blood,0.0
55942|TP53,0.22385687460891635,Mus musculus,TP53,predicted transcription factor,,,Spleen,0.0
41944|KDM6B,0.2238838262008711,Mus musculus,KDM6B,cr,,Embryonic Stem Cell,Embryo,1.0
55319|Input,0.22393773491658286,Mus musculus,Input,other,,,Small Intestine,1.0
35812|DICER1,0.22396469204015423,Mus musculus,DICER1,not sure,,Mesenchymal Stem Cell,,1.0
56158|EZH2,0.22396469204015423,Mus musculus,EZH2,cr,,Fibroblast,,1.0
56836|Input,0.22396469204015423,Mus musculus,Input,other,,Embryonic Stem Cell,,1.0
34019|RNF2,0.22396469204015423,Mus musculus,RNF2,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
36961|MBD3,0.22399165100741225,Mus musculus,MBD3,cr,,Embryonic Fibroblast,,1.0
56162|EZH2,0.22401861181826388,Mus musculus,EZH2,cr,,Fibroblast,,1.0
57704|Input,0.22404557447261636,Mus musculus,Input,other,J1,Embryonic Stem Cell,Embryo,1.0
34103|HIST1H1D,0.2240725389703766,Mus musculus,HIST1H1D,cr,,Embryonic Stem Cell,Embryo,1.0
34109|HIST1H1D,0.22409950531145167,Mus musculus,HIST1H1D,cr,,Embryonic Stem Cell,Embryo,1.0
59481|ZFP57,0.22409950531145167,Mus musculus,ZFP57,tf,,Embryonic Stem Cell,,1.0
43431|USP16,0.22409950531145167,Mus musculus,USP16,other,V6.5,Embryonic Stem Cell,Embryo,1.0
43317|EP400,0.22415344352317423,Mus musculus,EP400,cr,,Embryonic Stem Cell,Embryo,0.0
47461|TWIST1,0.22415344352317423,Mus musculus,TWIST1,tf,,Neuron,,1.0
34088|HIST1H1D,0.22415344352317423,Mus musculus,HIST1H1D,cr,,Embryonic Stem Cell,Embryo,1.0
32921|BRCA1,0.22423436466329255,Mus musculus,BRCA1,predicted chromatin regulator,,B Lymphocyte,Spleen,1.0
35803|DICER1,0.22423436466329255,Mus musculus,DICER1,not sure,,Mesenchymal Stem Cell,,1.0
51242|NLRC5,0.22423436466329255,Mus musculus,NLRC5,tf,,T Lymphocyte,,1.0
44206|RBPJ,0.224315302388216,Mus musculus,RBPJ,tf,T29,T Lymphocyte,,1.0
56985|RNF2,0.22434228531493416,Mus musculus,RNF2,predicted transcription factor,,,Small Intestine Villi,1.0
54693|KDM1A,0.22436927008403534,Mus musculus,KDM1A,cr,,Cortical Neuron,Neuric,1.0
44297|Input,0.2244232451490129,Mus musculus,Input,other,,Mesenchymal Stem Cell,,1.0
50130|EED,0.2244232451490129,Mus musculus,EED,cr,,Embryonic Stem Cell,,1.0
47459|TWIST1,0.22447722758240124,Mus musculus,TWIST1,tf,,Endocardial cushion cell,Embryonic atrioventricular canal,0.0
41953|RUNX3,0.22447722758240124,Mus musculus,RUNX3,tf,,Natural Killer Cell,Spleen,1.0
44674|ESRRB,0.22455821504661716,Mus musculus,ESRRB,tf,ZhBTc4,Embryonic Stem Cell,Embryo,1.0
8754|STAT3,0.22461221589775804,Mus musculus,STAT3,tf,,Macrophage,Peritoneum,1.0
42029|PPARG,0.2246932309850908,Mus musculus,PPARG,tf,,Preadipocyte,Adipose,1.0
54248|Input,0.224720239696659,Mus musculus,Input,other,,,Basal ganglia and septum,1.0
58993|Input,0.22477426264291822,Mus musculus,Input,other,BMiFLT3(15-3),Pre-B Lymphocyte,,1.0
32912|RPA,0.22480127687742146,Mus musculus,RPA,other,,B Lymphocyte,Spleen,1.0
50131|EED,0.22480127687742146,Mus musculus,EED,cr,,Neuron,,1.0
5776|CBX7,0.22480127687742146,Mus musculus,CBX7,cr,,Embryonic Stem Cell,Embryo,1.0
53760|MYO1C,0.22488233062529772,Mus musculus,MYO1C,predicted chromatin regulator,,Embryonic Fibroblast,,1.0
55454|SMARCA4,0.22490935222239855,Mus musculus,SMARCA4,cr,E14,Embryonic Stem Cell,Embryo,1.0
42077|MYOD1,0.22490935222239855,Mus musculus,MYOD1,tf,,Preadipocyte,Adipose,1.0
55160|NEUROD2,0.22490935222239855,Mus musculus,NEUROD2,tf,P19,Embryonic Stem Cell,Embryo,0.0
52933|POU5F1,0.22490935222239855,Mus musculus,POU5F1,tf,,Embryonic Fibroblast,,0.0
36988|MBD3,0.2249363756599136,Mus musculus,MBD3,cr,,Embryonic Fibroblast,,0.0
33646|RPA,0.22499042805580965,Mus musculus,RPA,other,,B Lymphocyte,,1.0
63219|CTCF,0.22504448781223224,Mus musculus,CTCF,tf,,,Limb,1.0
41939|HIRA,0.22504448781223224,Mus musculus,HIRA,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
33647|RPA,0.22507152045040535,Mus musculus,RPA,other,,Thymocyte,,1.0
51117|DNMT3A,0.22507152045040535,Mus musculus,DNMT3A,cr,,Embryonic Stem Cell,,1.0
33634|RPA,0.22509855492842723,Mus musculus,RPA,other,,B Lymphocyte,,0.0
39599|RELB,0.22512559124620357,Mus musculus,RELB,tf,,Dendritic Cell,Bone Marrow,0.0
38215|ARNTL,0.22512559124620357,Mus musculus,ARNTL,predicted transcription factor,,Epithelium,Liver,0.0
52903|MED23,0.22512559124620357,Mus musculus,MED23,predicted transcription factor,,Cortical Neuron,,0.0
59039|DDX5,0.22512559124620357,Mus musculus,DDX5,predicted chromatin regulator,,Th17,,1.0
34114|ESR1,0.22517966940064166,Mus musculus,ESR1,tf,7438,Epithelium,Mammary Gland,1.0
36701|IKZF1,0.22517966940064166,Mus musculus,IKZF1,tf,,,Thymus,1.0
8753|STAT3,0.2252067112371146,Mus musculus,STAT3,tf,,Macrophage,Peritoneum,1.0
53639|NLRP3,0.2252067112371146,Mus musculus,NLRP3,other,,T Lymphocyte,Spleen,1.0
52819|SIRT6,0.22526080042809565,Mus musculus,SIRT6,cr,,Embryonic Stem Cell,Embryo,1.0
59040|DDX5,0.22526080042809565,Mus musculus,DDX5,predicted chromatin regulator,,Th17,,1.0
55452|SMARCA4,0.22526080042809565,Mus musculus,SMARCA4,cr,E14,Embryonic Stem Cell,Embryo,1.0
44532|KMT2C,0.22526080042809565,Mus musculus,KMT2C,cr,C2C12,Myoblast,Muscle,1.0
41544|CLOCK,0.22528784778241456,Mus musculus,CLOCK,tf,,Epithelium,Liver,0.0
47396|RUNX3,0.22531489697582635,Mus musculus,RUNX3,tf,,Dendritic Cell,Blood,1.0
53868|HOPX,0.22534194800823626,Mus musculus,HOPX,tf,,,Embryonic Heart,1.0
41856|POU3F2,0.22534194800823626,Mus musculus,POU3F2,tf,,Fibroblast,Embryo,1.0
41553|CLOCK,0.22534194800823626,Mus musculus,CLOCK,tf,,Epithelium,Liver,0.0
55448|KLF4,0.2253960555896718,Mus musculus,KLF4,tf,E14,Embryonic Stem Cell,Embryo,1.0
52256|ETV2,0.2254501705259631,Mus musculus,ETV2,tf,,Embryonic Stem Cell,Embryo,1.0
52814|KLF4,0.2254501705259631,Mus musculus,KLF4,tf,,Epithelium,,1.0
49677|HDAC3,0.2254501705259631,Mus musculus,HDAC3,cr,,Epithelium,Liver,1.0
36969|MBD3,0.2254772307519427,Mus musculus,MBD3,cr,,iPSC,,1.0
37162|MECP2,0.2255313567190953,Mus musculus,MECP2,cr,,Cortex,Brain,1.0
49165|SUV39H1,0.2255584224600784,Mus musculus,SUV39H1,cr,,Neural Progenitor Cell,,1.0
33663|RPA,0.2255584224600784,Mus musculus,RPA,other,,B Lymphocyte,,1.0
52253|nan,0.22563963071151538,,,,,,,
56595|BAZ1B,0.22577501455316296,Mus musculus,BAZ1B,predicted chromatin regulator,,Embryonic Fibroblast,,1.0
47715|ESR1,0.2258020968340238,Mus musculus,ESR1,tf,,,Aorta,1.0
53941|SPI1,0.2258291809521727,Mus musculus,SPI1,predicted transcription factor,,Neural Stem Cell,,1.0
33831|JUN,0.2258291809521727,Mus musculus,JUN,tf,,T Lymphocyte,Blood,1.0
58215|POU5F1,0.2258562669075143,Mus musculus,POU5F1,tf,,Intermediate,,0.0
54143|GATA4,0.2258562669075143,Mus musculus,GATA4,tf,,Epithelium,,1.0
49676|HDAC3,0.2258562669075143,Mus musculus,HDAC3,cr,,Epithelium,Liver,1.0
49678|HDAC3,0.2258562669075143,Mus musculus,HDAC3,cr,,Epithelium,Liver,1.0
53747|CTCF,0.2258833546999534,Mus musculus,CTCF,tf,,Neural Stem Cell,,1.0
36408|Input,0.2258833546999534,Mus musculus,Input,other,,,Liver,1.0
5183|RELA,0.2259104443293944,Mus musculus,RELA,tf,,Macrophage,Bone Marrow,1.0
42075|MYOD1,0.22593753579574183,Mus musculus,MYOD1,tf,,Preadipocyte,Adipose,1.0
51899|SMARCA4,0.22593753579574183,Mus musculus,SMARCA4,cr,,Embryonic Stem Cell,,1.0
51237|NLRC5,0.22607302067773327,Mus musculus,NLRC5,tf,,T Lymphocyte,,1.0
53550|POU5F1,0.22612722748553032,Mus musculus,POU5F1,tf,E14,Embryonic Stem Cell,Embryo,1.0
4625|TCF7L1,0.22615433364368903,Mus musculus,TCF7L1,tf,,Thymocyte,Thymus,1.0
57964|HMGA2,0.22615433364368903,Mus musculus,HMGA2,tf,,Embryonic Fibroblast,,1.0
8334|SOX2,0.22620855146804786,Mus musculus,SOX2,tf,,Neural Progenitor Cell,Embryo,1.0
54466|JUN,0.22623566313405624,Mus musculus,JUN,tf,,Myoblast,Muscle,1.0
57912|NR3C1,0.22628989197325183,Mus musculus,NR3C1,tf,,Macrophage,Bone Marrow,1.0
44828|GSK3B,0.2264526225413564,Mus musculus,GSK3B,other,,Embryonic Fibroblast,,1.0
34104|MYC,0.22647975072573207,Mus musculus,MYC,tf,,Embryonic Stem Cell,Embryo,1.0
41551|CLK1,0.2265068807450013,Mus musculus,CLK1,not sure,,,Liver,1.0
41547|CLOCK,0.2265068807450013,Mus musculus,CLOCK,tf,,Epithelium,Liver,1.0
55308|PRDM1,0.22653401259906775,Mus musculus,PRDM1,tf,,,Small Intestine,0.0
56385|RNF2,0.22656114628783525,Mus musculus,RNF2,predicted transcription factor,,Stem cell,Intestine,1.0
57703|TET3,0.22658828181120738,Mus musculus,TET3,cr,J1,Embryonic Stem Cell,Embryo,1.0
48666|ATRX,0.22661541916908773,Mus musculus,ATRX,cr,,Fibroblast,,1.0
43871|Ubiquitin,0.22664255836137998,Mus musculus,Ubiquitin,other,3T3-L1,Preadipocyte,Adipose,1.0
48654|ATRX,0.22664255836137998,Mus musculus,ATRX,cr,,Fibroblast,,1.0
39673|PRDM14,0.22672398694376367,Mus musculus,PRDM14,tf,,Embryonic Stem Cell,Embryo,1.0
55161|MYOD1,0.2268054320323803,Mus musculus,MYOD1,tf,P19,Embryonic Stem Cell,Embryo,1.0
54378|BCL3,0.2268054320323803,Mus musculus,BCL3,tf,CGR8,Embryonic Stem Cell,Embryo,1.0
56093|BAZ1A,0.22685973792696607,Mus musculus,BAZ1A,cr,,,Nucleus Accumben,1.0
54220|EBF1,0.22688689362462128,Mus musculus,EBF1,tf,,Pre-B Lymphocyte,,1.0
8645|DMC1,0.22688689362462128,Mus musculus,DMC1,not sure,,,Testis,1.0
52974|MECP2,0.22691405115572238,Mus musculus,MECP2,cr,,Cortex,Brain,1.0
43830|PARP1,0.22694121052017252,Mus musculus,PARP1,not sure,,,Nucleus Accumben,1.0
41753|ASH1L,0.22699553474873274,Mus musculus,ASH1L,cr,,Embryonic Stem Cell,Embryo,1.0
32914|RPA,0.22699553474873274,Mus musculus,RPA,other,,B Lymphocyte,Spleen,1.0
44675|ESRRB,0.22704986630952673,Mus musculus,ESRRB,tf,ZhBTc4,Embryonic Stem Cell,Embryo,1.0
42001|SMAD1,0.22704986630952673,Mus musculus,SMAD1,predicted transcription factor,,,,1.0
51924|STAT1,0.22707703483926905,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
8847|RUNX1,0.2271585514247128,Mus musculus,RUNX1,tf,,Thymocyte,Thymus,0.0
52901|MED1,0.2271585514247128,Mus musculus,MED1,predicted transcription factor,,Cortical Neuron,,1.0
43190|JARID2,0.22718572728494263,Mus musculus,JARID2,cr,,Embryonic Stem Cell,Embryo,1.0
57973|nan,0.22718572728494263,,,,,,,
24|CREBBP,0.22718572728494263,Mus musculus,CREBBP,cr,,Cortical Neuron,Neuric,0.0
2760|STAT5A,0.22726726585951795,Mus musculus,STAT5A,tf,,T Lymphocyte,Lymph Node,0.0
50723|SPI1,0.22726726585951795,Mus musculus,SPI1,predicted transcription factor,NIH-3T3,Fibroblast,Embryo,0.0
9938|AHR,0.2272944490486808,Mus musculus,AHR,tf,,Dendritic Cell,Bone Marrow,0.0
57966|HMGA2,0.22732163406983374,Mus musculus,HMGA2,tf,,Embryonic Fibroblast,,1.0
49675|HDAC3,0.22734882092287934,Mus musculus,HDAC3,cr,,Epithelium,Liver,1.0
52258|ETV2,0.22734882092287934,Mus musculus,ETV2,tf,,Embryonic Stem Cell,Embryo,1.0
56156|EZH2,0.22737600960772036,Mus musculus,EZH2,cr,,Fibroblast,,1.0
8607|POLR3A,0.2274032001242593,Mus musculus,POLR3A,tf,,Epithelium,Liver,1.0
53554|RNF2,0.2274303924723986,Mus musculus,RNF2,predicted transcription factor,E14,Embryonic Stem Cell,Embryo,1.0
8631|GATA1,0.2275119805054444,Mus musculus,GATA1,tf,,Erythroid Progenitor Cell,Blood,0.0
34587|TRIM28,0.22753918017901043,Mus musculus,TRIM28,cr,,Embryonic Stem Cell,Embryo,0.0
39310|TMPRSS4,0.22756638168368898,Mus musculus,TMPRSS4,other,V6.5,Embryonic Stem Cell,Embryo,1.0
41959|RUNX3,0.22767520601157598,Mus musculus,RUNX3,tf,,T Lymphocyte,,0.0
49164|SUV39H1,0.22772962915965417,Mus musculus,SUV39H1,cr,,Neural Progenitor Cell,,1.0
43191|JARID2,0.22775684347938446,Mus musculus,JARID2,cr,,Embryonic Stem Cell,Embryo,1.0
36963|MBD3,0.22778405962944503,Mus musculus,MBD3,cr,,Embryonic Stem Cell,Embryo,1.0
59041|DDX5,0.2280018547100559,Mus musculus,DDX5,predicted chromatin regulator,,Th17,,0.0
50446|RNF2,0.22808355805386532,Mus musculus,RNF2,predicted transcription factor,,,Brain,1.0
37823|PER1,0.2281107961602376,Mus musculus,PER1,predicted transcription factor,,Epithelium,Liver,0.0
34557|RNF2,0.22816527786004537,Mus musculus,RNF2,predicted transcription factor,,Embryonic Fibroblast,,1.0
56157|EZH2,0.22821976687528123,Mus musculus,EZH2,cr,,Fibroblast,,1.0
36971|MBD3,0.22824701412593829,Mus musculus,MBD3,cr,,iPSC,,1.0
48660|ATRX,0.2282742632051568,Mus musculus,ATRX,cr,,Embryonic Stem Cell,Embryo,1.0
53247|MED1,0.22835602141319417,Mus musculus,MED1,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
48369|EZH2,0.22835602141319417,Mus musculus,EZH2,cr,,Embryonic Stem Cell,Embryo,1.0
55318|Input,0.22835602141319417,Mus musculus,Input,other,,,Small Intestine,1.0
35555|KDM1A,0.22835602141319417,Mus musculus,KDM1A,cr,,Spermatid,,0.0
32938|5HMC,0.2283832778056717,Mus musculus,5HMC,other,E14,Embryonic Stem Cell,Embryo,0.0
41418|PSMB1,0.22841053602621708,Mus musculus,PSMB1,not sure,3T3-L1,Preadipocyte,Adipose,1.0
37631|NR3C1,0.22841053602621708,Mus musculus,NR3C1,tf,,Epithelium,Liver,0.0
42003|SMAD1,0.2284650579511165,Mus musculus,SMAD1,predicted transcription factor,,,,1.0
57186|CTNNB1,0.22851958718710164,Mus musculus,CTNNB1,tf,,Haematopoietic Progenitor Cell,,1.0
57268|nan,0.2285741237333811,,,,,,,
48108|HNF4A,0.2286013947476337,Mus musculus,HNF4A,tf,,Epithelium,Liver,0.0
44063|SMARCA4,0.2286286675891629,Mus musculus,SMARCA4,cr,,Epithelium,Heart,1.0
55450|MBD3,0.2286286675891629,Mus musculus,MBD3,cr,E14,Embryonic Stem Cell,Embryo,1.0
41787|RNF2,0.2286286675891629,Mus musculus,RNF2,predicted transcription factor,,Epithelium,Forelimb,1.0
41420|Ubiquitin,0.22868321875365433,Mus musculus,Ubiquitin,other,3T3-L1,Preadipocyte,Adipose,1.0
44407|POLR3D,0.22879234300559342,Mus musculus,POLR3D,tf,,Epithelium,Liver,0.0
42002|SMAD1,0.2288742053740077,Mus musculus,SMAD1,predicted transcription factor,,,,1.0
36985|MBD3,0.2288742053740077,Mus musculus,MBD3,cr,,Embryonic Fibroblast,,1.0
54221|EBF1,0.2288742053740077,Mus musculus,EBF1,tf,,Pre-B Lymphocyte,,1.0
35250|MBD1,0.22890149648284636,Mus musculus,MBD1,cr,,Neural Progenitor Cell,Embryo,0.0
59562|T,0.22892878941786965,Mus musculus,T,tf,TSC,Trophoblast Stem Cell,Embryo,0.0
44676|ESRRB,0.22898338076607183,Mus musculus,ESRRB,tf,ZhBTc4,Embryonic Stem Cell,Embryo,1.0
37832|CLOCK,0.22901067917905166,Mus musculus,CLOCK,tf,,Epithelium,Liver,0.0
36967|MBD3,0.229037979417818,Mus musculus,MBD3,cr,,iPSC,,1.0
49763|RAD21,0.22909258537231114,Mus musculus,RAD21,not sure,,,Spleen,1.0
56087|SMARCA5,0.22911989108783865,Mus musculus,SMARCA5,cr,,,Nucleus Accumben,1.0
41546|CLOCK,0.22914719862875382,Mus musculus,CLOCK,tf,,Epithelium,Liver,1.0
33632|RPA,0.22914719862875382,Mus musculus,RPA,other,,B Lymphocyte,,0.0
40275|PTF1A,0.2292291322028273,Mus musculus,PTF1A,tf,,,Neural Tube,1.0
5170|Input,0.22933840251762827,Mus musculus,Input,other,E14,Embryonic Stem Cell,Embryo,0.0
41970|RUNX3,0.22933840251762827,Mus musculus,RUNX3,tf,,T Lymphocyte,,0.0
41895|EGR2,0.22936572465804955,Mus musculus,EGR2,tf,,T Lymphocyte,Spleen,0.0
33613|RPA,0.2294203744122571,Mus musculus,RPA,other,,B Lymphocyte,,1.0
3083|DMC1,0.22944770202584308,Mus musculus,DMC1,not sure,,,Testis,1.0
9250|MYOD1,0.22944770202584308,Mus musculus,MYOD1,tf,,Myoblast,Muscle,0.0
47521|MYC,0.22944770202584308,Mus musculus,MYC,tf,,B Lymphocyte,Spleen,0.0
32787|BMI1,0.22944770202584308,Mus musculus,BMI1,cr,,Neural Progenitor Cell,,0.0
32935|5HMC,0.22950236272547847,Mus musculus,5HMC,other,E14,Embryonic Stem Cell,Embryo,0.0
38069|CBX3,0.2296390463925917,Mus musculus,CBX3,cr,,Embryonic Stem Cell,Embryo,1.0
53511|TRIM28,0.22966638859687294,Mus musculus,TRIM28,cr,,Embryonic Stem Cell,Embryo,1.0
