,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
54659|MEIS1,0.16824965029138306,Mus musculus,MEIS1,tf,,,optic cups,1.0
58209|POU5F1,0.1682949634313941,Mus musculus,POU5F1,tf,,Embryonic Fibroblast,,1.0
5669|MBD3,0.16843094994468033,Mus musculus,MBD3,cr,,Embryonic Stem Cell,Embryo,1.0
8646|DMC1,0.16843094994468033,Mus musculus,DMC1,not sure,,,Testis,0.0
39877|RPA,0.16845362123117846,Mus musculus,RPA,other,,B Lymphocyte,Spleen,1.0
53528|ATRX,0.16845362123117846,Mus musculus,ATRX,cr,,Embryonic Stem Cell,Embryo,1.0
56299|BRD3,0.16847629447981488,Mus musculus,BRD3,predicted chromatin regulator,5.3S,Haematopoietic Progenitor Cell,,1.0
33695|FAIRE,0.1685216468634449,Mus musculus,FAIRE,other,,Epithelium,,0.0
57773|FOXD3,0.16854432599840985,Mus musculus,FOXD3,tf,,Embryonic Stem Cell,,1.0
42624|EZH2,0.16883933329698753,Mus musculus,EZH2,cr,,Th2,Blood,1.0
38211|ARNTL,0.16890745899088933,Mus musculus,ARNTL,predicted transcription factor,,Epithelium,Liver,0.0
5101|BRD3,0.16890745899088933,Mus musculus,BRD3,predicted chromatin regulator,,Macrophage,Bone Marrow,1.0
41587|HNF4A,0.16890745899088933,Mus musculus,HNF4A,tf,,Epithelium,Prostate,1.0
57205|MEN1,0.16895288592940694,Mus musculus,MEN1,tf,,Th2,Spleen,1.0
49090|ZNF335,0.16906648760719722,Mus musculus,ZNF335,tf,,Thymocyte,,1.0
3293|GTF2B,0.16906648760719722,Mus musculus,GTF2B,tf,,T Lymphocyte,Blood,1.0
4410|NFIC,0.1690892138280335,Mus musculus,NFIC,tf,,Fibroblast,Embryo,1.0
33670|RPA,0.16918013832846523,Mus musculus,RPA,other,,B Lymphocyte,,1.0
35235|MECP2,0.1692256123487183,Mus musculus,MECP2,cr,,Embryonic Stem Cell,Embryo,0.0
2891|SMAD2/3,0.16938483321018966,Mus musculus,SMAD2/3,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
34545|POU3F2,0.1694531001454022,Mus musculus,POU3F2,tf,,Embryonic Stem Cell,Embryo,1.0
44667|T,0.1694758597134451,Mus musculus,T,tf,,Th17,,1.0
39638|STAT3,0.1695669176000551,Mus musculus,STAT3,tf,,Dendritic Cell,Bone Marrow,1.0
36758|ESR1,0.16963523160972754,Mus musculus,ESR1,tf,7438,Epithelium,Mammary Gland,1.0
36977|MBD3,0.1697491275192619,Mus musculus,MBD3,cr,,Embryonic Fibroblast,,1.0
38179|TBX21,0.1697491275192619,Mus musculus,TBX21,tf,,Th1,,1.0
54694|KDM1A,0.16995426371489675,Mus musculus,KDM1A,cr,,Cortical Neuron,Neuric,1.0
37710|nan,0.16995426371489675,,,,,,,
41201|AURKB,0.16999987110889142,Mus musculus,AURKB,not sure,,B Lymphocyte,Spleen,1.0
41595|HNF4A,0.17009110942979078,Mus musculus,HNF4A,tf,,Epithelium,Kidney,1.0
59082|STAT3,0.17011392391260804,Mus musculus,STAT3,tf,,Dendritic Cell,,1.0
33652|H2AFX,0.1702965103698611,Mus musculus,H2AFX,predicted chromatin regulator,,B Lymphocyte,,1.0
48776|TP53,0.17038785065987166,Mus musculus,TP53,predicted transcription factor,MEFs,Embryonic Fibroblast,,1.0
9053|KDM6A,0.17038785065987166,Mus musculus,KDM6A,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
3037|CREBBP,0.1707306561523862,Mus musculus,CREBBP,cr,,Hepatocyte,Liver,1.0
37866|PER2,0.1707763968818421,Mus musculus,PER2,predicted transcription factor,,Epithelium,Liver,0.0
55329|NBN,0.1708679018666549,Mus musculus,NBN,tf,,B Lymphocyte,Spleen,1.0
39613|EGR1,0.17098232720726553,Mus musculus,EGR1,tf,,Dendritic Cell,Bone Marrow,1.0
4581|STAT3,0.17109680155644297,Mus musculus,STAT3,tf,,T Lymphocyte,Blood,1.0
53010|KAT2B,0.17118841632043252,Mus musculus,KAT2B,predicted chromatin regulator,,Embryonic Stem Cell,,1.0
3295|GTF2F1,0.1712113249119236,Mus musculus,GTF2F1,tf,,T Lymphocyte,Blood,1.0
36051|CTCF,0.17125714797536978,Mus musculus,CTCF,tf,,Epithelium,Embryonic Liver,0.0
40211|RPA,0.17132589727142333,Mus musculus,RPA,other,,,Spleen,1.0
44277|SREBF1,0.1714863808970818,Mus musculus,SREBF1,tf,,Epithelium,Liver,1.0
432|SUZ12,0.1716010708567824,Mus musculus,SUZ12,cr,E14,Embryonic Stem Cell,Embryo,1.0
41200|EZH2,0.17169285810184592,Mus musculus,EZH2,cr,,B Lymphocyte,Spleen,1.0
49765|RAD21,0.17173876348306139,Mus musculus,RAD21,not sure,,,Spleen,1.0
166|PPARG,0.17199138319630108,Mus musculus,PPARG,tf,3T3-L1,Preadipocyte,Adipose,1.0
5989|ZFP57,0.1720833036970837,Mus musculus,ZFP57,tf,,Embryonic Stem Cell,Embryo,1.0
5464|KDM5B,0.17212927570418773,Mus musculus,KDM5B,cr,E14,Embryonic Stem Cell,Embryo,1.0
39374|ERG,0.17212927570418773,Mus musculus,ERG,other,,Epithelium,Prostate,0.0
57192|BMI1,0.1721522646468493,Mus musculus,BMI1,cr,,B Lymphocyte,,1.0
57213|EZH2,0.17229023944910732,Mus musculus,EZH2,cr,,B Lymphocyte,,1.0
39640|STAT3,0.17256640064948175,Mus musculus,STAT3,tf,,Dendritic Cell,Bone Marrow,1.0
58028|NEUROD1,0.17261245494342775,Mus musculus,NEUROD1,tf,,Embryonic Stem Cell,Embryo,1.0
57761|FOXD3,0.17275066484010115,Mus musculus,FOXD3,tf,,Embryonic Stem Cell,,1.0
37871|NPAS2,0.17277370667899505,Mus musculus,NPAS2,tf,,Epithelium,Liver,0.0
37404|THRB,0.17298117137413582,Mus musculus,THRB,tf,C17.2,Neural Progenitor Cell,,1.0
33642|RPA,0.1730734288310618,Mus musculus,RPA,other,,B Lymphocyte,,1.0
35259|MECP2,0.17309649809175598,Mus musculus,MECP2,cr,,Neuron,Embryo,0.0
8639|RAD51,0.17311956931099304,Mus musculus,RAD51,predicted chromatin regulator,,,Testis,1.0
33654|RPA,0.1732349547845824,Mus musculus,RPA,other,,B Lymphocyte,,1.0
57985|FOXD3,0.17325803775463244,Mus musculus,FOXD3,tf,,,Ectoderm,1.0
75|MECP2,0.1734427720154325,Mus musculus,MECP2,cr,,Cortical Neuron,Brain,1.0
55331|NBN,0.17353518614386276,Mus musculus,NBN,tf,,B Lymphocyte,Spleen,1.0
51240|NLRC5,0.173604517300688,Mus musculus,NLRC5,tf,,T Lymphocyte,,1.0
39622|STAT3,0.173604517300688,Mus musculus,STAT3,tf,,Dendritic Cell,Bone Marrow,1.0
54219|EBF1,0.17395143741246205,Mus musculus,EBF1,tf,,Pre-B Lymphocyte,,1.0
37801|PER1,0.17413664158881936,Mus musculus,PER1,predicted transcription factor,,Epithelium,Liver,0.0
3249|FLI1,0.17415980092011696,Mus musculus,FLI1,tf,,Th2,Blood,0.0
5909|EZH1,0.1742987980153743,Mus musculus,EZH1,cr,C2C12,Myoblast,Muscle,1.0
51|SRF,0.1743683229882102,Mus musculus,SRF,tf,,Cortical Neuron,Neuric,0.0
56518|RNF2,0.17450742578120393,Mus musculus,RNF2,predicted transcription factor,E14Tg2A,Embryonic Stem Cell,,1.0
52986|KDM3A,0.17460020012069827,Mus musculus,KDM3A,cr,,Adipocyte,,1.0
47310|JARID2,0.17476263056226243,Mus musculus,JARID2,cr,,Th17,Blood,0.0
44157|SPNS1,0.17485549101055153,Mus musculus,SPNS1,tf,NIH-3T3,Fibroblast,Embryo,1.0
48869|HNF4A,0.17490193297584083,Mus musculus,HNF4A,tf,,Epithelium,Liver,1.0
59083|STAT3,0.1750180721325481,Mus musculus,STAT3,tf,,Dendritic Cell,,1.0
34037|GLI3,0.17529700568379764,Mus musculus,GLI3,tf,,Epithelium,Embryo,1.0
41858|POU3F2,0.1754133111456186,Mus musculus,POU3F2,tf,,Neural Progenitor Cell,,1.0
38373|STAT1,0.1754598470243659,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
35314|TNNI2,0.1756693553085249,Mus musculus,TNNI2,other,,Osteoblast,,1.0
3033|MLLT3,0.17571593422155984,Mus musculus,MLLT3,not sure,,Leukemic Blast Cell,Bone Marrow,1.0
59458|AFF3,0.17571593422155984,Mus musculus,AFF3,tf,,Embryonic Fibroblast,,1.0
57208|BMI1,0.17594894613930878,Mus musculus,BMI1,cr,,Th2,,1.0
33648|RPA,0.1759955719919684,Mus musculus,RPA,other,,Thymocyte,,1.0
33849|RBPJ,0.17611217084689912,Mus musculus,RBPJ,tf,C2C12,Myoblast,Muscle,1.0
33614|RPA,0.17622881858968853,Mus musculus,RPA,other,,B Lymphocyte,,1.0
49162|CBX5,0.17627549137468929,Mus musculus,CBX5,cr,,Neural Progenitor Cell,,1.0
1596|TAL1,0.17629883070020513,Mus musculus,TAL1,tf,HPC-7,Haematopoietic Progenitor Cell,Bone Marrow,1.0
37864|CLOCK,0.17634551521713931,Mus musculus,CLOCK,tf,,Epithelium,Liver,0.0
36206|MBD4,0.17641555665690928,Mus musculus,MBD4,cr,,Embryonic Stem Cell,Embryo,0.0
57226|MEN1,0.17648561569330018,Mus musculus,MEN1,tf,,Embryonic Stem Cell,,1.0
33846|RBPJ,0.17660241985564712,Mus musculus,RBPJ,tf,C2C12,Myoblast,Muscle,1.0
53551|POU5F1,0.17664915520556995,Mus musculus,POU5F1,tf,E14,Embryonic Stem Cell,Embryo,1.0
22|CREB1,0.17669589837516908,Mus musculus,CREB1,tf,,Cortical Neuron,Neuric,1.0
58976|SETDB1,0.17678940817255406,Mus musculus,SETDB1,cr,3T3-L1,Preadipocyte,Adipose,1.0
41635|POLR3G,0.17683617479991715,Mus musculus,POLR3G,tf,,Epithelium,Liver,1.0
33641|RAD51,0.17690633940120398,Mus musculus,RAD51,predicted chromatin regulator,,B Lymphocyte,,1.0
4584|STAT3,0.1769297315109245,Mus musculus,STAT3,tf,,Embryonic Stem Cell,Embryo,1.0
32922|H2AFX,0.17711693875209017,Mus musculus,H2AFX,predicted chromatin regulator,,B Lymphocyte,Spleen,1.0
53512|TRIM28,0.1772574262679592,Mus musculus,TRIM28,cr,,Embryonic Stem Cell,Embryo,1.0
9095|STAT5A,0.1772574262679592,Mus musculus,STAT5A,tf,,T Lymphocyte,Spleen,0.0
2990|ARNTL,0.17739798413590607,Mus musculus,ARNTL,predicted transcription factor,,Hepatocyte,Liver,1.0
33639|RPA,0.17749172846278566,Mus musculus,RPA,other,,B Lymphocyte,,1.0
43849|SOX2,0.17749172846278566,Mus musculus,SOX2,tf,ZhBTc4,Embryonic Stem Cell,Embryo,1.0
48982|WT1 ,0.17770276750171932,Mus musculus,WT1 ,tf,,Epithelium,Kidney,0.0
33651|RPA,0.17786701838480434,Mus musculus,RPA,other,,B Lymphocyte,,1.0
55169|CREB1,0.17789049061092505,Mus musculus,CREB1,tf,,Macrophage,Bone Marrow,0.0
36731|RARG,0.17805485088960127,Mus musculus,RARG,tf,F9,,Embryo,1.0
4574|STAT3,0.17810182854917983,Mus musculus,STAT3,tf,,T Lymphocyte,Blood,0.0
8645|DMC1,0.17824280840439954,Mus musculus,DMC1,not sure,,,Testis,1.0
36209|MBD2,0.178430890914632,Mus musculus,MBD2,cr,,Embryonic Stem Cell,Embryo,0.0
51860|DNMT3A,0.1784544100164216,Mus musculus,DNMT3A,cr,,Embryonic Stem Cell,,1.0
55265|MYC,0.17854850595124233,Mus musculus,MYC,tf,,,intestinal villus,1.0
54378|BCL3,0.17885453350080815,Mus musculus,BCL3,tf,CGR8,Embryonic Stem Cell,Embryo,1.0
37850|PER1,0.17885453350080815,Mus musculus,PER1,predicted transcription factor,,Epithelium,Liver,0.0
8649|AICDA,0.1789487622049119,Mus musculus,AICDA,cr,,B Lymphocyte,Blood,1.0
40138|MAF,0.17904302214390855,Mus musculus,MAF,tf,,Th0,,1.0
3036|CREBBP,0.17906659200888725,Mus musculus,CREBBP,cr,,Hepatocyte,Liver,1.0
35252|MBD1,0.17906659200888725,Mus musculus,MBD1,cr,,Embryonic Stem Cell,Embryo,0.0
58990|MEF2C,0.17909016382589837,Mus musculus,MEF2C,predicted transcription factor,BMiFLT3(15-3),Pre-B Lymphocyte,,1.0
3256|FOXA2,0.17909016382589837,Mus musculus,FOXA2,tf,,Hepatocyte,Liver,1.0
3254|FOXA2,0.17909016382589837,Mus musculus,FOXA2,tf,,Hepatocyte,Liver,1.0
56092|BAZ1A,0.1792552211993746,Mus musculus,BAZ1A,cr,,,Nucleus Accumben,1.0
36759|NR3C1,0.17956201004677397,Mus musculus,NR3C1,tf,7438,Epithelium,Mammary Gland,1.0
4621|TBP,0.17996369305890442,Mus musculus,TBP,tf,,Embryonic Stem Cell,Embryo,1.0
169|PPARG,0.17996369305890442,Mus musculus,PPARG,tf,3T3-L1,Preadipocyte,Adipose,1.0
33629|RPA,0.1801765770333172,Mus musculus,RPA,other,,B Lymphocyte,,0.0
32920|RPA,0.18020024056164335,Mus musculus,RPA,other,,B Lymphocyte,Spleen,1.0
56271|MYC,0.18024757346995451,Mus musculus,MYC,tf,,,Prostate,1.0
33646|RPA,0.18024757346995451,Mus musculus,RPA,other,,B Lymphocyte,,1.0
41941|KDM6A,0.18029491418026744,Mus musculus,KDM6A,cr,,Embryonic Stem Cell,Embryo,1.0
48257|RUNX1,0.18055542753647152,Mus musculus,RUNX1,tf,,,,0.0
56525|PRDM9,0.18069762518796145,Mus musculus,PRDM9,predicted transcription factor,,,Spleen,1.0
4503|RAD51,0.18105342641002198,Mus musculus,RAD51,predicted chromatin regulator,,,Testis,1.0
44672|FOXP3,0.18150473760299746,Mus musculus,FOXP3,tf,,T Lymphocyte,Blood,1.0
58629|DZIP3,0.18186153286403245,Mus musculus,DZIP3,not sure,,Embryonic Stem Cell,,1.0
43908|RELA,0.18190913868873776,Mus musculus,RELA,tf,3T3-L1,Preadipocyte,Adipose,1.0
43112|PRDM5,0.18190913868873776,Mus musculus,PRDM5,tf,,Embryonic Fibroblast,,1.0
51887|PRDM16,0.18195675230629005,Mus musculus,PRDM16,tf,,,Adipose,1.0
33618|RPA,0.18221876648780982,Mus musculus,RPA,other,,B Lymphocyte,,1.0
54598|STAT3,0.18224259764615114,Mus musculus,STAT3,tf,,Dendritic Cell,Spleen,1.0
36704|STAT3,0.18224259764615114,Mus musculus,STAT3,tf,,Dendritic Cell,Spleen,1.0
57196|BMI1,0.18238562549740417,Mus musculus,BMI1,cr,,T Lymphocyte,,1.0
52514|MEF2D,0.1824094702891586,Mus musculus,MEF2D,tf,,,Retina,1.0
52041|EZH1,0.18281512968693614,Mus musculus,EZH1,cr,,,Mammary Gland,0.0
35211|NCOA3,0.18286289131637562,Mus musculus,NCOA3,cr,E14,Embryonic Stem Cell,Embryo,1.0
43674|CRY1,0.18291066073312823,Mus musculus,CRY1,not sure,,,Liver,1.0
436|TET1,0.18295843793691136,Mus musculus,TET1,cr,E14,Embryonic Stem Cell,Embryo,1.0
34095|ESR1,0.18300622292744195,Mus musculus,ESR1,tf,7438,Epithelium,Mammary Gland,1.0
5098|BRD3,0.18303011834264898,Mus musculus,BRD3,predicted chromatin regulator,,Macrophage,Bone Marrow,1.0
38359|STAT1,0.18314962461667994,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
58986|SETDB1,0.1833648585302814,Mus musculus,SETDB1,cr,3T3-L1,Preadipocyte,Adipose,1.0
3005|CDX2,0.183532371667109,Mus musculus,CDX2,tf,,Epithelium,Small Intestine,1.0
37717|nan,0.18360419219959168,,,,,,,
35097|TP53,0.18360419219959168,Mus musculus,TP53,predicted transcription factor,,Embryonic Fibroblast,Embryo,1.0
54434|CEBPB,0.1836999801494516,Mus musculus,CEBPB,tf,,B Lymphocyte,,0.0
35363|CTCF,0.18372393200093878,Mus musculus,CTCF,tf,TSC,Trophoblast Stem Cell,Embryo,0.0
35557|SFMBT1,0.18487590814206595,Mus musculus,SFMBT1,other,,Spermatid,,1.0
44629|TEAD2,0.18494805539056713,Mus musculus,TEAD2,tf,Py2T,Epithelium,Mammary Gland,0.0
47519|MED1,0.18494805539056713,Mus musculus,MED1,predicted transcription factor,J1,Embryonic Stem Cell,Embryo,1.0
47483|SPI1,0.18497210836070865,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Bone Marrow,1.0
4623|TBX3,0.18506833967679198,Mus musculus,TBX3,tf,,Embryonic Stem Cell,Embryo,1.0
54581|T,0.18509240236450014,Mus musculus,T,tf,,Embryonic Stem Cell,,1.0
37879|HIF1A,0.18523681930075908,Mus musculus,HIF1A,predicted chromatin regulator,,Dendritic Cell,Bone Marrow,1.0
8630|GATA1,0.1856704897998951,Mus musculus,GATA1,tf,,Erythroid Progenitor Cell,Blood,1.0
55455|SMARCA4,0.1856704897998951,Mus musculus,SMARCA4,cr,E14,Embryonic Stem Cell,Embryo,1.0
423|POU5F1,0.18581518650163648,Mus musculus,POU5F1,tf,E14,Embryonic Stem Cell,Embryo,1.0
8876|H2AZ,0.18581518650163648,Mus musculus,H2AZ,predicted chromatin regulator,E14,Embryonic Stem Cell,Embryo,1.0
37398|KDM1A,0.18605650304518023,Mus musculus,KDM1A,cr,,Embryonic Stem Cell,Embryo,1.0
37819|ARNTL,0.18610478965712868,Mus musculus,ARNTL,predicted transcription factor,,Epithelium,Liver,1.0
44160|ELK1,0.18620138618171378,Mus musculus,ELK1,tf,NIH-3T3,Fibroblast,Embryo,1.0
53743|CTCF,0.18634633921550547,Mus musculus,CTCF,tf,,Neural Stem Cell,,1.0
52722|TCF7,0.1869752765175346,Mus musculus,TCF7,tf,,Thymocyte,,1.0
57723|POU5F1,0.18699949261228993,Mus musculus,POU5F1,tf,,Embryonic Stem Cell,,1.0
8348|MEIS1,0.1871690596002275,Mus musculus,MEIS1,tf,,Myeloid Cell,Bone Marrow,0.0
44732|RUNX1,0.18741146304740558,Mus musculus,RUNX1,tf,,Thymocyte,,0.0
58985|SETDB1,0.18755699821642235,Mus musculus,SETDB1,cr,3T3-L1,Preadipocyte,Adipose,1.0
37858|PER1,0.18760552545420334,Mus musculus,PER1,predicted transcription factor,,Epithelium,Liver,0.0
55619|SOX2,0.1876540604488115,Mus musculus,SOX2,tf,,Neural Stem Cell,,1.0
56986|TCF4,0.1876783308548205,Mus musculus,TCF4,tf,,Stem cell,Intestine,1.0
53084|NKX3-2,0.1876783308548205,Mus musculus,NKX3-2,tf,NIH-3T3,Fibroblast,Embryo,1.0
8852|EGR2,0.1877268774840371,Mus musculus,EGR2,tf,,Natural Killer Cell,Blood,1.0
4539|SMAD3,0.18775115370716028,Mus musculus,SMAD3,tf,,Embryonic Stem Cell,Embryo,1.0
51776|GATA1,0.1877754318692369,Mus musculus,GATA1,tf,G1E,Erythroid Cell,Blood,1.0
52479|MED1,0.18779971197022483,Mus musculus,MED1,predicted transcription factor,,Hair follicle stem cell,Skin,1.0
54238|BARX1,0.18782399401008137,Mus musculus,BARX1,tf,,Mesenchymal Cell,Stomach,1.0
50722|UBTF,0.18789685176243998,Mus musculus,UBTF,tf,NIH-3T3,Fibroblast,Embryo,1.0
55531|RAG2,0.1879211415573474,Mus musculus,RAG2,cr,,Thymocyte,,0.0
35373|CTCF,0.18806692103708544,Mus musculus,CTCF,tf,TSC,Trophoblast Stem Cell,Embryo,0.0
38311|CTNNB1,0.18845600744966623,Mus musculus,CTNNB1,tf,,Neural Progenitor Cell,,1.0
2889|SETDB1,0.18848034182283657,Mus musculus,SETDB1,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
42022|GATA1,0.18877250542656998,Mus musculus,GATA1,tf,FDCPmix,Hematopoietic Stem Cell,Bone Marrow,1.0
37751|H2AZ,0.18879686498603337,Mus musculus,H2AZ,predicted chromatin regulator,R1,Embryonic Stem Cell,Embryo,1.0
2251|CDX2,0.1888455899162209,Mus musculus,CDX2,tf,,Embryonic Stem Cell,Embryo,1.0
42021|GATA1,0.18889432259446348,Mus musculus,GATA1,tf,FDCPmix,Hematopoietic Stem Cell,Bone Marrow,1.0
33622|RPA,0.18891869183899573,Mus musculus,RPA,other,,B Lymphocyte,,0.0
8628|GATA1,0.18899181119370811,Mus musculus,GATA1,tf,,Erythroid Progenitor Cell,Blood,1.0
36721|TOP2A,0.18923566825811827,Mus musculus,TOP2A,predicted chromatin regulator,,Embryonic Stem Cell,Embryo,1.0
44152|MKL1,0.18928446290810474,Mus musculus,MKL1,tf,NIH-3T3,Fibroblast,Embryo,1.0
32926|BRCA1,0.18930886313744733,Mus musculus,BRCA1,predicted chromatin regulator,,B Lymphocyte,Spleen,1.0
39313|TMPRSS4,0.18950413467068838,Mus musculus,TMPRSS4,other,V6.5,Embryonic Stem Cell,Embryo,1.0
41944|KDM6B,0.1896262422944368,Mus musculus,KDM6B,cr,,Embryonic Stem Cell,Embryo,1.0
41541|H2AZ,0.18984615795565019,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,1.0
43850|SOX2,0.1901396226648101,Mus musculus,SOX2,tf,2TS22C,Embryonic Stem Cell,Embryo,1.0
49753|SPI1,0.1901396226648101,Mus musculus,SPI1,predicted transcription factor,,B Lymphocyte,Spleen,1.0
53410|NR3C1,0.1902375061468542,Mus musculus,NR3C1,tf,,Erythroid Cell,Liver,1.0
5100|BRD3,0.1902619818536178,Mus musculus,BRD3,predicted chromatin regulator,,Macrophage,Bone Marrow,1.0
530|TAL1,0.1907028753147033,Mus musculus,TAL1,tf,G1E-ER4,Erythroid Cell,Blood,0.0
58961|SETDB1,0.1907028753147033,Mus musculus,SETDB1,cr,10T1/2,Fibroblast,Embryo,1.0
40212|RPA,0.1910462255860897,Mus musculus,RPA,other,,,Spleen,1.0
52475|HIF1A,0.191095306554612,Mus musculus,HIF1A,predicted chromatin regulator,,,Embryonic Heart,1.0
8607|POLR3A,0.1911443952544451,Mus musculus,POLR3A,tf,,Epithelium,Liver,1.0
33659|RPA,0.19146366022795952,Mus musculus,RPA,other,,B Lymphocyte,,1.0
40114|RORC,0.1915373831349202,Mus musculus,RORC,tf,,Th17,,1.0
37955|YY1,0.1915373831349202,Mus musculus,YY1,tf,,Embryonic Stem Cell,Embryo,0.0
4567|STAT3,0.19161112342964653,Mus musculus,STAT3,tf,,T Lymphocyte,Blood,0.0
46457|GATA1,0.19163570739161356,Mus musculus,GATA1,tf,,Megakaryocyte,Blood,1.0
8682|KMT2A,0.19183244862749987,Mus musculus,KMT2A,not sure,,Leukemic Blast Cell,Bone Marrow,1.0
33821|IRF4,0.19183244862749987,Mus musculus,IRF4,predicted transcription factor,,T Lymphocyte,Blood,1.0
32906|SMC1A,0.1919308656005453,Mus musculus,SMC1A,predicted chromatin regulator,V6.5,Embryonic Stem Cell,Embryo,0.0
58557|PDX1,0.1922016715915575,Mus musculus,PDX1,tf,BetaTC6,,,1.0
4570|STAT3,0.19230020442094198,Mus musculus,STAT3,tf,,T Lymphocyte,Blood,0.0
4608|TAL1,0.1923741243131592,Mus musculus,TAL1,tf,,Erythroblast,Fetal Liver,1.0
42082|KMT2B,0.1924480615783491,Mus musculus,KMT2B,cr,,Preadipocyte,Adipose,1.0
50088|TAL1,0.19271931349806948,Mus musculus,TAL1,tf,MEL,Erythroid Progenitor Cell,Blood,0.0
34610|ARNTL,0.19291673427800665,Mus musculus,ARNTL,predicted transcription factor,,,Liver,0.0
44221|SMARCC2,0.19326251773126196,Mus musculus,SMARCC2,cr,,Epithelium,Face,1.0
48386|H3S28ph,0.1934602779967925,Mus musculus,H3S28ph,other,Swiss-3T3,Fibroblast,,1.0
33753|SOX17,0.1935097373456116,Mus musculus,SOX17,tf,KH2,Embryonic Stem Cell,Embryo,1.0
56270|MYC,0.1935592044065978,Mus musculus,MYC,tf,,,Prostate,1.0
52509|MEF2D,0.19388092825907083,Mus musculus,MEF2D,tf,,,Retina,1.0
55536|RAG2,0.19405429909631627,Mus musculus,RAG2,cr,,B Lymphocyte,,1.0
33306|GATA1,0.19422776435267752,Mus musculus,GATA1,tf,G1E-ER4,Erythroid Cell,Blood,1.0
55534|RAG1,0.19430213550484365,Mus musculus,RAG1,cr,R1,Embryonic Stem Cell,Embryo,1.0
54|SRF,0.19430213550484365,Mus musculus,SRF,tf,,Cortical Neuron,Neuric,0.0
32927|BRDU,0.19447573561501597,Mus musculus,BRDU,other,,B Lymphocyte,Spleen,1.0
44272|SREBF1,0.19450054333534206,Mus musculus,SREBF1,tf,,Epithelium,Liver,1.0
47120|RBPJ,0.19462461082579807,Mus musculus,RBPJ,tf,F9,,Embryo,1.0
58000|SMARCA4,0.19467425130246052,Mus musculus,SMARCA4,cr,,,Ectoderm,1.0
47109|POLR3A,0.19482321894580867,Mus musculus,POLR3A,tf,,,Skin,1.0
36218|CUX2,0.1948977287599074,Mus musculus,CUX2,tf,,Epithelium,Liver,1.0
32908|BRCA1,0.19494741159516904,Mus musculus,BRCA1,predicted chromatin regulator,,B Lymphocyte,Spleen,1.0
57187|CTNNB1,0.19497225590040085,Mus musculus,CTNNB1,tf,,Haematopoietic Progenitor Cell,,0.0
8270|HDAC1,0.19499710213062987,Mus musculus,HDAC1,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
33669|RPA,0.19522080481886495,Mus musculus,RPA,other,,B Lymphocyte,,1.0
52909|NCOR1,0.19537002654783647,Mus musculus,NCOR1,cr,,Cortical Neuron,,1.0
37779|NPAS2,0.19591776543795492,Mus musculus,NPAS2,tf,,Epithelium,Liver,1.0
35722|ELF5,0.19596760604242636,Mus musculus,ELF5,tf,TSC,Trophoblast Stem Cell,Embryo,1.0
38213|ARNTL,0.19641651754598138,Mus musculus,ARNTL,predicted transcription factor,,Epithelium,Liver,1.0
39875|RPA,0.19656629310520374,Mus musculus,RPA,other,,B Lymphocyte,Spleen,1.0
33655|RPA,0.1965912624241717,Mus musculus,RPA,other,,Thymocyte,,1.0
8332|SOX2,0.19666618190985913,Mus musculus,SOX2,tf,,Neural Progenitor Cell,Embryo,1.0
4720|SETDB1,0.1966911589144994,Mus musculus,SETDB1,cr,E14,Embryonic Stem Cell,Embryo,1.0
9283|DMC1,0.1967161378404203,Mus musculus,DMC1,not sure,,,Testis,1.0
5948|RXRA,0.1967411186875666,Mus musculus,RXRA,tf,F9,,Embryo,1.0
32786|BMI1,0.19676610145588314,Mus musculus,BMI1,cr,,Glioma Initiating Cell,,1.0
43847|SOX2,0.19709105224533863,Mus musculus,SOX2,tf,ZhBTc4,Embryonic Stem Cell,Embryo,1.0
51241|RFX5,0.19709105224533863,Mus musculus,RFX5,tf,,T Lymphocyte,,1.0
8572|EBF1,0.1971660869829716,Mus musculus,EBF1,tf,,B Lymphocyte,Lymph Node,1.0
39587|EGR1,0.19734123524280361,Mus musculus,EGR1,tf,,Dendritic Cell,Bone Marrow,1.0
36749|NR3C1,0.1975164775746055,Mus musculus,NR3C1,tf,7438,Epithelium,Mammary Gland,1.0
3280|GATA3,0.1975415198716572,Mus musculus,GATA3,tf,,T Lymphocyte,Blood,0.0
53118|TCF12,0.19781711180636574,Mus musculus,TCF12,tf,,,Endoderm,1.0
35370|GATA4,0.19784217713233776,Mus musculus,GATA4,tf,,Embryonic Stem Cell,Embryo,1.0
33105|ZNF335,0.19796753254169747,Mus musculus,ZNF335,tf,,,Telencephalon,1.0
4497|PRDM14,0.19809293591167904,Mus musculus,PRDM14,tf,,Embryonic Stem Cell,Embryo,1.0
37826|PER2,0.19821838723515917,Mus musculus,PER2,predicted transcription factor,,Epithelium,Liver,0.0
37832|CLOCK,0.1982434832536466,Mus musculus,CLOCK,tf,,Epithelium,Liver,0.0
